,Simulation,Timestep,H,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,TCB,TEB,DOP,VP_SAT,VP_AIR,VPD,P_GROSS,P_NET,g_S,g_A,g_C,DTR,T_LIGHT,T_DARK,RH,CO2,PPFD
152,152,29,13.674138905393626,0.8111964737636698,0.03370070106790904,0.05392112170865446,0.06647109973059817,0.625,0.4819012963384287,14.469086422561322,127.2252295354151,120.86093298159138,0.520453400045503,0.9738444140292496,53.76290640872597,-52.789061994696716,15.663023127819043,12.316486347691066,9.68138691616001,2.5,1.9869221343171806,-922.5917271734808,6.579187711460934,1.5791877114609338,55.20687456252246,696.8163008421259,290.4802910527192
153,153,29,13.674138905393626,0.3178537351337823,0.012871916803768601,0.020595066886029762,0.06479416350844973,0.625,0.1262378821474661,3.790292411477669,33.327662021886354,31.660483858188492,0.13633691271926338,0.9738444140292496,53.76290640872597,-52.789061994696716,4.103053639212593,3.2264016798551896,3.0991522879350097,2.5,1.3837595981328408,-642.5240001027958,6.579187711460934,1.5791877114609338,55.20687456252246,570.2227847368032,199.22506986349313
154,154,29,9.39281842585115,0.7355586198550069,0.02912504278856235,0.04660006846169976,0.0633533034673505,0.625,0.28607616215480836,8.58943676869812,75.52605828475701,71.74795362563539,0.30896225512719305,0.9738444140292496,53.76290640872597,-52.789061994696716,13.536401449831189,11.549761434867241,11.09423845129504,2.5,2.04024640494631,-650.7396496688528,6.579187711460934,1.5791877114609338,55.20687456252246,570.2227847368032,290.4802910527192
155,155,29,13.674138905393626,0.7355586198550069,0.02912504278856235,0.04660006846169976,0.0633533034673505,0.625,0.41647192583436754,12.504569573176884,109.95142939421157,104.45123493013493,0.44978967990111696,0.9738444140292496,53.76290640872597,-52.789061994696716,13.536401449831189,10.644235298203636,10.224426296240646,2.5,2.0088187196426666,-932.7590146205976,6.579187711460934,1.5791877114609338,55.20687456252246,570.2227847368032,290.4802910527192
156,156,29,15.953458440618213,0.93,0.03801589271858482,0.060825428349735707,0.06540368639756527,0.625,1.3205083700684046,39.64826381130385,697.269659696932,662.3729969084455,1.426149039673877,2.926750154611955,225.30563967081903,-222.37888951620707,36.78779815071548,27.617601136351563,59.17979031452371,2.5,2.3986702132395497,-5473.986479186114,23.64650177048656,18.64650177048656,76.98150773675839,1103.4547279277076,604.8095204392478
157,157,29,15.953458440618213,0.93,0.03801589271858482,0.060825428349735707,0.06540368639756527,0.625,1.3205083700684046,39.64826381130385,697.269659696932,662.3729969084455,1.426149039673877,6.294934200631122,484.5935258682697,-478.29859166763856,36.78779815071548,27.617601136351563,127.26466709261162,2.5,2.4518358876878295,-12034.557346945174,36.99624197215794,31.99624197215794,76.98150773675839,1103.4547279277076,604.8095204392478
158,158,29,15.953458440618213,0.93,0.03801589271858482,0.060825428349735707,0.06540368639756527,0.625,1.3205083700684046,39.64826381130385,697.269659696932,662.3729969084455,1.426149039673877,2.926750154611955,200.22788485375898,-197.301134699147,36.78779815071548,27.617601136351563,52.56432043910732,2.5,2.386496374600472,-4832.034016670159,23.64650177048656,18.64650177048656,68.41304323098475,1103.4547279277076,604.8095204392478
159,159,29,15.953458440618213,0.93,0.03691432549761786,0.05906292079618858,0.063508516985149,0.625,1.2822446695090663,38.49939620200971,672.8834237471551,639.2077972230114,1.3848242430697917,2.926750154611955,225.30563967081903,-222.37888951620707,35.721816802484085,26.81733993089335,70.37220816641005,2.5,2.4142334209809095,-5509.503153499549,23.64650177048656,18.64650177048656,76.98150773675839,901.0658016450034,604.8095204392478
160,160,29,15.953458440618213,0.93,0.0396505008867594,0.06344080141881504,0.06821591550410219,0.625,1.105812924472056,33.20203305727348,524.4012175717509,498.16160210770033,1.1942779584298207,2.926750154611955,225.30563967081903,-222.37888951620707,30.806637489032404,23.127381069087573,49.55801756406628,2.5,2.37994164410298,-5431.246158460813,23.64650177048656,18.64650177048656,76.98150773675839,1103.4547279277076,485.5966002960341
161,161,29,14.091279375108744,0.93,0.03801589271858482,0.060825428349735707,0.06540368639756527,0.625,1.1663710680078914,35.020291316936934,615.8803504048066,585.0570260176927,1.2596807534485228,2.926750154611955,225.30563967081903,-222.37888951620707,36.78779815071548,28.687999067327343,61.47346979796254,2.5,2.402303251336243,-4842.3545803843535,23.64650177048656,18.64650177048656,76.98150773675839,1103.4547279277076,604.8095204392478
162,162,29,14.091279375108744,0.93,0.038520832552520666,0.061633332084033064,0.06627240009035813,0.625,0.948908263438317,28.490970609735466,443.1413570507713,420.9682057172289,1.0248209245133824,2.926750154611955,200.22788485375898,-197.301134699147,29.92893652492294,23.339295806601292,54.39899321820127,2.5,2.390156228669426,-4274.556608706115,23.64650177048656,18.64650177048656,68.41304323098475,901.0658016450034,485.5966002960341
163,163,29,14.091279375108744,0.93,0.038520832552520666,0.061633332084033064,0.06627240009035813,0.625,0.948908263438317,28.490970609735466,443.1413570507713,420.9682057172289,1.0248209245133824,6.294934200631122,484.5935258682697,-478.29859166763856,29.92893652492294,23.339295806601292,131.70663492373293,2.5,2.4534300222671424,-10636.726160909631,36.99624197215794,31.99624197215794,76.98150773675839,901.0658016450034,485.5966002960341
164,164,29,14.091279375108744,0.93,0.0396505008867594,0.06344080141881504,0.06821591550410219,0.625,0.9767361047977217,29.32650154655159,463.1901031964814,440.0133259744365,1.0548749931815395,6.294934200631122,430.6556056039814,-424.3606714033503,30.806637489032404,24.023747872381556,98.32667069875977,2.5,2.438012433052826,-9377.913985058538,36.99624197215794,31.99624197215794,68.41304323098475,1103.4547279277076,485.5966002960341
165,165,29,14.091279375108744,0.93,0.03691432549761786,0.05906292079618858,0.063508516985149,0.625,1.1325737257880781,34.00552611678704,594.3406156222394,564.5958011514565,1.2231796238511246,6.294934200631122,430.6556056039814,-424.3606714033503,35.721816802484085,27.85672148451132,139.62352165879142,2.5,2.4560241687860445,-9447.196859147993,36.99624197215794,31.99624197215794,68.41304323098475,901.0658016450034,604.8095204392478
166,166,29,15.953458440618213,0.93,0.038520832552520666,0.061633332084033064,0.06627240009035813,0.625,1.0743076013000818,32.25608572903496,501.70300615263193,476.59964691315344,1.1602522094040886,6.294934200631122,430.6556056039814,-424.3606714033503,29.92893652492294,22.468467071450153,112.6165008518588,2.5,2.445707175307187,-10650.72586430186,36.99624197215794,31.99624197215794,68.41304323098475,901.0658016450034,485.5966002960341
167,167,29,14.091279375108744,0.93,0.038520832552520666,0.061633332084033064,0.06627240009035813,0.625,0.948908263438317,28.490970609735466,443.1413570507713,420.9682057172289,1.0248209245133824,6.294934200631122,430.6556056039814,-424.3606714033503,29.92893652492294,23.339295806601292,116.98127058368377,2.5,2.4476905462298166,-9415.141241031894,36.99624197215794,31.99624197215794,68.41304323098475,901.0658016450034,485.5966002960341
168,168,29,19.467080110311155,0.93,0.03577245000711354,0.05723592001138167,0.06154400001223835,0.625,0.9015403325021869,27.068748483378158,279.84740580158336,265.8481374713049,0.9736635591023619,4.228918255477233,240.18273540951043,-235.9538171540332,20.58267546815935,14.321978714671943,65.91009254166597,2.5,2.4086392114410113,-7116.793287126806,29.89710082538187,24.89710082538187,56.79531286716863,547.2214940885833,359.6111578894229
169,169,29,19.467080110311155,0.93,0.03577245000711354,0.05723592001138167,0.06154400001223835,0.625,0.9015403325021869,27.068748483378158,279.84740580158336,265.8481374713049,0.9736635591023619,3.6424360910033653,206.87329738720285,-203.2308612961995,20.58267546815935,14.321978714671943,56.76777687611156,2.5,2.3945464073494023,-6093.944685699199,27.32615026077822,22.32615026077822,56.79531286716863,547.2214940885833,359.6111578894229
170,170,29,19.467080110311155,0.93,0.03577245000711354,0.05723592001138167,0.06154400001223835,0.625,0.9015403325021869,27.068748483378158,279.84740580158336,265.8481374713049,0.9736635591023619,4.228918255477233,199.64828802029993,-195.4193697648227,20.58267546815935,14.321978714671943,54.72847215694015,2.5,2.3907886273311587,-5850.518830090574,29.89710082538187,24.89710082538187,47.21024998809527,547.2214940885833,359.6111578894229
171,171,29,19.467080110311155,0.93,0.04114488690223826,0.06583181904358122,0.07078690219739917,0.625,1.0369369448061978,31.134031767806086,388.58377224291934,369.143912315816,1.1198919003906938,4.228918255477233,240.18273540951043,-235.9538171540332,23.673856672229203,16.47290566663061,37.96034053472438,2.5,2.345527746000159,-6930.318180578374,29.89710082538187,24.89710082538187,56.79531286716863,1092.8288627714383,359.6111578894229
172,172,29,19.467080110311155,0.93,0.030094055811926326,0.048150489299082125,0.05177471967643239,0.625,1.726896831183865,51.85007735629554,958.0886887513008,910.131515744383,1.8650485776785743,4.228918255477233,240.18273540951043,-235.9538171540332,39.42603094040059,27.43369183495708,126.25051353757615,2.5,2.4514565043022065,-7243.30531141009,29.89710082538187,24.89710082538187,56.79531286716863,547.2214940885833,818.8085212490697
173,173,29,22.894781806601003,0.93,0.03577245000711354,0.05723592001138167,0.06154400001223835,0.625,1.0602806936390718,31.834927826513127,329.12204905228447,312.6578339744403,1.1451031491301977,4.228918255477233,240.18273540951043,-235.9538171540332,20.58267546815935,13.219615095665796,60.83698849712299,2.5,2.4013214845179465,-8344.466947867093,29.89710082538187,24.89710082538187,56.79531286716863,547.2214940885833,359.6111578894229
174,174,29,22.894781806601003,0.93,0.034592810720837634,0.05534849715334021,0.059514513068107754,0.625,2.334571685482626,70.09551485661585,1360.456561791202,1292.345069528107,2.5213374203212364,4.228918255477233,199.64828802029993,-195.4193697648227,45.31982110748484,29.107517736077714,55.69631496206197,2.5,2.3926048839333838,-6885.886785524203,29.89710082538187,24.89710082538187,47.21024998809527,1092.8288627714383,818.8085212490697
175,175,29,22.894781806601003,0.93,0.034592810720837634,0.05534849715334021,0.059514513068107754,0.625,2.334571685482626,70.09551485661585,1360.456561791202,1292.345069528107,2.5213374203212364,3.6424360910033653,206.87329738720285,-203.2308612961995,45.31982110748484,29.107517736077714,57.77168365894212,2.5,2.3963028802154143,-7172.204304156597,27.32615026077822,22.32615026077822,56.79531286716863,1092.8288627714383,818.8085212490697
176,176,29,22.894781806601003,0.93,0.030094055811926326,0.048150489299082125,0.05177471967643239,0.625,2.030963345731736,60.979674455595365,1126.7859050271766,1070.3845851665142,2.193440413390275,3.6424360910033653,171.9603184219294,-168.31788233092604,39.42603094040059,25.32211881726353,83.34080984150667,2.5,2.427190808060411,-6016.6598842448675,27.32615026077822,22.32615026077822,47.21024998809527,547.2214940885833,818.8085212490697
177,177,29,22.894781806601003,0.93,0.04114488690223826,0.06583181904358122,0.07078690219739917,0.625,1.219517511820724,36.616013292417236,457.0043698733911,434.1416010934869,1.317078912766382,3.6424360910033653,171.9603184219294,-168.31788233092604,23.673856672229203,15.204985062363063,25.058476463794353,2.5,2.2732095238206984,-5634.962239077068,27.32615026077822,22.32615026077822,47.21024998809527,1092.8288627714383,359.6111578894229
178,178,29,19.467080110311155,0.93,0.034592810720837634,0.05534849715334021,0.059514513068107754,0.625,1.98505032318985,59.60113595377525,1156.7752468098179,1098.8610946890838,2.143854349045038,3.6424360910033653,171.9603184219294,-168.31788233092604,45.31982110748484,31.53474941866644,51.970638107058804,2.5,2.3852592843190856,-5027.492661115691,27.32615026077822,22.32615026077822,47.21024998809527,1092.8288627714383,818.8085212490697
179,179,29,22.894781806601003,0.93,0.034592810720837634,0.05534849715334021,0.059514513068107754,0.625,2.334571685482626,70.09551485661585,1360.456561791202,1292.345069528107,2.5213374203212364,3.6424360910033653,171.9603184219294,-168.31788233092604,45.31982110748484,29.107517736077714,47.970454763184286,2.5,2.376165173677827,-5890.1746131082455,27.32615026077822,22.32615026077822,47.21024998809527,1092.8288627714383,818.8085212490697
180,180,29,13.410805794678833,0.93,0.03640783978157882,0.058252543650526116,0.06263714371024313,0.625,1.1548023308382236,34.67293998341766,628.303482838584,596.8558547278919,1.2471865173052816,2.819454618589801,193.47888801941681,-190.65943340082703,38.27103965491696,30.251579024095964,65.51622306057129,2.5,2.4081101578599253,-3960.721418326936,23.028408688278972,18.028408688278972,68.62280624902863,936.934241661837,656.9848672105379
181,181,29,13.410805794678833,0.93,0.03640783978157882,0.058252543650526116,0.06263714371024313,0.625,1.1548023308382236,34.67293998341766,628.303482838584,596.8558547278919,1.2471865173052816,2.226899573275131,152.81609795290385,-150.58919837962873,38.27103965491696,30.251579024095964,51.66698538941224,2.5,2.3846160635474156,-3097.7897314565257,19.190187681254322,14.190187681254322,68.62280624902863,936.934241661837,656.9848672105379
182,182,29,13.410805794678833,0.93,0.03640783978157882,0.058252543650526116,0.06263714371024313,0.625,1.1548023308382236,34.67293998341766,628.303482838584,596.8558547278919,1.2471865173052816,2.819454618589801,216.48405104515015,-213.66459642656037,38.27103965491696,30.251579024095964,73.34519728318946,2.5,2.417595309605909,-4456.10915380598,23.028408688278972,18.028408688278972,76.78224349410823,936.934241661837,656.9848672105379
183,183,29,13.410805794678833,0.93,0.034813850477784965,0.055702160764455944,0.05989479652092037,0.625,1.1042433695157312,33.15490716970983,590.1293129240988,560.5938142986137,1.1925828390769897,2.819454618589801,193.47888801941681,-190.65943340082703,36.595476693176124,28.927119960427987,78.32931683365129,2.5,2.4226765702738446,-3984.6794176932385,23.028408688278972,18.028408688278972,68.62280624902863,749.3604597889531,656.9848672105379
184,184,29,13.410805794678833,0.8524255821055738,0.03775090862088329,0.060401453793413266,0.07085833069933896,0.625,0.5053599091765361,15.173431273025493,133.41846334820542,126.74435735834689,0.545788701910659,2.819454618589801,193.47888801941681,-190.65943340082703,16.748017048131402,13.238573234405456,28.670943633658347,2.5,2.299492756027724,-3782.073747897215,23.028408688278972,18.028408688278972,68.62280624902863,936.934241661837,277.2783765340059
185,185,29,3.1452944936541054,0.93,0.03640783978157882,0.058252543650526116,0.06263714371024313,0.625,0.2708408031593135,8.131995114858388,147.3587430294468,139.98319430781163,0.29250806741205865,2.819454618589801,193.47888801941681,-190.65943340082703,38.27103965491696,36.390200744088396,78.81071289765214,2.5,2.423134359824553,-934.7207513277665,23.028408688278972,18.028408688278972,68.62280624902863,936.934241661837,656.9848672105379
186,186,29,3.1452944936541054,0.7618095414063653,0.03228391014473672,0.05165425623157875,0.06780468532360542,0.625,0.10135984736013323,3.0433294169879996,26.759691131877226,25.421068197779192,0.1094686351489439,2.819454618589801,216.48405104515015,-213.66459642656037,14.322608308963712,13.618720480073899,41.28366797594815,2.5,2.3572527088540567,-1019.0249107430793,23.028408688278972,18.028408688278972,76.78224349410823,749.3604597889531,277.2783765340059
187,187,29,3.1452944936541054,0.7618095414063653,0.03228391014473672,0.05165425623157875,0.06780468532360542,0.625,0.10135984736013323,3.0433294169879996,26.759691131877226,25.421068197779192,0.1094686351489439,2.226899573275131,152.81609795290385,-150.58919837962873,14.322608308963712,13.618720480073899,29.081695177654634,2.5,2.302100553347683,-701.3974798475415,19.190187681254322,14.190187681254322,68.62280624902863,749.3604597889531,277.2783765340059
188,188,29,3.1452944936541054,0.8524255821055738,0.03775090862088329,0.060401453793413266,0.07085833069933896,0.625,0.11852425305250376,3.5586906979014254,31.291211322097315,29.725904274828377,0.12800619329670407,2.226899573275131,170.98634527213682,-168.7594456988617,16.748017048131402,15.924931957489015,30.453498248773673,2.5,2.310338800669438,-788.8416858031369,19.190187681254322,14.190187681254322,76.78224349410823,936.934241661837,277.2783765340059
189,189,29,3.1452944936541054,0.93,0.034813850477784965,0.055702160764455944,0.05989479652092037,0.625,0.25898299050531154,7.775964289921978,138.4055892614989,131.47850056777358,0.2797016297457365,2.226899573275131,170.98634527213682,-168.7594456988617,36.595476693176124,34.7969837035559,83.19927462104482,2.5,2.4270705612429393,-828.6985582111522,19.190187681254322,14.190187681254322,76.78224349410823,749.3604597889531,656.9848672105379
190,190,29,13.410805794678833,0.7618095414063653,0.03228391014473672,0.05165425623157875,0.06780468532360542,0.625,0.432174866635723,12.976050370737584,114.09711288378344,108.38953534606428,0.4667488559665809,2.226899573275131,170.98634527213682,-168.7594456988617,14.322608308963712,11.321393957326746,27.069350980913022,2.5,2.2886324930150015,-3331.837401300981,19.190187681254322,14.190187681254322,76.78224349410823,749.3604597889531,277.2783765340059
191,191,29,3.1452944936541054,0.7618095414063653,0.03228391014473672,0.05165425623157875,0.06780468532360542,0.625,0.10135984736013323,3.0433294169879996,26.759691131877226,25.421068197779192,0.1094686351489439,2.226899573275131,170.98634527213682,-168.7594456988617,14.322608308963712,13.618720480073899,32.562238004931665,2.5,2.3217455486121303,-792.73640387394,19.190187681254322,14.190187681254322,76.78224349410823,749.3604597889531,277.2783765340059
192,192,29,15.403183182165982,0.6980076679328725,0.030086881203569667,0.04813900992571147,0.06896630529614899,0.625,0.43766610449474835,13.14092478745482,115.54683713718622,109.76673880226656,0.47267939285432825,2.7098506311157915,149.5437666125473,-146.83391598143152,12.628446105188733,9.589098157308534,18.847137042066578,2.5,2.207220692513297,-3211.200304919837,22.375415513586823,17.375415513586823,55.18524338405032,796.7985866732765,262.3329005868018
193,193,29,15.403183182165982,0.6980076679328725,0.030086881203569667,0.04813900992571147,0.06896630529614899,0.625,0.43766610449474835,13.14092478745482,115.54683713718622,109.76673880226656,0.47267939285432825,5.815306109916361,320.91908302848924,-315.10377691857286,12.628446105188733,9.589098157308534,40.46342897194782,2.5,2.354527439975035,-7351.1049138841,35.55216624712461,30.55216624712461,55.18524338405032,796.7985866732765,262.3329005868018
194,194,29,15.403183182165982,0.6980076679328725,0.030086881203569667,0.04813900992571147,0.06896630529614899,0.625,0.43766610449474835,13.14092478745482,115.54683713718622,109.76673880226656,0.47267939285432825,2.7098506311157915,174.8482219387777,-172.1383713076619,12.628446105188733,9.589098157308534,22.056854568411858,2.5,2.245488577024863,-3829.867910804807,22.375415513586823,17.375415513586823,64.52319545995908,796.7985866732765,262.3329005868018
195,195,29,15.403183182165982,0.8116152179787264,0.03679746285243871,0.05887594056390194,0.0725416912592257,0.625,0.5352832057583382,16.071878252894106,141.31841776833735,134.2491255966578,0.5781058622190053,2.7098506311157915,149.5437666125473,-146.83391598143152,15.44509626290454,11.727851778471635,16.910818554945063,2.5,2.1780146091053045,-3168.709499961649,22.375415513586823,17.375415513586823,55.18524338405032,1086.1005109733537,262.3329005868018
196,196,29,15.403183182165982,0.29744809255482707,0.01307204078945884,0.020915265263134145,0.07031568124538887,0.625,0.12953619636004826,3.889324295710449,34.198439473543175,32.4877016640505,0.13989909206885212,2.7098506311157915,149.5437666125473,-146.83391598143152,3.7376457934581575,2.8380888742911554,5.578194015102604,2.5,1.726312219251568,-2511.545104506617,22.375415513586823,17.375415513586823,55.18524338405032,796.7985866732765,178.70420223865105
197,197,29,20.337408996631765,0.6980076679328725,0.030086881203569667,0.04813900992571147,0.06896630529614899,0.625,0.5778672152245756,17.35046313711788,152.56088675533834,144.92920293467748,0.6240965924425417,2.7098506311157915,149.5437666125473,-146.83391598143152,12.628446105188733,8.615479332795847,16.933513142165147,2.5,2.178390625808192,-4184.490046923106,22.375415513586823,17.375415513586823,55.18524338405032,796.7985866732765,262.3329005868018
198,198,29,20.337408996631765,0.3577178372157086,0.016527069373618423,0.026443310997789477,0.0739222600796499,0.625,0.21623636819866282,6.49249695516485,57.0878762663864,54.23212056829084,0.23353527765455587,2.7098506311157915,174.8482219387777,-172.1383713076619,4.725530796408516,3.223889350584469,5.440320432016473,2.5,1.7128781132309052,-3857.3100433506465,22.375415513586823,17.375415513586823,64.52319545995908,1086.1005109733537,178.70420223865105
199,199,29,20.337408996631765,0.3577178372157086,0.016527069373618423,0.026443310997789477,0.0739222600796499,0.625,0.21623636819866282,6.49249695516485,57.0878762663864,54.23212056829084,0.23353527765455587,5.815306109916361,320.91908302848924,-315.10377691857286,4.725530796408516,3.223889350584469,9.98029971602543,2.5,1.9992107447568237,-8241.240429665073,35.55216624712461,30.55216624712461,55.18524338405032,1086.1005109733537,178.70420223865105
200,200,29,20.337408996631765,0.29744809255482707,0.01307204078945884,0.020915265263134145,0.07031568124538887,0.625,0.1710315701687223,5.135222894315887,45.15350122079131,42.89474898067401,0.18471409578222012,5.815306109916361,375.22213278962766,-369.4068266797113,3.7376457934581575,2.5499265561753637,12.591664068201784,2.5,2.085864092140191,-10080.250465909312,35.55216624712461,30.55216624712461,64.52319545995908,796.7985866732765,178.70420223865105
201,201,29,20.337408996631765,0.8116152179787264,0.03679746285243871,0.05887594056390194,0.0725416912592257,0.625,0.7067547893048365,21.220312548877715,186.58808552242408,177.2542300127009,0.7632951724492234,5.815306109916361,375.22213278962766,-369.4068266797113,15.44509626290454,10.537076892732065,38.17281109005405,2.5,2.346334693066535,-11339.013635684896,35.55216624712461,30.55216624712461,64.52319545995908,1086.1005109733537,262.3329005868018
202,202,29,15.403183182165982,0.3577178372157086,0.016527069373618423,0.026443310997789477,0.0739222600796499,0.625,0.16377348710260592,4.917298950255742,43.237317780136536,41.07442042440329,0.17687536607081442,5.815306109916361,375.22213278962766,-369.4068266797113,4.725530796408516,3.58821491375153,12.99907473842467,2.5,2.0967501218311275,-7674.442737733746,35.55216624712461,30.55216624712461,64.52319545995908,1086.1005109733537,178.70420223865105
203,203,29,20.337408996631765,0.3577178372157086,0.016527069373618423,0.026443310997789477,0.0739222600796499,0.625,0.21623636819866282,6.49249695516485,57.0878762663864,54.23212056829084,0.23353527765455587,5.815306109916361,375.22213278962766,-369.4068266797113,4.725530796408516,3.223889350584469,11.679227589198081,2.5,2.059214353484154,-9951.461614556945,35.55216624712461,30.55216624712461,64.52319545995908,1086.1005109733537,178.70420223865105
204,204,29,4.47359239405452,0.93,0.039326505497227764,0.06292240879556442,0.06765850408125205,0.625,0.3090209183270923,9.278353072770946,146.54054867659673,139.20805710223752,0.33374259179325966,4.427608593784262,297.4592586289937,-293.03165003520945,30.700747468662385,28.554768869168687,86.30586648029167,2.5,2.4296217665824247,-2048.77557245547,30.697774742937803,25.697774742937803,67.18282619800327,1032.6997620193176,487.9143703542794
205,205,29,4.47359239405452,0.93,0.039326505497227764,0.06292240879556442,0.06765850408125205,0.625,0.3090209183270923,9.278353072770946,146.54054867659673,139.20805710223752,0.33374259179325966,1.314214250122565,88.29262755292349,-86.97841330280093,30.700747468662385,28.554768869168687,25.319299779086162,2.5,2.2753358262202346,-569.5058282963778,11.004467905935268,6.004467905935268,67.18282619800327,1032.6997620193176,487.9143703542794
206,206,29,4.47359239405452,0.93,0.039326505497227764,0.06292240879556442,0.06765850408125205,0.625,0.3090209183270923,9.278353072770946,146.54054867659673,139.20805710223752,0.33374259179325966,4.427608593784262,260.50531036469573,-256.07770177091146,30.700747468662385,28.554768869168687,75.53610637406328,2.5,2.4199088692349555,-1783.2488881119853,30.697774742937803,25.697774742937803,58.83657167221341,1032.6997620193176,487.9143703542794
207,207,29,4.47359239405452,0.93,0.037277008370978214,0.059643213393565146,0.06413248751996252,0.625,0.2929163223032474,8.794812577155003,134.42169958254036,127.6958907897069,0.31634962808750716,4.427608593784262,297.4592586289937,-293.03165003520945,29.100780908827264,27.066639781721378,109.85090503604411,2.5,2.44437071959505,-2061.21260897991,30.697774742937803,25.697774742937803,67.18282619800327,769.0710234988318,487.9143703542794
208,208,29,4.47359239405452,0.93,0.036671123001368225,0.05867379680218916,0.06309010408837544,0.625,0.3990341982258863,11.981001801732235,219.71360176189742,208.71611514996528,0.43095693408395724,4.427608593784262,297.4592586289937,-293.03165003520945,39.64342678616352,36.872355965150426,111.44550478845129,2.5,2.445149218377648,-2061.8690771227753,30.697774742937803,25.697774742937803,67.18282619800327,1032.6997620193176,675.6581122543683
209,209,29,5.854925564915143,0.93,0.039326505497227764,0.06292240879556442,0.06765850408125205,0.625,0.40443883023661925,12.143275877854492,191.78859609194012,182.19201495721347,0.43679393665554883,4.427608593784262,297.4592586289937,-293.03165003520945,30.700747468662385,27.892144480908083,84.30310567204178,2.5,2.4279979679112675,-2679.594041688365,30.697774742937803,25.697774742937803,67.18282619800327,1032.6997620193176,487.9143703542794
210,210,29,5.854925564915143,0.93,0.034743724031380034,0.05558995845020805,0.05977414887119145,0.625,0.49479720891106793,14.856286197554812,268.26355646697704,254.83666972925693,0.5343809856239534,4.427608593784262,260.50531036469573,-256.07770177091146,37.55980638676635,34.12371465821727,121.21039751661469,2.5,2.449478781691243,-2362.390019604319,30.697774742937803,25.697774742937803,58.83657167221341,769.0710234988318,675.6581122543683
211,211,29,5.854925564915143,0.93,0.034743724031380034,0.05558995845020805,0.05977414887119145,0.625,0.49479720891106793,14.856286197554812,268.26355646697704,254.83666972925693,0.5343809856239534,1.314214250122565,88.29262755292349,-86.97841330280093,37.55980638676635,34.12371465821727,40.62907844187152,2.5,2.3550861686408715,-771.4795821934313,11.004467905935268,6.004467905935268,67.18282619800327,769.0710234988318,675.6581122543683
212,212,29,5.854925564915143,0.93,0.036671123001368225,0.05867379680218916,0.06309010408837544,0.625,0.5222459541850887,15.680434774407287,287.55565339948566,273.16241864712254,0.5640256305198958,1.314214250122565,77.3238609199805,-76.00964666985794,39.64342678616352,36.01671877098929,27.903681065531124,2.5,2.2944327863942213,-656.8258062036573,11.004467905935268,6.004467905935268,58.83657167221341,1032.6997620193176,675.6581122543683
213,213,29,5.854925564915143,0.93,0.037277008370978214,0.059643213393565146,0.06413248751996252,0.625,0.3833615387296963,11.510430200359131,175.9277502374007,167.12518031658544,0.414030461828072,1.314214250122565,77.3238609199805,-76.00964666985794,29.100780908827264,26.438548000982152,27.504425815148387,2.5,2.2916973969605325,-656.0427480200758,11.004467905935268,6.004467905935268,58.83657167221341,769.0710234988318,487.9143703542794
214,214,29,4.47359239405452,0.93,0.034743724031380034,0.05558995845020805,0.05977414887119145,0.625,0.3780613443914961,11.35129186535467,204.9730252770647,194.71389939754266,0.4083062519428158,1.314214250122565,77.3238609199805,-76.00964666985794,37.55980638676635,34.93438038404762,36.342770171626626,2.5,2.3390948953335613,-511.6320499938916,11.004467905935268,6.004467905935268,58.83657167221341,769.0710234988318,675.6581122543683
215,215,29,5.854925564915143,0.93,0.034743724031380034,0.05558995845020805,0.05977414887119145,0.625,0.49479720891106793,14.856286197554812,268.26355646697704,254.83666972925693,0.5343809856239534,1.314214250122565,77.3238609199805,-76.00964666985794,37.55980638676635,34.12371465821727,35.49942221938068,2.5,2.3355238149696826,-668.5889086714485,11.004467905935268,6.004467905935268,58.83657167221341,769.0710234988318,675.6581122543683
216,216,29,9.827028297885388,0.881700391753532,0.035276340418144425,0.05644214466903108,0.06401510671530784,0.625,0.38889017130735676,11.676427393503387,102.66965804943383,97.53372586607409,0.42000138501194534,3.014804784763449,140.28988558386524,-137.2750807991018,17.58823429599722,14.8876081063628,35.90313894006689,2.5,2.3372528868081868,-2028.170190551249,24.139135097395936,19.139135097395936,46.53365494604415,608.8732595848091,311.6152725792436
217,217,29,9.827028297885388,0.881700391753532,0.035276340418144425,0.05644214466903108,0.06401510671530784,0.625,0.38889017130735676,11.676427393503387,102.66965804943383,97.53372586607409,0.42000138501194534,2.0604341126582932,95.87953003749968,-93.81909592484138,17.58823429599722,14.8876081063628,24.44410285727015,2.5,2.2680382964276875,-1345.081530885203,17.950741455439797,12.950741455439797,46.53365494604415,608.8732595848091,311.6152725792436
218,218,29,9.827028297885388,0.881700391753532,0.035276340418144425,0.05644214466903108,0.06401510671530784,0.625,0.38889017130735676,11.676427393503387,102.66965804943383,97.53372586607409,0.42000138501194534,3.014804784763449,237.1996225096662,-234.18481772490276,17.58823429599722,14.8876081063628,60.87817088795126,2.5,2.401385604657957,-3554.9019077127114,24.139135097395936,19.139135097395936,78.67826922275421,608.8732595848091,311.6152725792436
219,219,29,9.827028297885388,0.8887166920681898,0.03569936033323535,0.05711897653317655,0.0642712993274058,0.625,0.393553588353914,11.816446490326268,103.90083196134414,98.70331171158165,0.42503787542222715,3.014804784763449,140.28988558386524,-137.2750807991018,17.79914544183323,15.066134411597714,35.73929386766352,2.5,2.336555559272887,-2027.5650789143663,24.139135097395936,19.139135097395936,46.53365494604415,618.9994496929755,311.6152725792436
