,Simulation,Timestep,H,diurnal,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,DWCGR,TCB,TEB,VP_SAT,VP_AIR,VPD,P_NET,P_GROSS,DOP,DOC,g_S,g_A,g_C,DTR,DCO2C,DCO2P,DNC,DWC,T_LIGHT,T_DARK,RH,CO2,PPFD
33,33.0,707.5,20.8125,0.0,0.93,0.03771895091808106,0.06035032146892969,0.06489281878379537,0.625,0.0,0.0,0.0,0.0,0.0,4.09433326211993,0.0,-382.46830324350003,38.89766813427109,0.0,0.0,0.0,125.17755790870031,2.5,2.4510485624696137,-12550.575018123947,0.0,0.0,0.0,-12550.575018123947,29.3359375,25.3359375,94.4140625,1262.109375,644.53125
34,34.0,707.5,9.5625,0.0,0.93,0.03917977923838088,0.06268764678140941,0.06740607180796711,0.625,0.0,0.0,0.0,0.0,0.0,4.09433326211993,0.0,-382.46830324350003,33.93948376524744,0.0,0.0,0.0,109.22150088150183,2.5,2.444057321547899,-5750.032410841105,0.0,0.0,0.0,-5750.032410841105,29.3359375,25.3359375,94.4140625,1262.109375,541.40625
35,35.0,707.5,20.8125,0.0,0.93,0.03917977923838088,0.06268764678140941,0.06740607180796711,0.625,0.0,0.0,0.0,0.0,0.0,4.09433326211993,0.0,-382.46830324350003,33.93948376524744,0.0,0.0,0.0,109.22150088150183,2.5,2.444057321547899,-12514.776423595345,0.0,0.0,0.0,-12514.776423595345,29.3359375,25.3359375,94.4140625,1262.109375,541.40625
36,36.0,707.5,21.5625,0.0,0.04852444618101572,0.0018460008268004998,0.0029536013228808,0.06086831597959259,0.625,0.0,0.0,0.0,0.0,0.0,1.6605631971529016,0.0,-126.4492928331979,0.2792076250535756,0.0,0.0,0.0,0.9380466596664294,2.5,0.6820263363809257,-1196.2134203651724,0.0,0.0,0.0,-1196.2134203651724,14.5703125,10.5703125,77.1484375,398.203125,94.53125
37,37.0,707.5,21.5625,0.0,0.04852444618101572,0.0018460008268004998,0.0029536013228808,0.06086831597959259,0.625,0.0,0.0,0.0,0.0,0.0,1.388713239426588,0.0,-105.74834331789809,0.2792076250535756,0.0,0.0,0.0,0.7817680933316714,2.5,0.5954741621137264,-873.4290144853975,0.0,0.0,0.0,-873.4290144853975,11.8359375,7.8359375,77.1484375,398.203125,94.53125
38,38.0,707.5,21.5625,0.0,0.04852444618101572,0.0018460008268004998,0.0029536013228808,0.06086831597959259,0.625,0.0,0.0,0.0,0.0,0.0,1.6605631971529016,0.0,-101.15165037657168,0.2792076250535756,0.0,0.0,0.0,0.7510889962393369,2.5,0.5775058679570054,-810.2527147308911,0.0,0.0,0.0,-810.2527147308911,14.5703125,10.5703125,61.9140625,398.203125,94.53125
39,39.0,707.5,21.5625,0.0,0.06865503230655141,0.003053402345499636,0.004885443752799417,0.07115929581076351,0.625,0.0,0.0,0.0,0.0,0.0,1.6605631971529016,0.0,-126.4492928331979,0.46182710475681993,0.0,0.0,0.0,0.7950585285560984,2.5,0.6031542896343347,-1057.8788784608462,0.0,0.0,0.0,-1057.8788784608462,14.5703125,10.5703125,77.1484375,777.109375,94.53125
40,40.0,707.5,21.5625,0.0,0.93,0.024173331463774306,0.03867733034203889,0.04158852724950418,0.625,0.0,0.0,0.0,0.0,0.0,1.6605631971529016,0.0,-126.4492928331979,42.21268006861589,0.0,0.0,0.0,141.82085294531143,2.5,2.4566937149244237,-4308.821866195539,0.0,0.0,0.0,-4308.821866195539,14.5703125,10.5703125,77.1484375,398.203125,1091.40625
41,41.0,707.5,8.8125,0.0,0.04852444618101572,0.0018460008268004998,0.0029536013228808,0.06086831597959259,0.625,0.0,0.0,0.0,0.0,0.0,1.6605631971529016,0.0,-126.4492928331979,0.2792076250535756,0.0,0.0,0.0,0.9380466596664294,2.5,0.6820263363809257,-488.8872239753314,0.0,0.0,0.0,-488.8872239753314,14.5703125,10.5703125,77.1484375,398.203125,94.53125
42,42.0,707.5,8.8125,0.0,0.93,0.027749220987418693,0.04439875357986991,0.04774059524717194,0.625,0.0,0.0,0.0,0.0,0.0,1.6605631971529016,0.0,-101.15165037657168,48.45707714927989,0.0,0.0,0.0,66.79498477872035,2.5,2.4098058824897914,-1381.803127073242,0.0,0.0,0.0,-1381.803127073242,14.5703125,10.5703125,61.9140625,777.109375,1091.40625
