Index,A_ST,A_ST_conf,CQY_ST,CQY_ST_conf,CUE_24_ST,CUE_24_ST_conf,ALPHA_ST,ALPHA_ST_conf,BETA_ST,BETA_ST_conf,DCG_ST,DCG_ST_conf,CGR_ST,CGR_ST_conf,TCB_ST,TCB_ST_conf,TEB_ST,TEB_ST_conf,VP_SAT_ST,VP_SAT_ST_conf,VP_AIR_ST,VP_AIR_ST_conf,VPD_ST,VPD_ST_conf,P_GROSS_ST,P_GROSS_ST_conf,P_NET_ST,P_NET_ST_conf,g_S_ST,g_S_ST_conf,g_A_ST,g_A_ST_conf,g_C_ST,g_C_ST_conf,DTR_ST,DTR_ST_conf
TEMP,1.4540872381484502,0.033793717062901345,1.5001834442812785,0.02524172967733626,1.5003663003662995,0.02546425711962977,1.0844027375615692,0.07062769933424373,0.8068395873471134,0.053298666243011036,0.6232945455460793,0.04278986789769624,0.6233542621012855,0.04593124558968105,1.4387470180063702,0.0467076110674512,1.442824869323054,0.030369335710703983,0.9978820283363995,0.042774807425638287,1.445970146195544,0.026639750520923773,0.025608835673852606,0.001878384317472099,1.4452784163495453,0.03020916586404437,0.9417315848061417,0.06412881446238389,0.7804456345432351,0.04966806080878577,,,0.7161903044696891,0.041406377168501485,0.031147063476070814,0.002684353462305513
RH,1.4331681180091242,0.06088272481257692,1.4954958860071381,0.06416710198005492,1.49926793557833,0.0645696984547011,1.0356666744221403,0.056422425085493055,0.8510704456068581,0.05867086251798813,0.6049161717905239,0.04219561737178623,0.6049740888779049,0.0422566628036345,1.458644151726952,0.07652749815491108,1.4423120582617863,0.06881972221566579,0.0,0.0,1.4713340244537887,0.053027540840642186,0.9743028141105432,0.04441394035020582,1.4716402900908345,0.061017087117031764,0.9232669665776693,0.04952702264314001,0.9052540571586248,0.05706818941852196,,,0.8911132722861828,0.053482009286449264,0.4441636666848571,0.028742226123465855
CO2,0.011648373956629484,0.0010867708242162297,0.0020495922847084034,0.0001753404479714981,0.0,0.0,0.160000030180526,0.015054079777470981,0.2490839468227156,0.02039834053954966,0.08328688828583253,0.008003159850148704,0.08328258190905852,0.007066462314971673,0.011420578689201903,0.0015636805475386557,0.003081042085610584,0.0004013248868039484,0.0,0.0,0.0,0.0,0.0,0.0,0.009721519903628663,0.0012280744498650862,0.09524438421422003,0.009415640824369995,0.05617466446749899,0.006693466709878788,,,0.08383136143368121,0.00972003944507516,0.002653327061667584,0.0003839390098333405
PPFD,1.480942999914603,0.03006950340504567,1.5000355723620782,0.02532931177972513,1.5003663003662995,0.02546425711962977,1.2368513521333717,0.059885259341430915,1.0150610245845304,0.04617354743565893,0.8609565265218676,0.054338704338734556,0.861001825080363,0.04515449528397863,1.4403061058660749,0.033914141953734406,1.450065848506468,0.03073761240616439,0.0,0.0,1.445252554098462,0.026991968224260872,3.9321853759768104e-31,5.988662178246449e-32,1.4594451676330398,0.027771637754106612,1.2096734605653714,0.051133970901152334,1.0045598849045358,0.0406438114019558,,,0.9360167584564058,0.04764690352329929,0.025519508430635714,0.002339752675018318
H,1.4331681180091242,0.06088272481257692,1.4954958860071381,0.06416710198005492,1.49926793557833,0.0645696984547011,1.0356666744221403,0.056422425085493055,0.8510704456068581,0.05867086251798813,0.8525177212079643,0.05041737561398826,0.852558434185374,0.056296452113380864,1.437987615610246,0.07448952582452228,1.4851626115766705,0.06707049728687206,0.0,0.0,1.448869933812389,0.055166495003207326,4.0109219848822e-31,5.46609112711634e-32,1.4716402900908345,0.061017087117031764,0.9626034318544987,0.05360732202882001,0.7904316403772771,0.04580593172569321,,,0.7541907467279287,0.04316623459681618,0.5657514027280112,0.037650694507659045
STRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
