,Simulation,Timestep,H,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,TCB,TEB,DOP,VP_SAT,VP_AIR,VPD,P_GROSS,P_NET,g_S,g_A,g_C,DTR,T_LIGHT,T_DARK,RH,CO2,PPFD
53,53,29,15.682487630970076,0.8891881514205068,0.038789111463496534,0.062062578341594454,0.06979690208697392,0.625,0.6297713108003238,18.90888360677972,166.26392205245688,157.9467595681942,0.6801530156643497,4.674337541225468,455.28490918356755,-450.6105716423421,17.847829180043526,13.474417299485724,73.82542045043223,2.5,2.418113782235122,-10992.02830817326,31.6496057779018,26.6496057779018,97.40094829869855,873.1295657347431,287.577952076185
54,54,29,15.682487630970076,0.93,0.034900304857064926,0.055840487771303876,0.06004353523796115,0.625,1.038147436634902,31.17037678496293,482.66950945634915,458.51865614388436,1.1211992315656942,4.674337541225468,396.12273673012874,-391.4483991889033,29.421280066272384,22.2119228674189,150.53816352589436,2.5,2.45916051358691,-9710.936798790186,31.6496057779018,26.6496057779018,84.74414464862917,613.8451316240387,526.8807856186353
55,55,29,15.682487630970076,0.93,0.034900304857064926,0.055840487771303876,0.06004353523796115,0.625,1.038147436634902,31.17037678496293,482.66950945634915,458.51865614388436,1.1211992315656942,2.339973118950224,227.91560077921517,-225.57562766026496,29.421280066272384,22.2119228674189,86.55152666720392,2.5,2.429815914067852,-5529.237897967931,19.98658671841387,14.986586718413871,97.40094829869855,613.8451316240387,526.8807856186353
56,56,29,15.682487630970076,0.93,0.03776116187044854,0.06041785899271767,0.06496543977711577,0.625,1.1232467326779272,33.72548314865476,548.8404114205823,521.3766522531389,1.2131064712921615,2.339973118950224,198.29902046622175,-195.95904734727154,31.833009011479014,24.032684478993414,57.24504803200231,2.5,2.3953888195612096,-4735.2298762220535,19.98658671841387,14.986586718413871,84.74414464862917,873.1295657347431,526.8807856186353
57,57,29,15.682487630970076,0.745693008559166,0.030083430558693017,0.048133488893908824,0.06454866592743405,0.625,0.4884278288804817,14.665045562136461,128.94827864742643,122.49778853305122,0.5275020551909203,2.339973118950224,198.29902046622175,-195.95904734727154,13.842130162392095,10.450270239610974,35.40650336286845,2.5,2.3351206403774443,-4616.091104125444,19.98658671841387,14.986586718413871,84.74414464862917,613.8451316240387,287.577952076185
58,58,29,11.875142446649006,0.93,0.034900304857064926,0.055840487771303876,0.06004353523796115,0.625,0.7861092564369138,23.602930424518334,365.4885190618061,347.2009342065006,0.848997996951867,2.339973118950224,198.29902046622175,-195.95904734727154,29.421280066272384,23.962188007682705,81.18615794832185,2.5,2.425316203381454,-3630.423513383717,19.98658671841387,14.986586718413871,84.74414464862917,613.8451316240387,526.8807856186353
59,59,29,15.682487630970076,0.93,0.034900304857064926,0.055840487771303876,0.06004353523796115,0.625,1.038147436634902,31.17037678496293,482.66950945634915,458.51865614388436,1.1211992315656942,2.339973118950224,198.29902046622175,-195.95904734727154,29.421280066272384,22.2119228674189,75.2560942127673,2.5,2.4196204482326764,-4783.1312152855235,19.98658671841387,14.986586718413871,84.74414464862917,613.8451316240387,526.8807856186353
60,60,29,15.786909479502246,0.93,0.039556214860069876,0.0632899437761118,0.06805370298506645,0.625,1.0986806758504621,32.98788729241012,522.877844181194,496.7143345613997,1.1865751299184992,2.482721576759407,143.02544226155734,-140.54272068479793,30.93084958992248,23.301122674294273,32.05828324695701,2.5,2.3191461087538157,-3309.926588812767,20.945215539248146,15.945215539248146,57.608329343253416,1088.308801694482,488.716654565856
61,61,29,15.786909479502246,0.93,0.039556214860069876,0.0632899437761118,0.06805370298506645,0.625,1.0986806758504621,32.98788729241012,522.877844181194,496.7143345613997,1.1865751299184992,6.419983997102531,369.8445524834991,-363.4245684863966,30.93084958992248,23.301122674294273,82.95836890297439,2.5,2.4268649743701993,-8956.571388110355,37.35701988153356,32.35701988153356,57.608329343253416,1088.308801694482,488.716654565856
62,62,29,15.786909479502246,0.93,0.039556214860069876,0.0632899437761118,0.06805370298506645,0.625,1.0986806758504621,32.98788729241012,522.877844181194,496.7143345613997,1.1865751299184992,2.482721576759407,152.1176206711435,-149.63489909438408,30.93084958992248,23.301122674294273,34.110074928082575,2.5,2.3292819664456412,-3539.458739597031,20.945215539248146,15.945215539248146,61.2705113997101,1088.308801694482,488.716654565856
