,Simulation,Timestep,H,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,TCB,TEB,DOP,VP_SAT,VP_AIR,VPD,P_GROSS,P_NET,g_S,g_A,g_C,DTR,T_LIGHT,T_DARK,RH,CO2,PPFD
10,10,29,17.1875,0.508603701699573,0.019534218195267253,0.03125474911242761,0.0614520677061243,0.625,0.30679691487919475,9.211577369247822,80.9964783511419,76.94472218670492,0.33134066806953033,2.633419285408796,187.40275725672018,-184.7693379713114,7.9333343645529135,5.802800233447395,23.54211003882218,2.5,2.2600040860482182,-4616.7527232540415,21.90625,17.90625,71.16328125,484.375,253.828125
11,11,29,12.9375,0.508603701699573,0.019534218195267253,0.03125474911242761,0.0614520677061243,0.625,0.23093440501815746,6.933805510670177,60.968258249768645,57.918390882356064,0.24940915741961006,2.633419285408796,187.40275725672018,-184.7693379713114,7.9333343645529135,6.329623218593487,25.67944446157239,2.5,2.2782071251077016,-3503.1460757551936,21.90625,17.90625,71.16328125,484.375,253.828125
12,12,29,13.1875,0.08414705971482035,0.0034076176079072583,0.005452188172651614,0.06479356725154058,0.625,0.01858661996192148,0.5580632643566923,4.9069944590527115,4.661527675149697,0.0200735495588752,2.8955345935459187,232.99778718799692,-230.102252594451,0.6264053067735518,0.4973315570379859,2.3030169234293663,2.5,1.1987345454661684,-2339.8668239933636,23.46875,19.46875,80.46796875,528.125,114.890625
13,13,29,13.1875,0.08414705971482035,0.0034076176079072583,0.005452188172651614,0.06479356725154058,0.625,0.01858661996192148,0.5580632643566923,4.9069944590527115,4.661527675149697,0.0200735495588752,4.742876419254801,381.64963148970725,-376.90675507045245,0.6264053067735518,0.4973315570379859,3.773759133800764,2.5,1.5037870650265737,-4808.033826168117,31.90625,27.90625,80.46796875,528.125,114.890625
14,14,29,13.1875,0.08414705971482035,0.0034076176079072583,0.005452188172651614,0.06479356725154058,0.625,0.01858661996192148,0.5580632643566923,4.9069944590527115,4.661527675149697,0.0200735495588752,2.8955345935459187,148.57938096772614,-145.6838463741802,0.6264053067735518,0.4973315570379859,1.4651268400545052,2.5,0.9237578639693437,-1141.6074552441532,23.46875,19.46875,51.313281249999996,528.125,114.890625
15,15,29,13.1875,0.09681813634666264,0.004169910577748807,0.0066718569243980905,0.06891123064493972,0.625,0.0227444954515926,0.6829034759340679,6.004701951380331,5.704323606020219,0.02456405508772001,2.8955345935459187,232.99778718799692,-230.102252594451,0.7665338119546744,0.6085859268741702,2.174781386038358,2.5,1.1630390848508618,-2270.191161123035,23.46875,19.46875,80.46796875,684.375,114.890625
16,16,29,13.1875,0.03821642120429579,0.0015577731284898398,0.0024924370055837437,0.06521900604611236,0.625,0.006125577116204176,0.18392045291403036,1.6171941444595275,1.5362958575550216,0.0066156232855005105,2.8955345935459187,232.99778718799692,-230.102252594451,0.20644388385311602,0.1639051538794759,0.7590034010105979,2.5,0.5822358153839571,-1136.4937077273007,23.46875,19.46875,80.46796875,528.125,82.828125
17,17,29,16.9375,0.08414705971482035,0.0034076176079072583,0.005452188172651614,0.06479356725154058,0.625,0.023871914737823324,0.7167542400031452,6.302348333664859,5.987080568557195,0.02578166791684919,2.8955345935459187,232.99778718799692,-230.102252594451,0.6264053067735518,0.46062812109422313,2.133052574836793,2.5,1.1509973933934547,-2885.5545864680935,23.46875,19.46875,80.46796875,528.125,114.890625
18,18,29,16.9375,0.04416533833669086,0.0019141669657699683,0.003062667145231949,0.06934549265498557,0.625,0.009667394831893814,0.2902635298276117,2.552258182002106,2.424584386391756,0.010440786418445319,2.8955345935459187,148.57938096772614,-145.6838463741802,0.25367497713866505,0.18654029080606913,0.4240767338194748,2.5,0.36257319183407605,-575.4944942225101,23.46875,19.46875,51.313281249999996,684.375,82.828125
19,19,29,16.9375,0.04416533833669086,0.0019141669657699683,0.003062667145231949,0.06934549265498557,0.625,0.009667394831893814,0.2902635298276117,2.552258182002106,2.424584386391756,0.010440786418445319,4.742876419254801,381.64963148970725,-376.90675507045245,0.25367497713866505,0.18654029080606913,1.0923036858870883,2.5,0.7601693658155696,-3121.608028597979,31.90625,27.90625,80.46796875,684.375,82.828125
