,Timestep,Day,diurnal,A,CQY,CUE_24,HCG,HCGR,HWCGR,HOP,HOC,HTR,HCO2C,HCO2P,HNC,HWC
33,33,1,1,3.1269788158440486,0.054114549544529614,0.625,0.213210963068906,6.402032285329273,128.04064570658534,11.789271299605208,20.95870453263148,692.9674920990662,16.21454022949689,28.825849296883366,0.010887597806599567,824.4391260422052
34,34,1,1,3.3692821564966895,0.054114549544529614,0.625,0.22973225459592198,6.8981129756881,137.9622595137619,12.702798377332973,22.582752670814173,720.3244044723651,17.47097255479656,31.05950676408277,0.011731256006922026,861.9835126459252
35,35,1,1,3.6225150649337605,0.054114549544529614,0.625,0.24699877140602522,7.416570359315867,148.3314071863172,13.657531887015184,24.280056688026992,746.9259738884645,18.784078726312806,33.39391773566721,0.012612969066341672,899.2320823140578
36,36,1,1,3.886837116588933,0.054114549544529614,0.625,0.2650213940436322,7.9577311435996325,159.1546228719925,14.654073456673997,26.051686145198214,772.7468312046624,20.154686201614517,35.83055324731469,0.013533292598837352,936.1661751412321
37,37,1,1,4.162405622611163,0.054114549544529614,0.625,0.2838108486644177,8.521917400134303,170.4383480026859,15.693016177571852,27.8986954267944,797.7694335330746,21.58361069711793,38.37086346154298,0.014492774334541308,972.7748622766285
38,38,1,1,4.449375723612396,0.054114549544529614,0.625,0.30337771342743935,9.109446756657364,182.18893513314714,16.774944957657127,29.82212436916822,821.9832093185668,23.071656674203098,41.01627853191661,0.015491954446152435,1009.0540949434703
39,39,1,1,4.747900477118686,0.054114549544529614,0.625,0.323732424457934,9.72063257609227,194.41265152184522,17.900436851270562,31.822998846703218,845.3837288392492,24.61961779268027,43.76820940920937,0.016531365853425895,1045.0058786163377
40,40,1,1,5.058130939301424,0.054114549544529614,0.625,0.3448852814201067,10.35578412388119,207.1156824776236,19.07006136728667,33.90233131962075,867.9719135251929,26.228277334596495,46.62804859483822,0.017611534507747093,1080.6374857762164
41,41,1,1,5.380216241499184,0.054114549544529614,0.625,0.366846452734722,11.015206724652312,220.30413449304606,20.284380757614798,36.06112134687075,889.75329355783,27.89840860102964,49.59717084627491,0.018732979658567444,1115.960716727207
42,42,1,1,5.714303661983553,0.054114549544529614,0.625,0.38962598047240893,11.699201909149906,233.98403818299792,21.543950287769217,38.30035606714527,910.7373198737149,29.630775284220757,52.67693383861468,0.019896214103280598,1150.9912146176275
43,43,1,1,6.06053869337285,0.054114549544529614,0.625,0.41323378495022045,12.408067552254032,248.1613510450804,22.849318491030917,40.62101065072164,930.9367339399781,31.4261318171391,55.86867878602508,0.02110174442194523,1185.7478380498317
44,44,1,1,6.419065106054466,0.054114549544529614,0.625,0.4376796690560435,13.142098002828554,262.8419600565708,24.201027407561227,43.024048724553296,950.3669964571329,33.28522370235039,59.173731026400695,0.02235007119811072,1220.2520924495639
45,45,1,1,6.790025007939167,0.054114549544529614,0.625,0.46297332232290606,13.901584206059319,278.0316841211861,25.599612809686246,45.51042277277554,969.0457744241719,35.20878782186493,62.59340057220432,0.023641689226871192,1254.5276196433813
46,46,1,1,7.173558900837571,0.054114549544529614,0.625,0.4891243247729699,14.686813818876773,293.7362763775352,27.045604414446295,48.08107451457119,986.9924847094697,37.19755272947052,66.12898263016983,0.024977087711158693,1288.599743799868
47,47,1,1,7.569805733720365,0.054114549544529614,0.625,0.5161421505490424,15.498071318998461,309.96142637996894,28.539526084396474,50.73693526114929,1004.2278913449665,39.25223892690629,69.78175809227784,0.026356750447185967,1322.495070963107
48,48,2,0,7.978902953098134,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1020.7737531384043,0.0,0.0,0.0,1020.7737531384043
49,49,2,0,8.400986550734338,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1036.652517821558,0.0,0.0,0.0,1036.652517821558
50,50,2,0,8.836191108885037,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1051.8870587699014,0.0,0.0,0.0,1051.8870587699014
51,51,2,0,9.284649843241155,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1066.5004502962238,0.0,0.0,0.0,1066.5004502962238
52,52,2,0,9.746494643733426,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1080.5157775993357,0.0,0.0,0.0,1080.5157775993357
53,53,2,0,10.221856113346087,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1093.9559776076517,0.0,0.0,0.0,1093.9559776076517
54,54,2,0,10.71086360507273,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1106.843707170446,0.0,0.0,0.0,1106.843707170446
55,55,2,0,11.213645257136472,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1119.2012352965905,0.0,0.0,0.0,1119.2012352965905
56,56,2,1,11.73032802658656,0.054114549544529614,0.625,0.7998245856320614,24.0161328766275,480.32265753254956,44.2254417708497,78.62300759262168,1131.050356405693,60.82608386361661,108.13526020198506,0.04084296735425239,1624.243781487485
57,57,2,1,12.261037721374176,0.054114549544529614,0.625,0.8360106718832181,25.10268344196942,502.0536688393879,46.22631256072521,82.18011121906704,1142.4123218277145,63.578009669034984,113.02757274495107,0.04269080645045397,1657.9190642782264
58,58,2,1,12.805899031002237,0.054114549544529614,0.625,0.8731616765450221,26.218207371198243,524.3641474239644,48.28053747818105,85.83206662787744,1153.3077870554255,66.40331682484181,118.05034102194101,0.04458791901468035,1691.722841607778
59,59,2,1,13.365035555836323,0.054114549544529614,0.625,0.9112860272258877,27.36295771800492,547.2591543600979,50.38858251877664,89.57970225560291,1163.7567725130841,69.30264624458917,123.20470443482519,0.04653473540196376,1725.6803305911899
60,60,2,1,13.93856983515722,0.054114549544529614,0.625,0.9503920791848716,28.537185363664342,570.7437072732863,52.550909677591264,93.42383942682892,1173.7786358502256,72.27663333971248,128.49179260393328,0.04853168227282331,1759.8160409562224
61,61,2,1,14.526623374029505,0.054114549544529614,0.625,0.9904881171636882,29.741139072044774,594.8227814408949,54.76797705052356,97.3652925342641,1183.392053998632,75.32590815885413,133.91272561574067,0.050579182686816625,1794.153758229986
62,62,2,1,15.129316669054912,0.054114549544529614,0.625,1.0315823571426865,30.97506554233416,619.5013108466827,57.040238931386234,101.40486921135329,1192.6150134419588,78.45109552140418,139.46861426027408,0.05267765619220865,1828.7165350913522
63,63,2,1,15.746769233074204,0.054114549544529614,0.625,1.0736829480251304,32.23920945961359,644.7841891922712,59.36814590503659,105.54337049784283,1201.4648073405378,81.65281514558859,145.16056025882418,0.05482751891197933,1863.5266895343264
64,64,2,1,16.379099618876825,0.054114549544529614,0.625,1.1167979732538251,33.5338135433993,670.6762708679854,61.75214493676617,109.78159099869542,1209.9580383286373,84.93168177141264,150.98965648251138,0.05702918362637637,1898.6058086621658
65,65,2,1,17.026425441973075,0.054114549544529614,0.625,1.1609354523638233,34.85911859426543,697.182371885308,64.19267945815595,114.1203190367217,1218.1106259584838,88.28830527874307,156.95698716220988,0.05928305985220414,1933.9747570888405
66,66,2,1,17.688863402480056,0.054114549544529614,0.625,1.2061033424747036,36.215363538652305,724.3072707730455,66.69018944959026,118.56033679927155,1225.9378179055916,91.72329080079463,163.06362809030153,0.06158955391902667,1969.6536890645434
67,67,2,1,18.36652930616883,0.054114549544529614,0.625,1.2523095397256574,37.60278547195738,752.055709439147,69.24511151960839,123.10242047930377,1233.4542041744053,95.23723883326765,169.31064681469803,0.06394906904245026,2005.6620635662446
68,68,2,1,19.059538084717147,0.054114549544529614,0.625,1.2995618806564067,39.02161969999976,780.4323939999945,71.85787898126092,127.74734041113054,1240.6737336532237,98.83074533936563,175.69910282553892,0.06636200539463988,2042.018661704127
69,69,2,1,19.76800381520917,0.054114549544529614,0.625,1.3478681435367796,40.47209977894299,809.4419955788591,74.52892192562733,132.49586120111528,1247.6097324640211,102.50440185090875,182.23004773494893,0.06882876017221383,2078.74160589126
70,70,2,1,20.49203973892071,0.054114549544529614,0.625,1.3972360496475706,41.95445755375519,839.089151075103,77.25866729263952,137.34874185358137,1254.2749236374098,106.25879556574199,188.904525450208,0.07134972766165082,2115.8483803083755
71,71,2,1,21.231758279426124,0.054114549544529614,0.625,1.4476732645151469,43.46892319528018,869.3784639056029,80.04753893934827,142.30673589217471,1260.6814477167723,110.09450944162647,195.7235723406693,0.07392529930233491,2153.3558522692892
72,72,3,0,21.987271060060817,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1266.84088395969,0.0,0.0,0.0,1266.84088395969
73,73,3,0,22.75868892077076,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1272.7642718602915,0.0,0.0,0.0,1272.7642718602915
74,74,3,0,23.546121934378935,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1278.4621327639893,0.0,0.0,0.0,1278.4621327639893
75,75,3,0,24.34967942229655,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1283.9444913872574,0.0,0.0,0.0,1283.9444913872574
76,76,3,0,25.16946996970502,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1289.220897090336,0.0,0.0,0.0,1289.220897090336
77,77,3,0,26.00560144023362,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1294.3004447808555,0.0,0.0,0.0,1294.3004447808555
78,78,3,0,26.85818099015574,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1299.191795352008,0.0,0.0,0.0,1299.191795352008
79,79,3,0,27.72731508212561,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1303.9031955805672,0.0,0.0,0.0,1303.9031955805672
80,80,3,1,28.61310949847615,0.054114549544529614,0.625,1.9509657697887062,58.58116142800303,1171.6232285600595,107.87655768361607,191.78054699309521,1308.4424974284086,148.36954209707685,263.76807483924773,0.09962588382023081,2511.4606435373394
81,81,3,1,29.515669354097216,0.054114549544529614,0.625,2.0125062110188323,60.429020871709724,1208.5804174341934,111.2793703116182,197.82999166509902,1312.8171767065726,153.04964834351028,272.088263721796,0.10276844067242116,2553.7828197248987
82,82,3,1,30.43509910891258,0.054114549544529614,0.625,2.075196915063618,62.31141896938649,1246.2283793877286,114.74578548703475,203.9925075325062,1317.034351073783,157.81723124880932,280.56396666454987,0.10596973558722159,2596.656774096193
83,83,3,1,31.371502579972994,0.054114549544529614,0.625,2.1390449606193616,64.22856827127742,1284.5713654255474,118.27619461877788,210.26879043338286,1321.1007973520666,162.6728291427308,289.19614069818806,0.10923013003759385,2640.0936483884284
84,84,3,1,32.32498295318153,0.054114549544529614,0.625,2.2040573833479815,66.180680035444,1323.6136007088787,121.87098673621988,216.65953197550198,1325.0229681509506,167.61697708229798,297.9857370351964,0.11254998329895305,2684.104233590147
85,85,3,1,33.29564279466694,0.054114549544529614,0.625,2.2702411766524953,68.16796425105031,1363.359285021005,125.53054853207247,223.16541961257326,1328.807007799001,172.65020691077507,306.9337011747112,0.11592965248876756,2728.6989863509525
86,86,3,1,34.283584061819205,0.054114549544529614,0.625,2.337603292429475,70.19062966095673,1403.8125932191333,129.25526440399307,229.78713671820992,1332.4587675873665,177.77304731489102,316.0409730042507,0.119369492604983,2773.8880446890375
87,87,3,1,35.28890811400164,0.054114549544529614,0.625,2.406150641799444,72.24888378365145,1444.9776756730278,133.04551649497122,236.52536265772665,1335.9838203347456,182.98602388038563,325.3084868984634,0.12286985656331985,2819.6812430065324
88,88,3,1,36.311715722952464,0.054114549544529614,0.625,2.4758900958160983,74.34293293454603,1486.8586586909191,136.90168473254428,243.38077285785656,1339.3874742869946,188.28965914594528,334.73717181501394,0.12643109523348986,2866.0881264264362
89,89,3,1,37.35210708288805,0.054114549544529614,0.625,2.546828486155196,76.47298224666054,1529.4596449332093,140.82414686688884,250.35403887446907,1342.6747863675273,193.68447265559266,344.3279513877203,0.13005355747437405,2913.1179644678095
90,90,3,1,38.410181820320204,0.054114549544529614,0.625,2.6189726057839366,78.63923569072281,1572.7847138144548,144.81327850783325,257.44582845837016,1345.8505747969375,199.17098100959228,354.0817440170528,0.13373759016820452,2960.7797640781478
91,91,3,1,39.48603900359826,0.054114549544529614,0.625,2.6923292096115827,80.84189609470458,1616.8379218940902,148.86945316083302,264.6568056192587,1348.9194311019346,204.74969791392994,363.99946295809764,0.13748353825378845,3009.082282043513
92,92,3,1,40.5797771521869,0.054114549544529614,0.625,2.7669050151220658,83.08116516281649,1661.6233032563284,152.99304226195042,271.9876306879118,1351.8857315348894,210.42113422842226,374.0820164060839,0.14129174475881195,3058.03403679816
93,93,3,1,41.69149424568963,0.054114549544529614,0.625,2.842706702989242,85.35724349398222,1707.144869879643,157.1844152118738,279.43896037666457,1354.753647926051,216.1857980135057,384.33030757956567,0.1451625508312581,3107.643319656132
94,94,3,1,42.82128773262783,0.054114549544529614,0.625,2.9197409176754867,87.67033059981243,1753.406611996247,161.44393940901682,287.0114478382521,1357.5271579909595,222.04419457576003,394.7452348013511,0.14909629576997416,3157.9182054877924
95,95,3,1,43.969254538984366,0.054114549544529614,0.625,2.998014268014238,90.02062492209652,1800.4124984419286,165.77198028172916,294.7057427230741,1360.210055115751,227.99682651220985,405.32769157726193,0.15309331705441892,3208.866562864333
96,96,4,0,45.13549107652047,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1362.8059576429823,0.0,0.0,0.0,1362.8059576429823
97,97,4,0,46.320093250874436,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1365.3183176803993,0.0,0.0,0.0,1365.3183176803993
98,98,4,0,47.523156469449866,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1367.7504294546725,0.0,0.0,0.0,1367.7504294546725
99,99,4,0,48.744775649101115,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1370.1054372316403,0.0,0.0,0.0,1370.1054372316403
100,100,4,0,49.98504522362311,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1372.3863428240256,0.0,0.0,0.0,1372.3863428240256
101,101,4,0,51.24405915105268,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1374.5960127069472,0.0,0.0,0.0,1374.5960127069472
102,102,4,0,52.5219109207875,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1376.7371847608435,0.0,0.0,0.0,1376.7371847608435
103,103,4,0,53.81869356052943,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1378.81247466072,0.0,0.0,0.0,1378.81247466072
104,104,4,1,55.134499643058156,0.054114549544529614,0.625,3.7593090518093724,112.87983307141707,2257.5966614283393,207.86695802560124,369.54125871217997,1380.8243819298757,285.8927466875855,508.2537718890408,0.19196876369617927,3698.915799109395
105,105,4,1,56.4694212928405,0.054114549544529614,0.625,3.8503297933409386,115.61289012220003,2312.2578024439986,212.8998522087211,378.48862614883745,1382.7752956755046,292.8148085461272,520.5596596375594,0.19661672931478527,3756.992558541505
106,106,4,1,57.82355019248148,0.054114549544529614,0.625,3.9426601683818583,118.38527121095996,2367.705424219197,218.0051611707181,387.5647309701655,1384.6675000228324,299.83646709011913,533.0426081602118,0.2013315712455595,3815.8181639414297
107,107,4,1,59.19697758902215,0.054114549544529614,0.625,4.03630639855071,121.19716315268255,2423.943263053649,223.18322892931207,396.7701847632214,1386.5031792636714,306.9581954691746,545.7034586118659,0.20611360719487046,3875.398636018907
108,108,4,1,60.58979430008894,0.054114549544529614,0.625,4.1312746761867265,124.0487518831898,2480.9750376637935,228.4343978832527,406.1055962368937,1388.2844227345593,314.1804646062337,558.5430481888599,0.21096315337393942,3935.739882473964
109,109,4,1,62.00209071989999,0.054114549544529614,0.625,4.227571164759324,126.94022247143701,2538.804449428738,233.75900883496436,415.5715712621588,1390.0132294389107,321.503743228708,571.5622101843697,0.21588052451975337,3996.847702871596
110,110,4,1,63.43395682513252,0.054114549544529614,0.625,4.325201999268175,129.87175913152566,2597.435182630511,239.1574010126673,425.1687129114086,1391.6915124269055,328.92849789890516,584.7617740424982,0.22086603391549453,4058.727793268353
111,111,4,1,64.88548218065611,0.054114549544529614,0.625,4.424173286634118,132.843545234441,2656.8709046888175,244.62991209199302,434.8976214968765,1393.321102946157,336.4551930437583,598.1425654111258,0.22591999341050198,4121.385750604048
112,112,4,1,66.35675594513575,0.054114549544529614,0.625,4.524491106081208,135.8557633195239,2717.1152663904754,250.17687821710894,444.75889460819366,1394.9037543755358,344.0842909838795,611.7054061935636,0.23104271343978114,4184.827076871171
113,113,4,1,67.84786687650912,0.054114549544529614,0.625,4.6261615095101725,138.90859510568458,2778.171902113689,255.7986340213684,454.7531271490994,1396.4411459538892,351.8162519619618,625.4511145990432,0.23623450304307445,4249.057183073885
114,114,4,1,69.35890333734189,0.054114549544529614,0.625,4.729190521863563,142.00222150236675,2840.0444300473323,261.49551264750147,464.8809113733359,1397.9348863147816,359.65153417054825,639.3805051920857,0.24149566988350732,4314.081392987934
115,115,4,1,70.88995330006465,0.054114549544529614,0.625,4.833584141482831,145.13682262026958,2902.736452405389,267.26784576735884,475.1428369197491,1399.3865168377922,367.59059377918743,653.4943889407776,0.2468265202658228,4379.904946732116
116,116,4,1,72.44110435209537,0.054114549544529614,0.625,4.9393483404576,148.31257778183524,2966.251555636702,273.1159636012247,485.5394908466216,1400.7975148263479,375.6338849609954,667.7935732639918,0.2522273591542167,4446.533004161495
117,117,4,1,74.01244370085071,0.054114549544529614,0.625,5.046489064967357,151.52966553150858,3030.593310630169,279.0401949367099,496.071457665262,1402.169296521526,383.78185991864075,682.2788620775835,0.257698490189786,4513.970648091896
118,118,4,1,75.60405817864945,0.054114549544529614,0.625,5.155012235615791,154.78826364577645,3095.765272915526,285.040867147239,506.7393193728694,1403.5032199607524,392.03496890977124,696.9510558395933,0.2632402157076022,4582.222887364763
119,119,4,1,77.21603424751152,0.054114549544529614,0.625,5.2649237477580115,158.08854914299286,3161.7709828598545,291.11830621014366,517.5436554846999,1404.800587689841,400.3936602718984,711.8109515944861,0.26885283675342025,4651.2946597609725
120,120,5,0,78.84845800385543,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1406.0626493363366,0.0,0.0,0.0,1406.0626493363366
121,121,5,0,80.50141518309728,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1407.2906040517084,0.0,0.0,0.0,1407.2906040517084
122,122,5,0,82.17499116415414,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1408.4856028295071,0.0,0.0,0.0,1408.4856028295071
123,123,5,0,83.86927097385465,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1409.648750706208,0.0,0.0,0.0,1409.648750706208
124,124,5,0,85.58433929125917,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1410.78110885109,0.0,0.0,0.0,1410.78110885109
125,125,5,0,87.32028045189253,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1411.8836965511466,0.0,0.0,0.0,1411.8836965511466
126,126,5,0,89.07717845189167,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1412.9574930966785,0.0,0.0,0.0,1412.9574930966785
127,127,5,0,90.85511695207012,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1414.0034395729238,0.0,0.0,0.0,1414.0034395729238
128,128,5,1,92.6541792819024,0.054114549544529614,0.625,6.317563360825378,189.69589564466344,3793.9179128932656,349.32288350081507,621.0184595570047,1415.022440562758,480.4461449451502,854.1264799024893,0.32260577974194843,5310.602506577432
129,129,5,1,94.47444844342985,0.054114549544529614,0.625,6.441677198439957,193.422630818257,3868.4526163651367,356.1856249030972,633.2188887166172,1416.0153657652256,489.8849129337759,870.9065118822682,0.3289436412042806,5388.12737362413
130,130,5,1,96.31600711509057,0.054114549544529614,0.625,6.567242647090652,197.19295315352923,3943.859063070581,363.1286315791717,645.5620116963053,1416.9830515344024,499.4340748965382,887.8827998160679,0.33535562904785204,5466.522103778332
131,131,5,1,98.178937655475,0.054114549544529614,0.625,6.6942653223429724,201.00703126766183,4020.140625353233,370.1522140357046,658.0483805079194,1417.9263023428225,509.094057893151,905.0561029211575,0.34184203003098823,5545.790964221816
132,132,5,1,100.06332210700955,0.054114549544529614,0.625,6.822750818204992,204.86503313053674,4097.300662610731,377.25668158736664,670.6785450442073,1418.8458921734814,518.8652873439005,922.4271775002677,0.34840312981118615,5625.9381783539275
133,133,5,1,101.9692421995702,0.054114549544529614,0.625,6.952704707373744,208.76712607213454,4175.342521442687,384.44234237045737,683.4530531030351,1419.742565844187,528.748187048384,939.9967769749045,0.3550392129576964,5706.9679272678595
134,134,5,1,103.89677935402749,0.054114549544529614,0.625,7.084132541476933,212.7134767897925,4254.269535795846,391.7095033562705,696.3724504111475,1420.6170402678383,538.7431792038909,957.7656519180282,0.3617505629638665,5788.884351159982
135,135,5,1,105.84601468572512,0.054114549544529614,0.625,7.217039851310117,216.70425135532608,4334.085027106517,399.05847036420863,709.437280647482,1421.4700056519882,548.8506844234415,975.7345500861182,0.368537462259252,5871.6915506756495
136,136,5,1,107.81702900789406,0.054114549544529614,0.625,7.351432147069503,220.7396152220192,4414.792304440381,406.48954807465515,722.6480854660535,1422.3021266408825,559.0711217534899,993.9042164506486,0.37540019222150484,5955.393588194803
137,137,5,1,109.80990283500296,0.054114549544529614,0.625,7.487314918580386,224.8197332314836,4496.394664629668,414.00304004160586,736.0054045184103,1423.114043402976,569.404908691297,1012.2753932289721,0.3823390331880382,6039.9944890603265
138,138,5,1,111.82471638604758,0.054114549544529614,0.625,7.624693635521437,228.94476962039332,4578.895392407862,421.59924870507075,749.5097754756813,1423.9063726667625,579.8524612019877,1030.8488199146445,0.3893542644674797,6125.498242752204
139,139,5,1,113.8615495877802,0.054114549544529614,0.625,7.763573747644906,233.1148880270967,4662.29776054193,429.2784754032496,763.1617340502216,1424.679708707599,590.4141937352969,1049.6252333071943,0.3964461643509164,6211.908804010103
140,140,5,1,115.92048207788035,0.054114549544529614,0.625,7.903960684992809,237.33025149810783,4746.605029962152,437.041020384486,776.961814016864,1425.4346242880595,601.0905192420099,1068.605367541351,0.40361501012293366,6299.230093907052
141,141,5,1,118.00159320806888,0.054114549544529614,0.625,8.045859858109255,241.59102249448208,4831.8204498896375,444.8871828190076,790.9105472337911,1426.1716715542057,611.881849190111,1087.7899541157526,0.4108610780724584,6387.466000876629
142,142,5,1,120.1049620471667,0.054114549544529614,0.625,8.189276658249016,245.89736289807863,4917.9472579615685,452.81726081045906,805.0084636630382,1426.891382890039,622.7885935806438,1107.1797219211444,0.41818464350340934,6476.620381696026
143,143,5,1,122.23066738409878,0.054114549544529614,0.625,8.334216457582343,250.2494340177106,5004.988680354208,460.8315514072268,819.2560913906254,1427.5942717322712,633.8111609632878,1126.775397268067,0.4255859807451557,6566.697062427113
144,144,6,0,124.37878773084586,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1428.2808333474259,0.0,0.0,0.0,1428.2808333474259
145,145,6,0,126.54940132534462,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1428.9515455731912,0.0,0.0,0.0,1428.9515455731912
146,146,6,0,128.74258613433722,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1429.606869525818,0.0,0.0,0.0,1429.606869525818
147,147,6,0,130.95841985617218,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1430.247250275279,0.0,0.0,0.0,1430.247250275279
148,148,6,0,133.19697992355722,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1430.873117489799,0.0,0.0,0.0,1430.873117489799
149,149,6,0,135.45834350626538,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1431.4848860512845,0.0,0.0,0.0,1431.4848860512845
150,150,6,0,137.7425875137954,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1432.0829566430991,0.0,0.0,0.0,1432.0829566430991
151,151,6,0,140.04978859798766,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1432.667716311552,0.0,0.0,0.0,1432.667716311552
152,152,6,1,142.3800231555967,0.054114549544529614,0.625,9.708086829678061,291.5022962130357,5830.045924260709,536.798238645028,954.3079798133831,1433.2395390023962,738.2930135744991,1312.5209130213318,0.49574254227687803,7419.507878999306
153,153,6,1,144.73336733082087,0.054114549544529614,0.625,9.868548031234589,296.3204245968732,5926.408491937458,545.6707685139502,970.0813662470227,1433.7987860735573,750.4959724208079,1334.2150620814366,0.5039364784655466,7519.011833460106
154,154,6,1,147.1098970177907,0.054114549544529614,0.625,10.030590121431455,301.18602192869196,6023.720438573834,554.6307119229979,986.0101545297742,1434.345806785261,762.8191567099747,1356.1229452621776,0.5122111425841738,7619.478380161936
155,155,6,1,149.50968786301695,0.054114549544529614,0.625,10.19421825817549,306.0992430836709,6121.9848616734125,563.6783540730917,1002.0948516854965,1434.880938768653,775.2629586971001,1378.2452599059557,0.5205667980207873,7720.911037240496
156,156,6,1,151.93281526779796,0.054114549544529614,0.625,10.359437582653888,311.0602424349526,6221.204848699047,572.813979240658,1018.335963094503,1435.4045084739537,787.8277693657686,1400.5827010946998,0.5290037073096286,7823.313301340778
157,157,6,1,154.37935439058964,0.054114549544529614,0.625,10.526253219495793,316.0691738584953,6321.3834771699,582.0378707865634,1034.7339925094461,1435.9168315991383,800.513978440337,1423.1359616717102,0.5375221321394038,7926.68864814539
158,158,6,1,156.8493801493364,0.054114549544529614,0.625,10.69467027693123,321.1261907378448,6422.523814756891,591.3503111649031,1051.2894420709388,1436.4182135000733,813.3219743980208,1445.905732263148,0.5461223333613991,8031.0405328826955
159,159,6,1,159.34296722376567,0.054114549544529614,0.625,10.86469384694756,326.23144596883265,6524.628919376647,600.7515819316512,1068.0028123229356,1436.9089495829955,826.2521444807921,1468.892701299186,0.5548045709974713,8136.372390815754
160,160,6,1,161.86019005764558,0.054114549544529614,0.625,11.036329005443415,331.38509196419807,6627.701839283955,610.2419637531734,1084.874602227864,1437.3893256801791,839.3048747070878,1492.097555034823,0.563569104247907,8242.68763771293
161,161,6,1,164.4011228610082,0.054114549544529614,0.625,11.209580812380292,336.58728065813995,6731.745613162793,619.821736414608,1101.9053091815256,1437.8596184095832,852.4805498833363,1515.5209775703759,0.5724161914991649,8349.989670301
162,162,6,1,166.96583961233685,0.054114549544529614,0.625,11.384454311931691,341.8381635107949,6836.763270215893,629.4911788281136,1119.0954290277575,1438.3200955192353,865.7795536153004,1539.1636508716456,0.5813460903314913,8458.281866701498
163,163,6,1,169.55441406072038,0.054114549544529614,0.625,11.560954532630001,347.1378915126479,6942.757830252952,639.2505690409897,1136.4454560728705,1438.7710162170722,879.2022683192481,1563.0262547897742,0.5903590575264203,8567.567586851143
164,164,6,1,172.1669197279739,0.054114549544529614,0.625,11.739086487511104,352.486615188874,7049.732303777474,649.1001842436735,1153.955883099864,1439.2126314869136,892.7490752329485,1587.1094670807972,0.5994553490741582,8677.85017290697
165,165,6,1,174.8034299107272,0.054114549544529614,0.625,11.918855174256771,357.8844846036145,7157.689692072284,659.0403007776131,1171.6272013824234,1439.6451843912191,906.4203544265021,1611.4139634248927,0.6086352201808558,8789.132949636904
166,166,6,1,177.4640176824814,0.054114549544529614,0.625,12.100265575334896,363.3316493641871,7266.632987283736,669.0711941430214,1189.4599006987048,1440.0689103612356,920.2164848130046,1635.9404174453416,0.6178989252757681,8901.419224796347
167,167,6,1,180.14875589563383,0.054114549544529614,0.625,12.283322658137555,368.82825862523185,7376.565172504631,679.1931390065103,1207.4544693449072,1440.4840374751234,934.1378441590471,1660.6895007271949,0.6272467180183046,9014.712289491485
168,168,7,0,182.8577171834737,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1440.8907867246098,0.0,0.0,0.0,1440.8907867246098
169,169,7,0,185.59097396214702,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1441.2893722706963,0.0,0.0,0.0,1441.2893722706963
