Index,A_ST,A_ST_conf,CQY_ST,CQY_ST_conf,CUE_24_ST,CUE_24_ST_conf,ALPHA_ST,ALPHA_ST_conf,BETA_ST,BETA_ST_conf,DCG_ST,DCG_ST_conf,CGR_ST,CGR_ST_conf,TCB_ST,TCB_ST_conf,TEB_ST,TEB_ST_conf,VP_SAT_ST,VP_SAT_ST_conf,VP_AIR_ST,VP_AIR_ST_conf,VPD_ST,VPD_ST_conf,P_GROSS_ST,P_GROSS_ST_conf,P_NET_ST,P_NET_ST_conf,g_S_ST,g_S_ST_conf,g_A_ST,g_A_ST_conf,g_C_ST,g_C_ST_conf,DTR_ST,DTR_ST_conf
TEMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0011484794937495,0.03070069492845885,0.0009903171328329327,6.76305702324011e-05,0.025706184283197982,0.0014144785910971942,0.0,0.0,0.0,0.0,0.004683055895106837,0.0002549210101531231,,,0.004757728587245878,0.0002714753215054854,0.005918393538330187,0.0003255620063616551
RH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03630990105467323,0.0022319852283843823,0.9722461853723557,0.03053423678071898,0.0,0.0,0.0,0.0,0.17146854857762495,0.009187416426504317,,,0.1878952267279323,0.01059863737672764,0.22354296491133283,0.011492768967553552
CO2,0.011499154389835245,0.0007379431685925527,0.002022825503405455,0.00012636876086086538,0.0,0.0,0.1568121390934504,0.00976220081781167,0.24359035390311812,0.014663243007294425,0.08234425478559368,0.005246137571511592,0.08233996838779292,0.005776769161841456,0.02083638721707175,0.0014611387939442147,0.012885255717348812,0.00096078599976622,0.0,0.0,0.0,0.0,0.0,0.0,0.009326338213216817,0.0008540416840453625,0.09320577225997227,0.006059694934659892,0.056912708699666956,0.0049538908567851375,,,0.08584302981343218,0.006579211595666481,0.0010234855593186276,0.00010006416559736774
PPFD,0.04414224903288869,0.002791900528890047,3.0911225973751534e-05,2.0759226397022292e-06,0.0,0.0,0.29246230385775307,0.017392493807155452,0.4543079159042409,0.024994885670481023,0.3316436133673997,0.01881231756214201,0.3316258575337529,0.018804607388807324,0.08188049117946168,0.005865008629190082,0.06237588568538022,0.0036894047149916777,0.0,0.0,0.0,0.0,0.0,0.0,0.04213315357211775,0.0032682956373543182,0.3793220715688071,0.021615117275512706,0.33138509443108655,0.020010529217064036,,,0.2886781415102235,0.01865803502636281,0.004527203181167428,0.0002932008387117487
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2953267365602014,0.014247324673503436,0.295307585701172,0.01611849962615203,0.0619812039578629,0.003452545643043295,0.12182067105920139,0.006209176842501478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999344918894672,0.0036318912591098854,0.0448573808872165,0.0034028226515828907,,,0.08069606382861266,0.005262865772076221,0.12594288672133158,0.008679608406609012
STRU,0.9622642779756131,0.02898317026996009,0.997579224377319,0.03233650256438444,0.9987791776147694,0.030417468198913274,0.7032557473688086,0.03614879415385498,0.5363036460433853,0.03294206872412942,0.40055231522825413,0.022480574674515696,0.400591740523947,0.026769725950944775,0.8922450571764656,0.03425867789982204,0.8278062232829779,0.032022235192524506,0.0,0.0,0.9771512245026795,0.03151592382059182,2.6739154774097573e-31,3.852472813542185e-32,0.9774597641132696,0.030525306386267582,0.6161784088952689,0.03303833609870279,0.51206617736422,0.024689281274782524,,,0.47105521058082656,0.02320447118654933,0.6938546625103171,0.029272426562893174
