,Simulation,Timestep,H,diurnal,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,DWCGR,TCB,TEB,VP_SAT,VP_AIR,VPD,P_NET,P_GROSS,DOP,DOC,g_S,g_A,g_C,DTR,DCO2C,DCO2P,DNC,DWC,T_LIGHT,T_DARK,RH,CO2,PPFD
591,591.0,707.5,14.942719984509798,0.625,0.5611833645411561,0.023122624421276116,0.03699619907404179,0.06592533102668005,0.625,0.3111980573808354,9.344266269459998,7.786888557883326,0.0,0.0,2.573100902507351,0.0,-186.2315475948084,9.076683388219648,0.0,0.7169734366932871,1.1903925889821612,28.02744677475246,2.5,2.2951629314543083,-4108.548703281954,0.9860995083838007,1.6372232034046563,0.0006621374823220324,-4100.584772318821,21.527508861755376,16.527508861755372,73.37630961667132,641.1848178382693,245.34097056981895
592,592.0,707.5,14.942719984509798,0.625,0.5284674382014024,0.022705385946208106,0.03632861751393297,0.0687433413827247,0.625,0.28594421262580594,8.58597538646192,7.154979488718259,0.0,0.0,2.573100902507351,0.0,-186.2315475948084,8.340106961278334,0.0,0.658790760309886,1.0937917621881044,21.825959466128534,2.5,2.242949055378514,-4015.081154680252,0.906077145431644,1.5043618965054462,0.0006084047652036112,-4007.7634998471035,21.527508861755376,16.527508861755372,73.37630961667132,756.5503846221114,229.57402543820135
593,593.0,707.5,12.644257069211827,0.5416666666666666,0.611756903477663,0.026185234806229977,0.041896375689967964,0.06848533371965082,0.625,0.3064958511162573,9.20307429750508,7.6692285812542265,0.0,0.0,2.573100902507351,0.0,-186.2315475948084,10.278897475134508,0.0,0.7061399597303205,0.9920683530747846,26.899750889332697,2.5,2.287306661902956,-3464.6787465355465,0.9711995333491069,1.3644551739071862,0.0006521325772670616,-3456.902842839656,21.527508861755376,16.527508861755372,73.37630961667132,756.5503846221114,245.34097056981895
594,594.0,707.5,12.644257069211827,0.5416666666666666,0.4841043255090387,0.020022879314126298,0.03203660690260208,0.06617707220218573,0.625,0.21930439106055302,6.584998124277461,5.487498436897879,0.0,0.0,2.573100902507351,0.0,-192.81561949463426,7.354772808011625,0.0,0.5052583691041266,0.7098463005914769,23.506458215686198,2.5,2.2595575847578315,-3543.6510591678416,0.6949142100413956,0.976297101423519,0.00046661492228178514,-3538.087232385971,21.527508861755376,16.527508861755372,75.93511789869788,641.1848178382693,229.57402543820135
595,595.0,707.5,12.644257069211827,0.5416666666666666,0.4841043255090387,0.020022879314126298,0.03203660690260208,0.06617707220218573,0.625,0.21930439106055302,6.584998124277461,5.487498436897879,0.0,0.0,2.5551541106316167,0.0,-184.93262502938433,7.354772808011625,0.0,0.5052583691041266,0.7098463005914769,22.55115451101825,2.5,2.2503895131633356,-3384.9834873424493,0.6949142100413956,0.976297101423519,0.00046661492228178514,-3379.419660560579,21.413321348253458,16.413321348253454,73.37630961667132,641.1848178382693,229.57402543820135
596,596.0,707.5,12.644257069211827,0.5416666666666666,0.5284674382014024,0.022705385946208106,0.03632861751393297,0.0687433413827247,0.625,0.2486850547620795,7.46720396807727,6.22266997339772,0.0,0.0,2.5551541106316167,0.0,-191.4707745295227,8.340106961278334,0.0,0.5729488797830997,0.804945880388273,22.4325517878306,2.5,2.249202258615874,-3502.807975058486,0.7880133067256966,1.1070936471332642,0.0005291282903150301,-3496.4987508735762,21.413321348253458,16.413321348253454,75.93511789869788,756.5503846221114,229.57402543820135
597,597.0,707.5,12.644257069211827,0.5416666666666666,0.5611833645411561,0.023122624421276116,0.03699619907404179,0.06592533102668005,0.625,0.27064826817418675,8.126687886399262,6.772239905332712,0.0,0.0,2.5551541106316167,0.0,-191.4707745295227,9.076683388219648,0.0,0.6235502258629559,0.8760365945973682,28.806392325204072,2.5,2.3002591080391457,-3582.3216509211684,0.857608580328909,1.2048692616045031,0.0005758595165790722,-3575.4552125628106,21.413321348253458,16.413321348253454,75.93511789869788,641.1848178382693,245.34097056981895
598,598.0,707.5,14.942719984509798,0.625,0.4841043255090387,0.020022879314126298,0.03203660690260208,0.06617707220218573,0.625,0.252161600491779,7.571593337566525,6.309661114638765,0.0,0.0,2.5551541106316167,0.0,-191.4707745295227,7.354772808011625,0.0,0.5809585407707764,0.9645667552607923,23.341617406782987,2.5,2.258023989774731,-4155.781561388119,0.79902950671031,1.3266304642370172,0.000536525352031979,-4149.328444055795,21.413321348253458,16.413321348253454,75.93511789869788,641.1848178382693,229.57402543820135
599,599.0,707.5,12.644257069211827,0.5416666666666666,0.4841043255090387,0.020022879314126298,0.03203660690260208,0.06617707220218573,0.625,0.21930439106055302,6.584998124277461,5.487498436897879,0.0,0.0,2.5551541106316167,0.0,-191.4707745295227,7.354772808011625,0.0,0.5052583691041266,0.7098463005914769,23.341617406782987,2.5,2.258023989774731,-3516.546548429865,0.6949142100413956,0.976297101423519,0.00046661492228178514,-3510.982721647995,21.413321348253458,16.413321348253454,75.93511789869788,641.1848178382693,229.57402543820135
600,600.0,707.5,11.778859309757005,0.5,0.57201974366528,0.02469280030412366,0.039508480486597865,0.06906838605507372,0.625,0.2573700189399497,7.727985216205134,6.4399876801709395,0.0,0.0,2.5359240249817545,0.0,-173.43949530966378,9.334353407140576,0.0,0.5929582868680077,0.7760413597303107,22.106940347628285,2.5,2.2458839393384866,-2951.4168538758518,0.8155335264153973,1.067339407781885,0.0005476073269876612,-2944.9086909945036,21.290187525973355,16.290187525973355,69.39301714132056,778.8772082266481,236.26202000623618
