Index,A_S1,A_S1_conf,CQY_S1,CQY_S1_conf,CUE_24_S1,CUE_24_S1_conf,ALPHA_S1,ALPHA_S1_conf,BETA_S1,BETA_S1_conf,DCG_S1,DCG_S1_conf,CGR_S1,CGR_S1_conf,TCB_S1,TCB_S1_conf,TEB_S1,TEB_S1_conf,VP_SAT_S1,VP_SAT_S1_conf,VP_AIR_S1,VP_AIR_S1_conf,VPD_S1,VPD_S1_conf,P_GROSS_S1,P_GROSS_S1_conf,P_NET_S1,P_NET_S1_conf,g_S_S1,g_S_S1_conf,g_A_S1,g_A_S1_conf,g_C_S1,g_C_S1_conf,DTR_S1,DTR_S1_conf
TEMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000112112202127,0.04009275418693828,0.0007721042694808629,0.001394330407776123,0.02558094573292919,0.006468450832015168,0.0,0.0,0.0,0.0,0.004410153795484934,0.002891027709691058,,,0.004785169350872922,0.003031447971703862,0.0002915968497022016,0.0010346952981705598
RH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022667977804476557,0.009669767706707418,0.9757701816220997,0.03947424064681004,0.0,0.0,0.0,0.0,0.15729216781435798,0.020400623394444324,,,0.18630700345536913,0.020852841004305376,0.005932271058631954,0.0063882900137487595
CO2,0.006303510580941601,0.004339697550872357,0.0007733311759719485,0.001973945515608587,0.0,0.0,0.09986063354439953,0.018027735747693497,0.16380849292865113,0.021337581654637516,0.050584377714638536,0.010828462444520966,0.050580956348161746,0.012430975322328154,0.01163402086425529,0.006386238028865683,0.009693467025848584,0.005457056143475212,0.0,0.0,0.0,0.0,0.0,0.0,0.006237329509915122,0.004135673931622633,0.05451156512753328,0.014405177467024272,0.037689507700960634,0.011331001789301767,,,0.04926090073462288,0.011489567523374072,-4.055295357170528e-06,0.00014260220089462562
PPFD,0.028779897226581887,0.008987894948052782,3.8091030555895384e-05,0.00021521253715352305,0.0,0.0,0.19351190783559685,0.026254634277363104,0.3036933320366513,0.034335720862313325,0.26567979887359067,0.024569754837222565,0.2656652773677663,0.03153044868044339,0.055025681372680976,0.013987870506218041,0.05953255900035399,0.012152847263102404,0.0,0.0,0.0,0.0,0.0,0.0,0.022023154635341404,0.008483747258635847,0.30030563908720415,0.03350511013905569,0.2530662019775819,0.024384551042011638,,,0.24831310601198514,0.02548500815049275,-0.0001682085710214491,0.0008961512409353643
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274709068339064,0.023866527899134692,0.2746889537084639,0.022499087333238233,0.039974127870204386,0.010374117551062077,0.10603086215070211,0.014517434955828584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02414446888792487,0.0077047733144277215,0.021210082682843988,0.009369568943316095,,,0.049315184542684,0.013144863118649507,1.1787962121205054e-05,0.00016860293338211794
STRU,0.9423199158970937,0.02950523367114876,0.995500355615835,0.034223624848527694,0.9978639520434203,0.03341663009581153,0.5515925754203517,0.030059084786258215,0.30812536607283153,0.02660440898873274,0.30126776667099286,0.025006570398255903,0.30130749464624174,0.024510553765510555,0.8356043052010299,0.030527598717408393,0.8026173524407257,0.03591352142150228,0.0,0.0,0.9616048639311952,0.03427232589689605,-2.199052861391301e-18,1.975744524785707e-17,0.9455050610686849,0.034746494223614255,0.4709271446412948,0.03194381485363671,0.3933635872836902,0.029094702740102917,,,0.35438128466763236,0.027641188464040144,0.9739326725176808,0.03787519646434337
