Index,AMI_A_S2,AMI_A_S2_conf,AMI_CQY_S2,AMI_CQY_S2_conf,AMI_CUE_24_S2,AMI_CUE_24_S2_conf,AMI_ALPHA_S2,AMI_ALPHA_S2_conf,AMI_BETA_S2,AMI_BETA_S2_conf,AMI_DCG_S2,AMI_DCG_S2_conf,AMI_CGR_S2,AMI_CGR_S2_conf,AMI_TCB_S2,AMI_TCB_S2_conf,AMI_TEB_S2,AMI_TEB_S2_conf,AMI_VP_SAT_S2,AMI_VP_SAT_S2_conf,AMI_VP_AIR_S2,AMI_VP_AIR_S2_conf,AMI_VPD_S2,AMI_VPD_S2_conf,AMI_P_GROSS_S2,AMI_P_GROSS_S2_conf,AMI_P_NET_S2,AMI_P_NET_S2_conf,AMI_g_S_S2,AMI_g_S_S2_conf,AMI_g_A_S2,AMI_g_A_S2_conf,AMI_g_C_S2,AMI_g_C_S2_conf,AMI_DTR_S2,AMI_DTR_S2_conf,BOS_A_S2,BOS_A_S2_conf,BOS_CQY_S2,BOS_CQY_S2_conf,BOS_CUE_24_S2,BOS_CUE_24_S2_conf,BOS_ALPHA_S2,BOS_ALPHA_S2_conf,BOS_BETA_S2,BOS_BETA_S2_conf,BOS_DCG_S2,BOS_DCG_S2_conf,BOS_CGR_S2,BOS_CGR_S2_conf,BOS_TCB_S2,BOS_TCB_S2_conf,BOS_TEB_S2,BOS_TEB_S2_conf,BOS_VP_SAT_S2,BOS_VP_SAT_S2_conf,BOS_VP_AIR_S2,BOS_VP_AIR_S2_conf,BOS_VPD_S2,BOS_VPD_S2_conf,BOS_P_GROSS_S2,BOS_P_GROSS_S2_conf,BOS_P_NET_S2,BOS_P_NET_S2_conf,BOS_g_S_S2,BOS_g_S_S2_conf,BOS_g_A_S2,BOS_g_A_S2_conf,BOS_g_C_S2,BOS_g_C_S2_conf,BOS_DTR_S2,BOS_DTR_S2_conf,CAV_A_S2,CAV_A_S2_conf,CAV_CQY_S2,CAV_CQY_S2_conf,CAV_CUE_24_S2,CAV_CUE_24_S2_conf,CAV_ALPHA_S2,CAV_ALPHA_S2_conf,CAV_BETA_S2,CAV_BETA_S2_conf,CAV_DCG_S2,CAV_DCG_S2_conf,CAV_CGR_S2,CAV_CGR_S2_conf,CAV_TCB_S2,CAV_TCB_S2_conf,CAV_TEB_S2,CAV_TEB_S2_conf,CAV_VP_SAT_S2,CAV_VP_SAT_S2_conf,CAV_VP_AIR_S2,CAV_VP_AIR_S2_conf,CAV_VPD_S2,CAV_VPD_S2_conf,CAV_P_GROSS_S2,CAV_P_GROSS_S2_conf,CAV_P_NET_S2,CAV_P_NET_S2_conf,CAV_g_S_S2,CAV_g_S_S2_conf,CAV_g_A_S2,CAV_g_A_S2_conf,CAV_g_C_S2,CAV_g_C_S2_conf,CAV_DTR_S2,CAV_DTR_S2_conf
TEMPxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPxRH,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,-1.7888752052449153,4.584312743695377,-0.22865176164593137,0.08507193838172153,-0.22557811437426079,0.0888207772743452,0.0,0.0,0.0,0.0,-0.02564917617155138,0.04995455704280169,,,-0.03490758633773572,0.0065954407106633695,-0.6817511757280759,0.00831253585492982,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7888752052449153,4.6390260943912125,,,-0.22557811437426079,0.0882403925713434,,,0.0,0.0,-0.3371307584933012,2.1693642634292556,,,-0.3445186862087104,2.271333327967832,-0.23601365393248264,0.10601952229718875,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7888752052449153,4.629009308964047,-0.22865176164593137,0.08010771303267848,-0.22557811437426079,0.09026929234302773,0.0,0.0,0.0,0.0,-0.11332155662412347,0.23186235870708777,,,-0.12302955761200063,0.18039131494003693,-0.4058830578580821,0.015844503015796266
TEMPxCO2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,-1.7888752052449153,4.584312743695377,0.007995040344322954,0.04076121556335869,0.008371305531087309,0.04287967474479065,0.0,0.0,0.0,0.0,-0.019851941940215723,0.045749763760738756,,,-0.02893910683183365,0.014401642870164143,-0.04907472112812311,0.20997653410364842,0.0,0.0,0.0,0.0,,,2.220446049250313e-16,1.7158923148016817e-16,-2.220446049250313e-16,4.644393349130575e-16,0.0,9.56075901510954e-17,0.0,2.398188223737378e-17,5.551115123125783e-17,4.734906025404304e-17,5.551115123125783e-17,5.863131737654826e-17,-1.7888752052449153,4.6390260943912125,,,0.008371305531087309,0.04259918759802649,,,0.0,0.0,-0.07044616820106497,0.7181229217649058,,,-0.09232662279773929,0.3557603285156764,0.003246254307556651,0.042844763837080684,2.220446049250313e-16,3.0589300832735596e-16,0.0,0.0,,,0.0,2.0229079048610352e-16,0.0,1.8680269443676463e-16,0.0,9.545896223026197e-17,0.0,4.734906025404304e-17,-5.551115123125783e-17,4.7963764474747555e-17,0.0,4.453832918892889e-17,-1.7888752052449153,4.629009308964047,0.007995040344322954,0.03838054277809657,0.008371305531087309,0.0435788303799712,0.0,0.0,0.0,0.0,-0.017517283196962358,0.10354213979367122,,,-0.03342482307434674,0.0061144351118865145,0.0004392201028954046,0.15639528006365763
TEMPxPPFD,,,,,,,,,,,2.7755575615628914e-17,3.1667283711343296e-17,-5.551115123125783e-17,1.1990941118686887e-17,,,0.0,2.9283776505173166e-17,-1.7888752052449153,4.584312743695377,0.007995040344322954,0.04076121556335869,0.008371305531087309,0.04287967474479065,2.220446049250313e-16,2.0566722602825463e-16,-1.6653345369377348e-16,4.529699267669324e-17,0.005339643474056979,0.03354437028800337,,,-0.004392532150042094,0.03111547210832541,0.025753584914023075,0.24062959392856617,0.0,4.0665685567004707e-16,-1.3877787807814457e-17,3.792952321614442e-17,,,2.220446049250313e-16,1.7158923148016817e-16,0.0,9.203436159223731e-17,-5.551115123125783e-17,2.5054767648962133e-17,0.0,6.728233153819258e-17,5.551115123125783e-17,1.2598765506644793e-16,5.551115123125783e-17,4.789828064523424e-17,-1.7888752052449153,4.6390260943912125,,,0.008371305531087309,0.04259918759802649,,,0.0,9.34013472183823e-17,0.1516962284485842,1.633491123246027,,,0.12294600893935781,1.81766416993425,0.017282119191859985,0.028268752631227627,0.0,2.1852091467646224e-16,-1.3877787807814457e-17,3.5511795190532274e-17,,,0.0,0.0,1.1102230246251565e-16,2.3374903183619917e-16,-5.551115123125783e-17,4.453832918892889e-17,0.0,4.201011850333148e-17,-5.551115123125783e-17,4.7963764474747555e-17,-5.551115123125783e-17,5.631951283187848e-17,-1.7888752052449153,4.629009308964047,0.007995040344322954,0.03838054277809657,0.008371305531087309,0.0435788303799712,0.0,0.0,0.0,0.0,0.06255441800357081,0.14996475939406717,,,0.042796901953285504,0.23656215352869925,0.030874435832783015,0.14868596634612827
TEMPxH,,,,,,,,,,,2.220446049250313e-16,3.2198103694539713e-16,0.0,2.1654211526715155e-16,,,0.0,3.1236028272184707e-16,-1.7888752052449153,4.584312743695377,0.007995040344322954,0.04076121556335869,0.008371305531087309,0.04287967474479065,0.0,0.0,-8.881784197001252e-16,5.521541996535812e-16,-0.034599796578069775,0.055061789766759725,,,-0.044182233671513305,0.005882527270816278,1.1738295877218272,0.06104737489143259,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.715892314801682e-16,2.220446049250313e-16,2.880151653206604e-16,-2.220446049250313e-16,1.8939624101617215e-16,-2.220446049250313e-16,1.7815331675571557e-16,-1.7888752052449153,4.6390260943912125,,,0.008371305531087309,0.04259918759802649,,,0.0,0.0,-0.011122188526677707,0.40135010342562283,,,-0.03213507515585713,0.012428510710821607,0.007300858354047146,0.04198619045085069,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.81187970706773e-16,-2.220446049250313e-16,1.8939624101617215e-16,-4.440892098500626e-16,3.6790351850141073e-16,0.0,2.1799499113495002e-16,-1.7888752052449153,4.629009308964047,0.007995040344322954,0.03838054277809657,0.008371305531087309,0.0435788303799712,0.0,0.0,4.440892098500626e-16,3.883685262218968e-16,-0.06924183427725294,0.19869848642482013,,,-0.0847811728549932,0.11613158806268488,0.7320339112787071,0.05425278238343332
RHxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHxRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHxCO2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.023455748600618165,0.02283888301449292,-0.01844857858205029,0.022730101636498065,0.0,0.0,0.0,0.0,-0.3032256133428071,0.34382122437385754,,,-0.46822838406660705,0.2451029293623121,0.34518053425338063,4.203764202457915,0.0,0.0,0.0,0.0,,,2.220446049250313e-16,1.7158923148016817e-16,-2.220446049250313e-16,4.644393349130575e-16,0.0,9.56075901510954e-17,0.0,2.398188223737378e-17,5.551115123125783e-17,4.734906025404304e-17,5.551115123125783e-17,5.863131737654826e-17,0.0,0.0,,,-0.01844857858205029,0.02258147606730843,,,0.0,0.0,-1.3492188168992532,7.043264920023362,,,-1.2540943823788175,4.078355834888641,-0.11204114346893378,0.030359408778652775,2.220446049250313e-16,3.0589300832735596e-16,0.0,0.0,,,0.0,2.0229079048610352e-16,0.0,1.8680269443676463e-16,0.0,9.545896223026197e-17,0.0,4.734906025404304e-17,-5.551115123125783e-17,4.7963764474747555e-17,0.0,4.453832918892889e-17,0.0,0.0,-0.023455748600618165,0.021505474700318022,-0.01844857858205029,0.023100744333914836,0.0,0.0,0.0,0.0,-0.38151963446882065,0.7327560474570328,,,-0.4517770880907043,0.04442551251166423,0.740283245555695,3.2715964367600017
RHxPPFD,,,,,,,,,,,2.7755575615628914e-17,3.1667283711343296e-17,-5.551115123125783e-17,1.1990941118686887e-17,,,0.0,2.9283776505173166e-17,0.0,0.0,-0.023455748600618165,0.02283888301449292,-0.01844857858205029,0.022730101636498065,2.220446049250313e-16,2.0566722602825463e-16,-1.6653345369377348e-16,4.529699267669324e-17,0.07013250899535126,0.26338466389823545,,,-0.0764081951124254,0.2794212425688527,1.4797947408863112,4.8739090948932215,0.0,4.0665685567004707e-16,-1.3877787807814457e-17,3.792952321614442e-17,,,2.220446049250313e-16,1.7158923148016817e-16,0.0,9.203436159223731e-17,-5.551115123125783e-17,2.5054767648962133e-17,0.0,6.728233153819258e-17,5.551115123125783e-17,1.2598765506644793e-16,5.551115123125783e-17,4.789828064523424e-17,0.0,0.0,,,-0.01844857858205029,0.02258147606730843,,,0.0,9.34013472183823e-17,1.6664377906244106,20.854774615853525,,,1.814497525590444,17.54012162358334,0.0843114761152742,0.12350387689970642,0.0,2.1852091467646224e-16,-1.3877787807814457e-17,3.5511795190532274e-17,,,0.0,0.0,1.1102230246251565e-16,2.3374903183619917e-16,-5.551115123125783e-17,4.453832918892889e-17,0.0,4.201011850333148e-17,-5.551115123125783e-17,4.7963764474747555e-17,-5.551115123125783e-17,5.631951283187848e-17,0.0,0.0,-0.023455748600618165,0.021505474700318022,-0.01844857858205029,0.023100744333914836,0.0,0.0,0.0,0.0,0.7045330841742761,2.1921506737203544,,,0.6344151115984389,2.0570461696790523,1.1692794575863847,3.258175396260967
RHxH,,,,,,,,,,,2.220446049250313e-16,3.2198103694539713e-16,0.0,2.1654211526715155e-16,,,0.0,3.1236028272184707e-16,0.0,0.0,-0.023455748600618165,0.02283888301449292,-0.01844857858205029,0.022730101636498065,0.0,0.0,-8.881784197001252e-16,5.521541996535812e-16,-0.5190452730135384,0.41944941142504966,,,-0.6811804661716305,0.08979741285186785,17.548333824304635,3.9490493750134856,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.715892314801682e-16,2.220446049250313e-16,2.880151653206604e-16,-2.220446049250313e-16,1.8939624101617215e-16,-2.220446049250313e-16,1.7815331675571557e-16,0.0,0.0,,,-0.01844857858205029,0.02258147606730843,,,0.0,0.0,-0.4611594669362582,3.3941671259495436,,,-0.22949793610978508,0.9048742945029372,-0.05059577087533729,0.031166480768168622,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.81187970706773e-16,-2.220446049250313e-16,1.8939624101617215e-16,-4.440892098500626e-16,3.6790351850141073e-16,0.0,2.1799499113495002e-16,0.0,0.0,-0.023455748600618165,0.021505474700318022,-0.01844857858205029,0.023100744333914836,0.0,0.0,4.440892098500626e-16,3.883685262218968e-16,-1.1344225802399486,1.753023737173707,,,-1.240029006671818,1.0639214425129828,11.011498001406643,2.583437802051942
