2,29,17.232463278944373,0.4160360888520891,0.01695442968330125,0.027127087493282,0.06520368838225074,0.625,0.2334847697538888,7.010380211860511,61.641571937380235,58.55802282305821,0.25216355133419993,2.595218013262493,221.99357236435037,-219.39835435108787,6.021832578416088,4.400410566236305,17.13471246133426,2.5,2.181686196713711,-5305.884441682629,21.667275875476125,16.667275875476125,85.5394696052061,598.2967345980196,221.98596070836538,3.0
5,29,13.60269212384696,0.4160360888520891,0.01695442968330125,0.027127087493282,0.06520368838225074,0.625,0.18430455281747746,5.53374419834476,48.6576591820547,46.22361544890286,0.19904891704287567,2.595218013262493,186.73733202031448,-184.142114007052,6.021832578416088,4.741939850516938,15.519381441601762,2.5,2.153151246048298,-3469.263656471457,21.667275875476125,16.667275875476125,71.95439114017393,598.2967345980196,221.98596070836538,3.0
8,29,13.60269212384696,0.6106047167230862,0.026180255502011234,0.04188840880321797,0.06860151527819704,0.625,0.3193074813266454,9.587207126832526,84.2993532344192,80.08237453264343,0.34485207983277705,2.501007284183059,179.95845637053193,-177.45744908634887,10.432819831038055,8.215406766269684,20.244822258854818,2.5,2.2252121854868836,-3455.2168440223595,21.06450582159845,16.06450582159845,71.95439114017393,765.5914368022393,249.06221384653261,3.0
11,29,17.232463278944373,0.6106047167230862,0.026180255502011234,0.04188840880321797,0.06860151527819704,0.625,0.4045121654269633,12.14547776694457,106.7939710628441,101.45172483946267,0.4368731386611204,2.501007284183059,213.9348365677758,-211.43382928359273,10.432819831038055,7.6237075711285875,22.35277258110596,2.5,2.2485190040828087,-5269.90972122776,21.06450582159845,16.06450582159845,85.5394696052061,765.5914368022393,249.06221384653261,3.0
14,29,15.851481413565915,0.5824538759419763,0.02548379414865254,0.040774070637844065,0.07000394764632994,0.625,0.347119844895478,10.422273342986726,91.64200693934342,87.05772038643767,0.37488943248711626,2.487603359146152,198.64943432742209,-196.16183096827592,9.732559537822208,7.3220050593813895,18.304417486292166,2.5,2.1995830330689112,-4399.562575886654,20.977137797517226,15.977137797517226,79.85575095685944,833.4684766760029,238.69482211543104,3.0
17,29,15.851481413565915,0.5936864295516021,0.0261547492404487,0.04184759878471792,0.07048771321305838,0.625,0.35625905807690406,10.696678218759043,94.05482156261739,89.34983671859442,0.3847597827230564,2.487603359146152,198.64943432742209,-196.16183096827592,9.988805147876173,7.514783911231006,18.134936281219474,2.5,2.1971156142755657,-4394.627293508567,20.977137797517226,15.977137797517226,79.85575095685944,863.4069287909077,238.69482211543104,3.0
20,29,15.851481413565915,0.5824538759419763,0.02548379414865254,0.040774070637844065,0.07000394764632994,0.625,0.347119844895478,10.422273342986726,91.64200693934342,87.05772038643767,0.37488943248711626,2.487603359146152,198.64943432742209,-196.16183096827592,9.732559537822208,7.3220050593813895,18.304417486292166,2.5,2.1995830330689112,-4399.562575886654,20.977137797517226,15.977137797517226,79.85575095685944,833.4684766760029,238.69482211543104,3.0
23,29,20.609394092369413,0.5673690531397466,0.024840531920828118,0.03974485107332499,0.07005114370158567,0.625,0.43466600822226886,13.05084689687362,114.75479125601785,109.01431411015321,0.4694392888800504,2.6097031645868953,167.70478392578377,-165.09508076119687,9.373632804409175,6.355118858421196,13.400780572668017,2.5,2.1069375354601663,-4611.431830320199,21.75824990221212,16.75824990221212,64.26201500672614,833.4684766760029,235.84521142413712,3.0
26,29,20.609394092369413,0.578367579282905,0.025497007536557367,0.040795212058491785,0.0705350948424048,0.625,0.44615318717213,13.3957494448432,117.78748485886743,111.89530068511296,0.4818454421459004,2.6097031645868953,167.70478392578377,-165.09508076119687,9.621355413027503,6.523069390998823,13.27798171172541,2.5,2.103878359463726,-4604.7362442731,21.75824990221212,16.75824990221212,64.26201500672614,863.4069287909077,235.84521142413712,3.0
29,29,13.25391771925866,0.4939744092672414,0.02095646897704026,0.03353035036326442,0.0678787194927833,0.625,0.2299713768788494,6.904890590787453,60.71401225167011,57.676863249438966,0.24836908702915736,2.4762243351138453,163.60174391656938,-161.12551958145553,7.711644436009156,6.11462098546159,14.655698490150673,2.5,2.1356895638152995,-2933.8067416732133,20.90264440028794,15.90264440028794,66.06903162877111,715.1920720750841,229.98997482764065,3.0
32,29,13.25391771925866,0.4354123609910636,0.018526978696711743,0.02964316591473879,0.06808067149785668,0.625,0.19213267693209274,5.768783624886084,50.72433734806284,48.18691040406661,0.20750329108666016,2.5171266276933886,166.30411877869645,-163.78699215100306,6.442796965204353,5.108542264287043,12.447939246761058,2.5,2.081882164703455,-2907.1309717628183,21.169032254145314,16.169032254145314,66.06903162877111,715.1920720750841,217.34510354715349,3.0
35,29,16.402112396586247,0.4665717442969367,0.020398966650004794,0.03263834664000767,0.069953543134485,0.625,0.26179437622539703,7.860376146167545,69.11550116056605,65.65807728750052,0.2827379263234288,2.5171266276933886,178.85216708632413,-176.33504045863074,7.093784830080356,5.275768328515099,12.20724549078744,2.5,2.0750393910324694,-3860.553067160909,21.169032254145314,16.169032254145314,71.05409998789705,810.3258813163943,217.34510354715349,3.0
38,29,16.402112396586247,0.5287043136114798,0.023047642362165957,0.03687622777946553,0.069748301328527,0.625,0.3129952136364657,9.397681289434882,82.63287150491561,78.49925664509806,0.338034830727383,2.4762243351138453,175.94589149964304,-173.4696671645292,8.48116269873762,6.307584826262164,14.356050816225139,2.5,2.1292132677967524,-3896.9718470752605,20.90264440028794,15.90264440028794,71.05409998789705,810.3258813163943,229.98997482764065,3.0
41,29,16.402112396586247,0.4665717442969367,0.020398966650004794,0.03263834664000767,0.069953543134485,0.625,0.26179437622539703,7.860376146167545,69.11550116056605,65.65807728750052,0.2827379263234288,2.4762243351138453,175.94589149964304,-173.4696671645292,7.093784830080356,5.275768328515099,12.007638470979789,2.5,2.0691924628186644,-3787.119353303965,20.90264440028794,15.90264440028794,71.05409998789705,810.3258813163943,217.34510354715349,3.0
44,29,20.10388097343742,0.634787841972705,0.027234142616408375,0.0435746281862534,0.06864439629284369,0.625,0.49883729874253446,14.977589894744595,131.69644969947444,125.10848547230147,0.5387442826419373,2.5530424214360394,193.35860825464954,-190.8055658332135,11.027993371067264,7.563845463132995,19.887426431697893,2.5,2.2208254365874427,-5479.868566757219,21.399839507902612,16.399839507902612,75.73654343976348,771.2675660566889,253.082902369923,3.0
47,29,14.489858860510175,0.634787841972705,0.027234142616408375,0.0435746281862534,0.06864439629284369,0.625,0.3595366517881646,10.79508796993964,94.92012866057983,90.17185781894717,0.3882995839312178,2.5530424214360394,188.22409842778788,-185.67105600635185,11.027993371067264,8.531211066982786,21.832284477247363,2.5,2.243139613304938,-3881.9455854429384,21.399839507902612,16.399839507902612,73.72540967098983,771.2675660566889,253.082902369923,3.0
50,29,14.489858860510175,0.5197314503510002,0.02114198288432221,0.03382717261491554,0.06508586808066047,0.625,0.2695476183303796,8.093167240369647,71.1624099652216,67.6025918209959,0.29111142779681,2.5281879918214116,186.39169542231068,-183.86350743048928,8.267778356810766,6.395919896183129,20.583729561264494,2.5,2.2292465247692133,-3820.344874965119,21.240421753032287,16.240421753032287,73.72540967098983,607.2944742350321,244.41233829768035,3.0
