,Timestep,Day,Simulation,H,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,TCB,TEB,DOP,VP_SAT,VP_AIR,VPD,P_GROSS,P_NET,g_S,g_A,g_C,DTR,T_LIGHT,T_DARK,RH,CO2,PPFD
0,30,,0.0,20.04078156375804,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.2472673370408005,7.424201794650035,0.0,192.82961569258984,0.26704872400406454,2.4943738845022585,140.17477111428028,-137.680397229778,9.028842511738613,4.3513554637759615,9.111228774664667,2.5,1.9617279427275345,-3516.670614968756,21.021320050706148,16.021320050706148,56.1963753650554,700.7483546447627,199.856754542404
1,30,,1.0,20.04078156375804,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.2472673370408005,7.424201794650035,0.0,192.82961569258984,0.26704872400406454,2.477238770724383,139.21183982849584,-136.73460105777144,9.028842511738613,4.3513554637759615,9.048132983781873,2.5,1.9587869737231582,-3487.2769487910678,20.909297605512883,15.909297605512883,56.1963753650554,700.7483546447627,199.856754542404
2,30,,2.0,20.04078156375804,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.2472673370408005,7.424201794650035,0.0,192.82961569258984,0.26704872400406454,2.4943738845022585,158.60526296072487,-156.1108890762226,9.028842511738613,4.3513554637759615,10.317486233440226,2.5,2.0123848868513674,-4090.3931100970644,21.021320050706148,16.021320050706148,63.58520025652604,700.7483546447627,199.856754542404
3,30,,3.0,20.04078156375804,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.2472673370408005,7.424201794650035,0.0,192.82961569258984,0.26704872400406454,2.4943738845022585,140.17477111428028,-137.680397229778,9.028842511738613,4.3513554637759615,7.078675903350455,2.5,1.847508981088518,-3311.9172150096865,21.021320050706148,16.021320050706148,56.1963753650554,901.9594426715182,199.856754542404
4,30,,4.0,20.04078156375804,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.28439903824006657,8.539081123157999,0.0,220.50556490179576,0.30715096129927194,2.4943738845022585,140.17477111428028,-137.680397229778,10.384687915071403,5.004790862184698,10.47944597822997,2.5,2.018469431554865,-3618.387638039352,21.021320050706148,16.021320050706148,56.1963753650554,700.7483546447627,229.86889193643066
5,30,,5.0,17.76265111534379,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.21915928907775867,6.580257654559703,0.0,171.87940650016952,0.23669203220397939,2.4943738845022585,140.17477111428028,-137.680397229778,9.028842511738613,4.883067544571118,10.224571605584233,2.5,2.0088243287296867,-3191.7436648317935,21.021320050706148,16.021320050706148,56.1963753650554,700.7483546447627,199.856754542404
6,30,,6.0,17.76265111534379,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.2520700541406595,7.568403375573302,0.0,196.4092996345825,0.27223565847191233,2.4943738845022585,158.60526296072487,-156.1108890762226,10.384687915071403,5.616349211170416,10.34614393851585,2.5,2.0134726786564343,-3627.378489609938,21.021320050706148,16.021320050706148,63.58520025652604,901.9594426715182,229.86889193643066
7,30,,7.0,17.76265111534379,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.2520700541406595,7.568403375573302,0.0,196.4092996345825,0.27223565847191233,2.477238770724383,139.21183982849584,-136.73460105777144,10.384687915071403,5.616349211170416,9.073264951071911,2.5,1.95996224691796,-3092.7161991661196,20.909297605512883,15.909297605512883,56.1963753650554,901.9594426715182,229.86889193643066
8,30,,8.0,17.76265111534379,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.2520700541406595,7.568403375573302,0.0,196.4092996345825,0.27223565847191233,2.477238770724383,157.5157233197403,-155.0384845490159,10.384687915071403,5.616349211170416,13.224775333393161,2.5,2.1025380415625086,-3761.8139464468027,20.909297605512883,15.909297605512883,63.58520025652604,700.7483546447627,229.86889193643066
9,30,,9.0,17.76265111534379,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.21915928907775867,6.580257654559703,0.0,171.87940650016952,0.23669203220397939,2.477238770724383,157.5157233197403,-155.0384845490159,9.028842511738613,4.883067544571118,8.933096145940102,2.5,1.9533414291089137,-3494.874710915323,20.909297605512883,15.909297605512883,63.58520025652604,901.9594426715182,199.856754542404
10,30,,10.0,20.04078156375804,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.28439903824006657,8.539081123157999,0.0,220.50556490179576,0.30715096129927194,2.477238770724383,157.5157233197403,-155.0384845490159,10.384687915071403,5.004790862184698,9.155777091784035,2.5,1.9637852156244886,-3964.1885678214608,20.909297605512883,15.909297605512883,63.58520025652604,901.9594426715182,229.86889193643066
11,30,,11.0,17.76265111534379,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.2520700541406595,7.568403375573302,0.0,196.4092996345825,0.27223565847191233,2.477238770724383,157.5157233197403,-155.0384845490159,10.384687915071403,5.616349211170416,10.274563485884926,2.5,2.0107464918933746,-3597.582562811671,20.909297605512883,15.909297605512883,63.58520025652604,901.9594426715182,229.86889193643066
12,30,,12.0,14.164224811131731,0.0,0.017148682744336,0.0451765692503675,0.0,0.0,0.20908946593181887,6.277911214602861,0.0,164.37390836968723,0.2258166232063644,2.556353148709774,197.1693936777513,-194.6130405290415,10.80237681845782,6.847089878961508,18.424679024848352,2.5,2.2013096357378754,-3942.3214520306874,21.42097213329709,16.42097213329709,77.12916886200381,768.5379124590457,239.11458965799943
