Index,AMI_A_mu,AMI_A_mu_star,AMI_A__mu_star_conf,AMI_A_sigma,AMI_CQY_mu,AMI_CQY_mu_star,AMI_CQY__mu_star_conf,AMI_CQY_sigma,AMI_CUE_24_mu,AMI_CUE_24_mu_star,AMI_CUE_24__mu_star_conf,AMI_CUE_24_sigma,AMI_ALPHA_mu,AMI_ALPHA_mu_star,AMI_ALPHA__mu_star_conf,AMI_ALPHA_sigma,AMI_BETA_mu,AMI_BETA_mu_star,AMI_BETA__mu_star_conf,AMI_BETA_sigma,AMI_DCG_mu,AMI_DCG_mu_star,AMI_DCG__mu_star_conf,AMI_DCG_sigma,AMI_CGR_mu,AMI_CGR_mu_star,AMI_CGR__mu_star_conf,AMI_CGR_sigma,AMI_TCB_mu,AMI_TCB_mu_star,AMI_TCB__mu_star_conf,AMI_TCB_sigma,AMI_TEB_mu,AMI_TEB_mu_star,AMI_TEB__mu_star_conf,AMI_TEB_sigma,AMI_VP_SAT_mu,AMI_VP_SAT_mu_star,AMI_VP_SAT__mu_star_conf,AMI_VP_SAT_sigma,AMI_VP_AIR_mu,AMI_VP_AIR_mu_star,AMI_VP_AIR__mu_star_conf,AMI_VP_AIR_sigma,AMI_VPD_mu,AMI_VPD_mu_star,AMI_VPD__mu_star_conf,AMI_VPD_sigma,AMI_P_GROSS_mu,AMI_P_GROSS_mu_star,AMI_P_GROSS__mu_star_conf,AMI_P_GROSS_sigma,AMI_P_NET_mu,AMI_P_NET_mu_star,AMI_P_NET__mu_star_conf,AMI_P_NET_sigma,AMI_g_S_mu,AMI_g_S_mu_star,AMI_g_S__mu_star_conf,AMI_g_S_sigma,AMI_g_A_mu,AMI_g_A_mu_star,AMI_g_A__mu_star_conf,AMI_g_A_sigma,AMI_g_C_mu,AMI_g_C_mu_star,AMI_g_C__mu_star_conf,AMI_g_C_sigma,AMI_DTR_mu,AMI_DTR_mu_star,AMI_DTR__mu_star_conf,AMI_DTR_sigma,BOS_A_mu,BOS_A_mu_star,BOS_A__mu_star_conf,BOS_A_sigma,BOS_CQY_mu,BOS_CQY_mu_star,BOS_CQY__mu_star_conf,BOS_CQY_sigma,BOS_CUE_24_mu,BOS_CUE_24_mu_star,BOS_CUE_24__mu_star_conf,BOS_CUE_24_sigma,BOS_ALPHA_mu,BOS_ALPHA_mu_star,BOS_ALPHA__mu_star_conf,BOS_ALPHA_sigma,BOS_BETA_mu,BOS_BETA_mu_star,BOS_BETA__mu_star_conf,BOS_BETA_sigma,BOS_DCG_mu,BOS_DCG_mu_star,BOS_DCG__mu_star_conf,BOS_DCG_sigma,BOS_CGR_mu,BOS_CGR_mu_star,BOS_CGR__mu_star_conf,BOS_CGR_sigma,BOS_TCB_mu,BOS_TCB_mu_star,BOS_TCB__mu_star_conf,BOS_TCB_sigma,BOS_TEB_mu,BOS_TEB_mu_star,BOS_TEB__mu_star_conf,BOS_TEB_sigma,BOS_VP_SAT_mu,BOS_VP_SAT_mu_star,BOS_VP_SAT__mu_star_conf,BOS_VP_SAT_sigma,BOS_VP_AIR_mu,BOS_VP_AIR_mu_star,BOS_VP_AIR__mu_star_conf,BOS_VP_AIR_sigma,BOS_VPD_mu,BOS_VPD_mu_star,BOS_VPD__mu_star_conf,BOS_VPD_sigma,BOS_P_GROSS_mu,BOS_P_GROSS_mu_star,BOS_P_GROSS__mu_star_conf,BOS_P_GROSS_sigma,BOS_P_NET_mu,BOS_P_NET_mu_star,BOS_P_NET__mu_star_conf,BOS_P_NET_sigma,BOS_g_S_mu,BOS_g_S_mu_star,BOS_g_S__mu_star_conf,BOS_g_S_sigma,BOS_g_A_mu,BOS_g_A_mu_star,BOS_g_A__mu_star_conf,BOS_g_A_sigma,BOS_g_C_mu,BOS_g_C_mu_star,BOS_g_C__mu_star_conf,BOS_g_C_sigma,BOS_DTR_mu,BOS_DTR_mu_star,BOS_DTR__mu_star_conf,BOS_DTR_sigma,CAV_A_mu,CAV_A_mu_star,CAV_A__mu_star_conf,CAV_A_sigma,CAV_CQY_mu,CAV_CQY_mu_star,CAV_CQY__mu_star_conf,CAV_CQY_sigma,CAV_CUE_24_mu,CAV_CUE_24_mu_star,CAV_CUE_24__mu_star_conf,CAV_CUE_24_sigma,CAV_ALPHA_mu,CAV_ALPHA_mu_star,CAV_ALPHA__mu_star_conf,CAV_ALPHA_sigma,CAV_BETA_mu,CAV_BETA_mu_star,CAV_BETA__mu_star_conf,CAV_BETA_sigma,CAV_DCG_mu,CAV_DCG_mu_star,CAV_DCG__mu_star_conf,CAV_DCG_sigma,CAV_CGR_mu,CAV_CGR_mu_star,CAV_CGR__mu_star_conf,CAV_CGR_sigma,CAV_TCB_mu,CAV_TCB_mu_star,CAV_TCB__mu_star_conf,CAV_TCB_sigma,CAV_TEB_mu,CAV_TEB_mu_star,CAV_TEB__mu_star_conf,CAV_TEB_sigma,CAV_VP_SAT_mu,CAV_VP_SAT_mu_star,CAV_VP_SAT__mu_star_conf,CAV_VP_SAT_sigma,CAV_VP_AIR_mu,CAV_VP_AIR_mu_star,CAV_VP_AIR__mu_star_conf,CAV_VP_AIR_sigma,CAV_VPD_mu,CAV_VPD_mu_star,CAV_VPD__mu_star_conf,CAV_VPD_sigma,CAV_P_GROSS_mu,CAV_P_GROSS_mu_star,CAV_P_GROSS__mu_star_conf,CAV_P_GROSS_sigma,CAV_P_NET_mu,CAV_P_NET_mu_star,CAV_P_NET__mu_star_conf,CAV_P_NET_sigma,CAV_g_S_mu,CAV_g_S_mu_star,CAV_g_S__mu_star_conf,CAV_g_S_sigma,CAV_g_A_mu,CAV_g_A_mu_star,CAV_g_A__mu_star_conf,CAV_g_A_sigma,CAV_g_C_mu,CAV_g_C_mu_star,CAV_g_C__mu_star_conf,CAV_g_C_sigma,CAV_DTR_mu,CAV_DTR_mu_star,CAV_DTR__mu_star_conf,CAV_DTR_sigma
TEMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016738583363368895,0.017140309364089643,0.0006648559194832191,0.024245400040924146,0.00044096201541663307,0.045154510378663706,0.0018722748119514554,0.06387219416683397,0.0020863343328863396,0.23392426746120162,0.009554328887054668,0.33529629693079926,0.06264218834491225,7.023576130522585,0.29844950539775034,10.067271315347352,0.0,0.0,0.0,0.0,1.638300171607289,182.8802527753549,9.01042999767157,261.8204939029854,0.1554698311238177,2.5733100040260424,0.09910711237900788,3.567020385602096,11.481511742948502,205.30857245637918,6.681551223609615,262.191988047536,-11.326041911824671,202.77824070713132,6.8574976352700805,258.69217001747654,0.09432359906124693,10.698648099865157,0.43759006389169586,15.15811957451423,0.05485699608575829,6.273568166750604,0.2714664836449405,8.940142273288442,0.9835641385737955,17.86498615829521,0.6758158508260205,23.150116072486696,0.024402141571044922,2.498779296875,0.11031609995754625,3.534586358962721,0.03728021551924438,2.186451870616222,0.09423102477433075,3.03877956179719,-284.2329970924114,4598.491139630634,159.01522421194042,5863.0656378273125,0.004126209547508706,0.5723284204378961,0.026307515110496636,0.8174853012645178,0.0006653212340920532,0.06864066140330043,0.003118154536636811,0.09712716855543617,0.0061005353927612305,0.62469482421875,0.028332712117390153,0.8836465897406802,0.00017559596675639696,0.024595446120629524,0.0010547198584968896,0.03518434607735836,0.00028095354681023513,0.039352713793007234,0.001684398155204491,0.05629495372377282,0.002024273266576051,0.34259886177794274,0.014353937780087441,0.49985018299362205,0.06078234730716235,10.287130372890841,0.41720651607032344,15.008876482203442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554698311238177,2.5733100040260424,0.10539134019102342,3.567020385602096,0.0,0.0,0.0,0.0,-11.326041911824667,202.77824070713132,7.050689805081143,258.69217001747654,0.0,0.0,0.0,0.0,0.05527828029082117,9.38855331906521,0.4010217400601779,13.542023635892894,1.4023842052196678,26.44764435023485,0.9398080819814701,34.3114760097716,0.024402141571044922,2.498779296875,0.09635329944293466,3.534586358962721,0.03362568344206394,2.2779807096097113,0.0927821761660508,3.1815821585685087,-285.58449254074657,4754.473977341058,173.01236634635944,6092.578735539077,0.003959864495666798,0.5492554282226051,0.02245236036128009,0.7845289927559147,0.0006653212340920532,0.06864066140330043,0.0031814803531049203,0.09712716855543617,0.0061005353927612305,0.62469482421875,0.026297129696474384,0.8836465897406802,0.00016851694668797667,0.02360389910565033,0.000998400920561979,0.03376591548025131,0.0002696271147007623,0.03776623856904054,0.001621331490349401,0.054025464768402226,0.0019204409091577838,0.3243827548294121,0.013451114777086649,0.4734114921762699,0.05766123829746243,9.739592213753122,0.4265877598615074,14.214180052592516,0.5070095003546411,85.63926006025818,3.893170295343857,124.98386332318778,0.48164693015023985,81.35525405245774,3.712319644356668,118.7316885498689,0.1554698311238177,2.5733100040260424,0.09003424648830322,3.567020385602096,11.481511742948502,205.30857245637918,6.95458402699047,262.191988047536,-11.32604191182466,202.77824070713135,6.212741196118584,258.6921700174766,0.05304977776451113,9.010060813874004,0.422995311099786,12.996087081333402,0.03971338256202652,6.757402794225322,0.28367983502058647,9.75906953846616,1.0069277496853577,19.035253582500005,0.6629052931701456,24.72811031949872,0.024402141571044922,2.498779296875,0.10556863241932463,3.534586358962721,0.03610776779770987,2.201960515106833,0.09268867488417043,3.063063794903919,-281.5612168923682,4590.732590840971,153.89964287272082,5863.938367381832
RH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428061872818018,1.3668496341773779e-17,0.0342889910860342,0.0,0.0903090207573294,2.7336992683547558e-17,0.09033107693564066,-0.00193638347416761,0.4678682592907471,0.003293209533405278,0.4742015540745527,-0.05813991381188255,14.047744485204634,0.08456052636445317,14.237901661088438,0.0,0.0,0.0,0.0,-1.4432748554399064,365.7752070213885,2.2984309294937626,370.2864177394882,-0.001368431590097089,5.042123445253065,0.004169759663881249,5.044209538748343,69.18816654165798,363.74169390231685,3.731191984196539,368.872000696275,-69.18953497324802,358.6995704570627,4.129554611670269,363.89656523399464,-9.85739885913002e-05,21.398348120441554,0.05638791410846099,21.43818297892091,0.03653145053750852,12.547815133853845,0.06991870805339695,12.644118859248564,6.141289543606702,31.635783684364842,0.43200473788680177,32.55661655344202,0.0,4.99755859375,0.0,4.998779147826997,0.11889968395671828,4.29363143644082,0.0077976890235478885,4.297210130280176,-1731.0527428073563,8005.655089131305,103.56809549205902,8242.962669539327,-0.00022807430930502418,1.1447675172934555,0.006625005052725767,1.1561736222576409,1.8851738191016357e-06,0.13728131331264662,0.00013808289933562527,0.13736171927980093,0.0,1.2493896484375,0.0,1.2496947869567492,-1.2381932441213115e-05,0.04919552999238119,0.00027835519454199985,0.04976049027793024,-1.981109190594135e-05,0.07871284798781002,0.0004920042210546314,0.07961678444468837,-0.0032979816105151794,0.6850871637524119,0.006912300480980502,0.7064914672544694,-0.09902766932353646,20.570940994202694,0.2203532648029875,21.21364266438317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001368431590097089,5.042123445253065,0.004112090451302588,5.044209538748343,0.0,0.0,0.0,0.0,-69.189534973248,358.6995704570627,3.4172399479991005,363.89656523399464,0.0,0.0,0.0,0.0,-0.00640654248316083,18.779245662925664,0.14577603800520775,19.151689617668154,8.962278124133961,46.83694705738905,0.6740011352085553,48.30226423998549,0.0,4.99755859375,0.0,4.998779147826997,0.08743099440991312,4.4968772610712175,0.006084678662972391,4.499482551102606,-1728.1477862838433,8316.019686207068,106.34180890289849,8570.378753453455,-0.0002188796641062504,1.0986170710258663,0.0059814294539806455,1.109563347399254,1.8851738191016357e-06,0.13728131331264662,0.00014744905920992165,0.13736171927980093,0.0,1.2493896484375,0.0,1.2496947869567492,-1.1882764095514656e-05,0.04721224899495509,0.00028750838166197184,0.04775443332913602,-1.9012422552823684e-05,0.07553959839192802,0.00048238413353629664,0.07640709332661763,-0.0031334575783932375,0.6487989085032377,0.0066291190014609175,0.6693781336771985,-0.09408206379125665,19.480187227809658,0.22588783760183764,20.098078463657906,-0.8272541756571635,171.28733764327302,1.8527873185399875,176.72039347091146,-0.7858717319508572,162.71888454118343,1.718544859349025,167.88015796680315,-0.001368431590097089,5.042123445253065,0.004416031900825766,5.044209538748343,69.18816654165798,363.74169390231685,3.9070413153006753,368.872000696275,-69.18953497324802,358.69957045706263,4.043412625532741,363.89656523399464,-0.0061482675145199586,18.02217441935847,0.1355355201722364,18.379603574623037,0.015611854557655312,13.51662644364153,0.10685596291000031,13.802506649403444,6.497315564619794,33.711520418990574,0.500162213054028,34.80254692054316,0.0,4.99755859375,0.0,4.998779147826997,0.11302045976716314,4.328013750106134,0.008162126362789188,4.331715910693797,-1715.2526592697734,7999.198817542466,108.05459341383609,8245.52579567024
CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428061872818018,1.3668496341773779e-17,0.0342889910860342,0.0,0.0903090207573294,2.7336992683547558e-17,0.09033107693564066,0.00021886609588309705,0.4678645803981786,0.003075488305555808,0.4741891962541329,0.006571454528890025,14.047634026455281,0.1034215681883798,14.237530617530325,0.0,0.0,0.0,0.0,0.16313087624969055,365.77246497508963,2.7149461314790333,370.27749952022214,-1.4939232305374861e-05,5.042123445253065,0.00397564030372735,5.0442097244361594,-0.07077120842051948,363.7416602487636,1.6870190200933055,366.19308171446295,0.07075626918821451,358.6995368035104,1.6757393558884879,361.1810070338713,-0.007343738096784975,21.39834812044155,0.04592165728287,21.438181720719214,-0.01148396681030246,12.547884726435532,0.0747486642656369,12.644253448073501,-6.5190344310626145,31.638379554999016,0.4392417741493425,32.62984422629716,0.0,4.99755859375,0.0,4.998779147826997,-0.1217720081794585,4.293624653911335,0.008274570012362755,4.297202478346328,218.60731363244017,8005.218565759986,71.77951268838797,8155.805348576934,0.12191657794912004,1.1447688003697238,0.009054596815056569,1.1588369991579843,0.005981708815798439,0.1372813179663886,0.0003163657340541479,0.13741664929172984,0.0,1.2493896484375,0.0,1.2496947869567492,0.007349854793019358,0.04919563349951044,0.0004911245812835668,0.04998174517279469,0.011759767668830974,0.07871301359921676,0.0007521912227329481,0.0799707922764715,0.10245018631238545,0.6851553223911603,0.009520318976837796,0.7098943475637797,3.0762461318554277,20.57298757660877,0.23982849700985476,21.315820100710713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4939232305375295e-05,5.042123445253065,0.0036718462259936573,5.0442097244361594,0.0,0.0,0.0,0.0,0.07075626918821298,358.6995368035104,1.6448650451602431,361.1810070338713,0.0,0.0,0.0,0.0,2.7974268839594125,18.779514912515697,0.20918309533517798,19.23815612255708,-2.4723131584890083,46.83620769086308,0.46399148318803346,47.96509610910595,0.0,4.99755859375,0.0,4.998779147826997,-0.023348773684548556,4.4968948360473355,0.004319716132676965,4.499123402552517,33.50078097350896,8316.188877151106,77.9658569179029,8484.07064430851,0.11700160229269022,1.0986183023758789,0.009411110345483326,1.1121193522518438,0.005981708815798439,0.1372813179663886,0.0003578718339474559,0.13741664929172984,0.0,1.2493896484375,0.0,1.2496947869567492,0.0070535508941266326,0.04721234832927184,0.0004518326592840099,0.04796676849839455,0.011285681430602594,0.07553975732683475,0.0008064612426741593,0.0767468295974313,0.09692329911547155,0.6488273522035655,0.00787154701898634,0.6725435035161891,2.9101220559420375,19.48104124991203,0.28048564399157166,20.193118693073593,25.588412131258742,171.29484697418837,2.167705201610677,177.55607270105665,24.308381089149677,162.7260182264111,1.9030137065002277,168.67403329953,-1.4939232305374861e-05,5.042123445253065,0.00381058677354854,5.0442097244361594,-0.07077120842051948,363.7416602487636,1.9701990351217926,366.19308171446295,0.07075626918821307,358.69953680351045,1.9567172537971407,361.18100703387125,2.68465071137818,18.022432814352705,0.23309933133133018,18.462584247037174,2.0115722452985114,13.516687312939053,0.14236911615473197,13.865155912361475,-1.7869093252860235,33.71181964075049,0.3801543452704436,34.57044066090724,0.0,4.99755859375,0.0,4.998779147826997,-0.0302289292015606,4.328032626013825,0.00606892770122627,4.33111412985873,46.971055796030306,7999.132352493415,76.47382911403004,8157.904030687874
PPFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428061872818018,1.3668496341773779e-17,0.0342889910860342,0.0,0.0903090207573294,2.7336992683547558e-17,0.09033107693564066,0.04490790310182712,0.4678682592907472,0.004278242953739504,0.4750915382794332,1.3483597906323557,14.047744485204642,0.12447164865492887,14.264623436839974,0.0,0.0,0.0,0.0,33.47190689347341,365.7752070213892,3.1238068729080797,370.91964413975165,-0.0009029526647234424,5.042123445253065,0.004235537951824742,5.044209643601043,0.044565340595145136,363.74169390231623,1.915820013598221,366.19264005047074,-0.04546829325987145,358.69957045706354,2.024901865305431,361.1805586883581,2.0556000129302867,21.398348120441515,0.12688434450827632,21.47753718606312,1.206089771813008,12.54781513385388,0.09524472241349688,12.667372829657927,3.1388907529369225,31.628880308603737,0.32496948052457275,32.37806400210058,0.0,4.99755859375,0.0,4.998779147826997,0.0602034174251538,4.293727622640863,0.006438984533614211,4.296762311030147,-113.22342559443638,8005.450860882313,68.42799234770423,8154.988213573028,0.23854970403540304,1.1448216469637604,0.013733978079178267,1.1666044111985976,-0.0008384543465529762,0.13728131796638846,0.00016628542092273735,0.13736197841790732,0.0,1.2493896484375,0.0,1.2496947869567492,0.00995010110198528,0.049197121841379865,0.0005963062618507565,0.050193815762983394,0.015920161763176396,0.07871539494620772,0.0010461035913926604,0.08031010522077349,0.20302948896124126,0.6867052309259928,0.01252555076413184,0.7198054379315012,6.096315707666927,20.619526292707036,0.37541312306603886,21.613417933409714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009029526647234406,5.042123445253065,0.0037113796055282867,5.044209643601043,0.0,0.0,0.0,0.0,-0.045468293259872505,358.69957045706354,1.834049204539995,361.1805586883581,0.0,0.0,0.0,0.0,5.570185676356555,18.80221216805285,0.354640712590374,19.501050869605585,14.07118452897726,46.87077744032919,0.8303196391952915,48.7630216202726,0.0,4.99755859375,0.0,4.998779147826997,0.1370501703713774,4.496935017024049,0.00820752200817617,4.500069823618304,-250.42327264680446,8316.214900948042,69.84076889709607,8485.572437040502,0.2289327511328059,1.0986690184989976,0.012720108184824068,1.1195736268854282,-0.0008384543465529764,0.13728131796638846,0.0001640123061599736,0.13736197841790732,0.0,1.2493896484375,0.0,1.2496947869567492,0.009548970217917264,0.04721377666975186,0.0005602554988447838,0.048170289621351184,0.015278352348667645,0.075542042671603,0.0008774139258921465,0.07707246339416193,0.1923394258626634,0.6503005125214995,0.011458147387221534,0.6819847126661986,5.774991261526464,19.525272888458044,0.37498858940807867,20.476590997802646,50.778920476076706,171.683771347324,3.146043308052579,180.04861632010991,48.23876307354795,163.09548710273506,2.8729761172886383,171.04189027566733,-0.0009029526647234424,5.042123445253065,0.003809363826064671,5.044209643601043,0.044565340595145136,363.74169390231623,1.961528291692007,366.19264005047074,-0.04546829325987131,358.69957045706354,2.0008343493893412,361.1805586883581,5.34562780685572,18.044215047008535,0.3108100986251303,18.714880588982098,4.009937349476133,13.533802042630583,0.23859129489986927,14.054154197396949,10.128151117281545,33.73479773219891,0.6668047790867759,35.141204685975694,0.0,4.99755859375,0.0,4.998779147826997,0.1761156344732285,4.328089977596441,0.009987607423028084,4.332701637863449,-324.18197763742717,7999.173644523783,80.69550539534364,8160.583269203941
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017140309364089643,0.0007127832615118386,0.024245978116980333,5.421010862427522e-20,0.045154510378663706,0.002126172762666329,0.06387371705307422,0.10221970544343385,0.2775451223403289,0.009281331675300345,0.3436344480911372,3.069146655939101,8.333292298268345,0.26759365451896544,10.317624303936391,0.0,0.0,0.0,0.0,76.18900520745315,215.3928639702529,7.478632253391321,267.75942268738714,1.7852824176547814e-05,2.521065609151988,0.10648492969610521,3.5668012772870963,-0.05617896005118195,181.87449819318098,8.711280936914875,258.9445311778599,0.05619681287535949,179.35343258402932,7.548442658141364,255.40047984124735,0.0064580652637264094,11.383848104175252,0.3715895498128916,15.207122214315289,-1.92720350920992,7.1463892031643335,0.2649502504889299,9.068850020077337,-4.866472392425105,18.01391041967032,0.6405178226261451,23.198611922760534,0.0,2.498779296875,0.10535505304359875,3.534670633082381,-0.09407147696506621,2.189170286879683,0.09318725451174503,3.0390240444123693,-1572.2305561258797,4633.547431671727,175.34960076355745,5873.8417147171685,0.0009752484852371018,0.6525012344515121,0.0218310828558291,0.8297919703569018,6.596172206104278e-06,0.06888900941300176,0.0030536395887727124,0.09713092362553355,0.0,0.62469482421875,0.030095647077675654,0.8836676582705952,4.4954912129014195e-05,0.02795161023957738,0.0010175211824733203,0.03568617547704914,7.192785940642222e-05,0.04472257638332367,0.0016577850546325016,0.05709788076327866,0.14635844907935305,0.43240526217914654,0.012992923907205259,0.52455493076796,4.394668560893451,12.983724706137687,0.4384387512606934,15.750679767436838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7852824176547814e-05,2.521065609151988,0.1196959124627932,3.5668012772870963,0.0,0.0,0.0,0.0,0.056196812875359825,179.35343258402932,6.59799031867756,255.40047984124735,0.0,0.0,0.0,0.0,0.022666458583107802,11.260362763131962,0.37863417107394215,13.947008698780325,0.03020033705681196,28.090537190992034,0.8002259472029108,34.906871869919726,0.0,2.498779296875,0.10922031937811098,3.534670633082381,0.0004981946407504969,2.29396492156627,0.11355925477077125,3.1823376323184327,-1813.2367168912326,4889.202730176476,181.93402062211146,6135.384021340805,0.000935932071960535,0.6261961352019406,0.018876070662604254,0.7963395276882166,6.596172206104278e-06,0.06888900941300176,0.0028954864084553673,0.09713092362553355,0.0,0.62469482421875,0.027351180025741988,0.8836676582705952,4.314258846911545e-05,0.026824761978277982,0.0008211987737973792,0.034247514003020736,6.902814155058423e-05,0.04291961916524475,0.001581230922772153,0.05479602240483315,0.14200459871673574,0.4104016700530141,0.013929308591721357,0.4974038499996836,4.263688076469974,12.322310143341781,0.39994527935200413,14.934550596240488,37.49018274923556,108.34884045952877,3.73816070997626,131.3180094530542,35.61477924833817,102.92881367344667,3.1678605422710637,124.74897626624892,1.7852824176547814e-05,2.521065609151988,0.10407542136712006,3.5668012772870963,-0.05617896005118195,181.87449819318098,7.815674321394316,258.9445311778599,0.05619681287535916,179.35343258402932,7.969589320947577,255.40047984124735,0.02175267725797953,10.806409660162942,0.34005256904047737,13.384745474306234,-0.9643903693860191,8.156720251455091,0.23224060613669034,10.07802416968191,-2.42135179151408,20.348224680130105,0.6774242118094438,25.224531343869796,0.0,2.498779296875,0.1090810623051745,3.534670633082381,-0.04163032029732649,2.2247238229945805,0.08473532568555113,3.064414217982478,-1667.995762834492,4676.877046238037,158.7707204156999,5890.918588031144
