0.0,707.5,16.498271197178465,0.6666666666666666,0.5503382144938941,0.02233517747401664,0.03573628395842662,0.06493513082912238,0.625,0.32171611260108435,9.66008928404461,8.0500744033705,0.0,0.0,2.502562987366448,0.0,-173.2952606921009,8.81237407019317,0.0,0.7412061271607696,1.3587355221009692,26.937910076336973,2.5,2.2875823421342,-4207.206874547159,1.019428280321308,1.8687560260904679,0.0006845167949086046,-4198.925686309754,21.074619488639506,16.074619488639506,70.24711248705343,602.8331615512643,246.59458382536187,2.0
1.0,707.5,16.498271197178465,0.6666666666666666,0.5503382144938941,0.02233517747401664,0.03573628395842662,0.06493513082912238,0.625,0.32171611260108435,9.66008928404461,8.0500744033705,0.0,0.0,2.5425665021693407,0.0,-176.0653885815343,8.81237407019317,0.0,0.7412061271607696,1.3587355221009692,27.37120221521504,2.5,2.2906632511905047,-4280.215981647502,1.019428280321308,1.8687560260904679,0.0006845167949086046,-4271.934793410097,21.33281260780188,16.33281260780188,70.24711248705343,602.8331615512643,246.59458382536187,2.0
2.0,707.5,16.498271197178465,0.6666666666666666,0.5503382144938941,0.02233517747401664,0.03573628395842662,0.06493513082912238,0.625,0.32171611260108435,9.66008928404461,8.0500744033705,0.0,0.0,2.502562987366448,0.0,-150.74285939495408,8.81237407019317,0.0,0.7412061271607696,1.3587355221009692,23.46311505214223,2.5,2.259156228864382,-3614.2106405689133,1.019428280321308,1.8687560260904679,0.0006845167949086046,-3605.929452331509,21.074619488639506,16.074619488639506,61.23539073978998,602.8331615512643,246.59458382536187,2.0
5.0,707.5,16.264767719315998,0.6666666666666666,0.5503382144938941,0.02233517747401664,0.03573628395842662,0.06493513082912238,0.625,0.32171611260108435,9.66008928404461,8.0500744033705,0.0,0.0,2.502562987366448,0.0,-173.2952606921009,8.81237407019317,0.0,0.7412061271607696,1.3395050544893017,26.937910076336973,2.5,2.2875823421342,-4147.661396990598,1.019428280321308,1.8423071317697588,0.0006845167949086046,-4139.387427179902,21.074619488639506,16.074619488639506,70.24711248705343,602.8331615512643,246.59458382536187,2.0
9.0,707.5,16.264767719315998,0.6666666666666666,0.4160491330966807,0.017003584071067744,0.02720573451370839,0.06539067708473359,0.625,0.21613164009736052,6.48973072429342,5.4081089369111774,0.0,0.0,2.5425665021693407,0.0,-153.15248674007128,5.920228382542884,0.0,0.4979486250106142,0.8998909691056028,16.016495655644487,2.5,2.162312009325625,-3464.8328362534558,0.6848606506093082,1.2376777113622255,0.0004598642460324402,-3459.274312464133,21.33281260780188,16.33281260780188,61.23539073978998,602.8331615512643,217.60957711175953,2.0
10.0,707.5,16.264767719315998,0.6666666666666666,0.6012430728006927,0.025419689712604537,0.040671503540167256,0.06764569170121573,0.625,0.3661454567521837,10.994158093533631,9.161798411278019,0.0,0.0,2.5425665021693407,0.0,-153.15248674007128,10.029372489039277,0.0,0.8435674973895678,1.5244921556228916,22.815955635214564,2.5,2.253000123665524,-3610.149125053418,1.1602124317197795,2.0967317452205543,0.0007790493068562184,-3600.73251103618,21.33281260780188,16.33281260780188,61.23539073978998,716.9044427059976,246.59458382536187,2.0
14.0,707.5,15.537362822529921,0.6666666666666666,0.5227499777643798,0.022821843931704954,0.036514950290727925,0.06985165345561503,0.625,0.2993075915969514,8.98723422598376,7.48936185498646,0.0,0.0,2.5233957688756323,0.0,-198.29970428798143,8.198564995317712,0.0,0.6895788308634621,1.190470721095734,21.291952724949457,2.5,2.2371802365168025,-4433.9659726562395,0.9484219516450919,1.6373306635068579,0.0006368380857125532,-4426.28923081771,21.209526597973312,16.209526597973312,79.58446413118116,811.1313032477548,224.52625376843352,2.0
19.0,707.5,11.18069879182611,0.4583333333333333,0.5227499777643798,0.022821843931704954,0.036514950290727925,0.06985165345561503,0.625,0.20757760444956402,6.232880834405947,5.194067362004951,0.0,0.0,2.5233957688756323,0.0,-198.29970428798143,8.198564995317712,0.0,0.478240865946771,0.5941185635658818,21.291952724949457,2.5,2.2371802365168025,-3190.6854824545776,0.6577553067714225,0.8171293293040507,0.00044166378657200877,-3185.448360431446,21.209526597973312,16.209526597973312,79.58446413118116,811.1313032477548,224.52625376843352,2.0
22.0,707.5,11.18069879182611,0.4583333333333333,0.6451096733510705,0.028250428074380576,0.045200684919008915,0.07006666739968503,0.625,0.2801141320216931,8.410917013682374,7.009097511401972,0.0,0.0,2.516828870877594,0.0,-197.78364812780146,11.063495619272624,0.0,0.6453587583169743,0.8017290988232215,27.561807518333197,2.5,2.291990418678617,-3260.3493423621585,0.8876032524197793,1.1026694013278615,0.0005960000769307096,-3253.2821450424312,21.167106755686735,16.167106755686735,79.58446413118116,843.3650473279145,244.76389327056253,2.0
23.0,707.5,11.18069879182611,0.4583333333333333,0.6317569939659843,0.02744930115321059,0.043918881845136946,0.0695186317913588,0.625,0.2721706427559057,8.172399847370892,6.810333206142404,0.0,0.0,2.516828870877594,0.0,-180.3114937556053,10.749756508505547,0.0,0.6270576453660727,0.778993628661086,25.40384539638217,2.5,2.275905438040968,-2951.4714080798512,0.8624325591134935,1.0713998524124153,0.0005790986797061635,-2944.6046226623844,21.167106755686735,16.167106755686735,72.64233366916696,811.1313032477548,244.76389327056253,2.0
25.0,707.5,15.537362822529921,0.6666666666666666,0.6451096733510705,0.028250428074380576,0.045200684919008915,0.07006666739968503,0.625,0.403898515208342,12.127759741532083,10.106466451276727,0.0,0.0,2.516828870877594,0.0,-180.3114937556053,11.063495619272624,0.0,0.930547282208306,1.6064723052432883,25.145991596357295,2.5,2.2738155169034706,-4097.773526218175,1.2798413031109777,2.2094842979660836,0.0008593766562185755,-4087.4142011717345,21.167106755686735,16.167106755686735,72.64233366916696,843.3650473279145,244.76389327056253,2.0
27.0,707.5,11.18069879182611,0.4583333333333333,0.6451096733510705,0.028250428074380576,0.045200684919008915,0.07006666739968503,0.625,0.2801141320216931,8.410917013682374,7.009097511401972,0.0,0.0,2.516828870877594,0.0,-180.3114937556053,11.063495619272624,0.0,0.6453587583169743,0.8017290988232215,25.145991596357295,2.5,2.2738155169034706,-2948.7611274243536,0.8876032524197793,1.1026694013278615,0.0005960000769307096,-2941.6939301046264,21.167106755686735,16.167106755686735,72.64233366916696,843.3650473279145,244.76389327056253,2.0
