,AMI_DCG_S1,AMI_DCG_S1_conf,AMI_CGR_S1,AMI_CGR_S1_conf,AMI_TEB_S1,AMI_TEB_S1_conf,AMI_VP_SAT_S1,AMI_VP_SAT_S1_conf,AMI_VP_AIR_S1,AMI_VP_AIR_S1_conf,AMI_VPD_S1,AMI_VPD_S1_conf,AMI_P_GROSS_S1,AMI_P_GROSS_S1_conf,AMI_P_NET_S1,AMI_P_NET_S1_conf,AMI_g_S_S1,AMI_g_S_S1_conf,AMI_g_C_S1,AMI_g_C_S1_conf,AMI_DTR_S1,AMI_DTR_S1_conf,BOS_CQY_S1,BOS_CQY_S1_conf,BOS_ALPHA_S1,BOS_ALPHA_S1_conf,BOS_BETA_S1,BOS_BETA_S1_conf,BOS_DCG_S1,BOS_DCG_S1_conf,BOS_CGR_S1,BOS_CGR_S1_conf,BOS_VP_SAT_S1,BOS_VP_SAT_S1_conf,BOS_VPD_S1,BOS_VPD_S1_conf,BOS_P_NET_S1,BOS_P_NET_S1_conf,BOS_g_S_S1,BOS_g_S_S1_conf,BOS_g_C_S1,BOS_g_C_S1_conf,BOS_DTR_S1,BOS_DTR_S1_conf,CAV_CQY_S1,CAV_CQY_S1_conf,CAV_ALPHA_S1,CAV_ALPHA_S1_conf,CAV_BETA_S1,CAV_BETA_S1_conf,CAV_DCG_S1,CAV_DCG_S1_conf,CAV_CGR_S1,CAV_CGR_S1_conf,CAV_TCB_S1,CAV_TCB_S1_conf,CAV_TEB_S1,CAV_TEB_S1_conf,CAV_VP_SAT_S1,CAV_VP_SAT_S1_conf,CAV_VP_AIR_S1,CAV_VP_AIR_S1_conf,CAV_VPD_S1,CAV_VPD_S1_conf,CAV_P_GROSS_S1,CAV_P_GROSS_S1_conf,CAV_P_NET_S1,CAV_P_NET_S1_conf,CAV_g_S_S1,CAV_g_S_S1_conf,CAV_g_C_S1,CAV_g_C_S1_conf,CAV_DTR_S1,CAV_DTR_S1_conf
0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514514063815195,0.30285874867795853,0.7551321103216095,0.30623136628389513,0.7498543404905027,0.24972948608835055,0.0,0.0,0.0,0.0,0.21603318650642736,0.1639564026682817,0.15368189738888172,0.15877809323261954,0.5621700805339385,0.2410617161893056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514514063815195,0.2937953854199017,0.7498543404905029,0.2637588687389386,0.0,0.0,0.249109224491006,0.2105051434558128,0.035201102163754334,0.05800369022439977,0.5173620224965553,0.22396429969209228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514514063815195,0.2995450716391317,0.7551321103216095,0.32136707256868435,0.7498543404905028,0.2982247298455551,0.0,0.0,0.0,0.0,0.23977853194336782,0.17025319142081657,0.03547674460768961,0.049108751872291204,0.5117183813218056,0.2207112684981713
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18340041031624701,0.15343053560442782,0.18786550712061592,0.15388769466456675,0.0,0.0,0.0,0.0,0.08638180149018884,0.07115925088024183,0.066730616651225,0.09888405819304656,0.09546540989713732,0.1073170179744286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18786550712061598,0.1494280239353754,0.0,0.0,0.08818909992364739,0.07984529048875592,0.039699678490723395,0.06398877140540885,0.07852469648108094,0.10071668117338031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18340041031624701,0.13287995483468557,0.18786550712061598,0.14931942088286887,0.0,0.0,0.0,0.0,0.08784592873927341,0.08841542772168202,0.037545802695105865,0.06114778543511901,0.07495144685227068,0.09838679272267851
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431562418927059,0.09600124413013468,-0.010867098626151669,0.1196138245533746,-0.00408764831979472,0.013050941394658946,0.15845240674515276,0.17647270053818362,0.009798407716408546,0.0723723403095824,0.009798407716408507,0.06988487228261328,0.006952103378469084,0.03273222747649926,0.006952103378469075,0.037611350921781694,0.0,0.0,0.0,0.0,0.007934552283171064,0.03902599490692841,0.10248238695518837,0.06251523964240384,0.0023589264621525293,0.03222575603518348,-0.0010444253373320899,0.004143864810090342,0.15845240674515265,0.20457816966574294,0.012450799096460055,0.07542418330349038,0.012450799096460052,0.0698195920886321,0.007327677644457455,0.030411760995032094,0.007327677644457447,0.03414734754200377,0.00931759474042729,0.04162542226632546,0.00931833505742522,0.045806879984196074,0.0,0.0,0.0,0.0,0.0,0.0,0.00873188951286754,0.037174295530765344,0.008749591035548478,0.03951172201575547,0.10561211078909395,0.08092136162783657,0.005267958801283697,0.03263812831227591,-0.0013232644164995375,0.005072228161773969
3,0.6412927982771521,0.28482495949054143,0.6412927982771522,0.3187455752628077,0.6412927982771522,0.24867750462372515,0.0,0.0,0.0,0.0,0.0,0.0,0.9619680752185171,0.36733752971683253,0.7512113299883767,0.3168552295179126,0.329976148854878,0.23119953101061125,0.7051045888954662,0.44507071361682415,0.020055243899717287,0.04849981492670275,0.6385368721358583,0.23613080605689585,0.9119301323867396,0.3841289800539905,0.9119301323867398,0.42968449078928217,0.5935093854241492,0.2813112005689262,0.5935093854241491,0.26662145604327564,0.0,0.0,0.0,0.0,0.9546925520420914,0.32526375418553033,0.4190927831209187,0.25077775468494057,0.9555770780215613,0.6114294826655486,0.05419414148303888,0.09024669152547396,0.6385368721358581,0.2588019765356511,0.9087482462078595,0.3865640356615311,0.9087482462078593,0.41125036227750655,0.6096854389052412,0.23701914631656348,0.609685438905241,0.26052187232190155,0.68893947437321,0.27363296255719316,0.6889398089023999,0.31715910013721166,0.0,0.0,0.0,0.0,0.0,0.0,0.9552332632879513,0.28778437733356904,0.9036786304893165,0.29800806241285793,0.4225393084760274,0.275590151202038,0.9322606296314373,0.5009215321188114,0.062405954232410514,0.10157339262989562
4,0.3769227904758237,0.20230507267329675,0.37692279047582367,0.1947842829673378,0.3769227904758237,0.1984661196635458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06990725885051421,0.16802354919371773,0.01635744980882921,0.07462516394400436,0.017468221404355284,0.06404922174023665,0.2667366119541656,0.1938400206702219,0.0,0.0,0.0,0.0,0.0,0.0,0.33480557922155263,0.2047674715909853,0.33480557922155263,0.2252982696875981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469852434602515,0.16974905031601067,0.0,0.0,0.0,0.0,0.0,0.0,0.320859328058679,0.2221255879720081,0.32085932805867895,0.2217206222020907,0.24730339957247074,0.17064872448758728,0.24730621263682603,0.18522571225728648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014592282058506725,0.06512583952017136,0.004591075095424581,0.03698698140326938,-0.003831923945291277,0.014504695625250984,0.22651221395806562,0.15086736727458896
