Index,A_mu,A_mu_star,A__mu_star_conf,A_sigma,CQY_mu,CQY_mu_star,CQY__mu_star_conf,CQY_sigma,CUE_24_mu,CUE_24_mu_star,CUE_24__mu_star_conf,CUE_24_sigma,ALPHA_mu,ALPHA_mu_star,ALPHA__mu_star_conf,ALPHA_sigma,BETA_mu,BETA_mu_star,BETA__mu_star_conf,BETA_sigma,DCG_mu,DCG_mu_star,DCG__mu_star_conf,DCG_sigma,CGR_mu,CGR_mu_star,CGR__mu_star_conf,CGR_sigma,TCB_mu,TCB_mu_star,TCB__mu_star_conf,TCB_sigma,TEB_mu,TEB_mu_star,TEB__mu_star_conf,TEB_sigma,VP_SAT_mu,VP_SAT_mu_star,VP_SAT__mu_star_conf,VP_SAT_sigma,VP_AIR_mu,VP_AIR_mu_star,VP_AIR__mu_star_conf,VP_AIR_sigma,VPD_mu,VPD_mu_star,VPD__mu_star_conf,VPD_sigma,P_GROSS_mu,P_GROSS_mu_star,P_GROSS__mu_star_conf,P_GROSS_sigma,P_NET_mu,P_NET_mu_star,P_NET__mu_star_conf,P_NET_sigma,g_S_mu,g_S_mu_star,g_S__mu_star_conf,g_S_sigma,g_A_mu,g_A_mu_star,g_A__mu_star_conf,g_A_sigma,g_C_mu,g_C_mu_star,g_C__mu_star_conf,g_C_sigma,DTR_mu,DTR_mu_star,DTR__mu_star_conf,DTR_sigma
TEMP,0.04741923136675913,0.2584719830574777,0.32203278685816017,0.5595680115567752,0.00045586260060794664,0.030343360656377716,0.0346354283968637,0.0648823249171601,0.0,0.2734375,0.330927352849368,0.5846339666834284,-0.0052787107723746155,0.018737584780092523,0.014730019173726381,0.028724785195359433,-0.016206608361799952,0.03774080677414865,0.028022891195365166,0.05496100572124247,-0.0607871654774734,0.27493836237243674,0.20511219704156006,0.43632255575520107,-1.8252617269891789,8.255151413760451,6.1583000918324124,13.100757887585603,9.979624816848645,46.55775200131146,64.45959309362603,101.24525143075766,-65.24130544001503,118.95046466517101,81.6804974795278,173.38811281118043,-1.0136372406201923,2.2179727336912065,1.210759259854099,3.1261561511723457,-37.8630287750176,136.12754173732486,94.70929568548713,212.65238642208723,85.55795275444517,182.64685959768462,97.51498970833441,224.71354776011628,-1.900962369269111,7.42401698907503,6.27378136728821,12.84488148771994,-2.445346034910319,6.481239565167883,4.3897681806588595,9.55992555824404,-8.368207959362111,18.914827190957492,10.578946436111696,23.113825213869756,-1.09375,2.1875,1.4010944163592802,3.0935921676911455,-0.9570464597505098,1.9571345073851747,1.263919592030472,2.721454375417705,2326.2134913695813,4706.301859555075,2734.5290445117616,5640.907030036077
RH,0.2677751154341576,0.5276019395372908,0.3987664477244567,0.7505845670881306,0.0309997999699822,0.06023036675630222,0.03757219741601017,0.08483157726879079,0.2734375,0.546875,0.38826043754113365,0.7733980419227864,0.0043642880104772155,0.03772177030502399,0.005851059593003806,0.04113248552750133,-0.0007778103092370373,0.07587617474003956,0.005411115015322848,0.0814886422282223,0.10232935880829463,0.5307993184744515,0.10287467066532471,0.5824710827623243,3.07271940709542,15.937529946071777,3.475724266803592,17.488991753198423,50.79992767295941,85.83140078176083,64.06280876785769,120.37901612246917,-28.53842813549611,236.39339318742958,56.704172787924655,264.08066473679565,0.0018739784283355876,4.399894737255215,0.05479530420244216,4.704346389088608,-29.05337834349124,215.968438893344,97.42184680709586,273.4131804215096,-76.24811964559886,316.8719161236072,61.96525180504266,342.2989714975841,-3.8750464778009506,13.96373978343277,5.7803651179525914,16.804389029360344,1.687618013145484,13.009777681410663,2.114997502655506,14.149163632176425,11.400196043961518,33.71705025927973,9.39479192095877,37.5042237935501,0.0,4.375,0.0,4.677071733467427,0.16430254701919111,3.8209191983274793,0.13567759457256492,4.086530724906634,-3390.5907106153845,8418.029128388622,3115.2889657038577,9389.226141053668
CO2,0.02657668141073863,0.4452513932184643,0.30199542525479167,0.6777139898450184,0.0008386311446113345,0.05992508090859371,0.04049789322287575,0.09061320837705507,0.0,0.546875,0.3834767201297541,0.8267972847076845,0.0014453176697005157,0.03407400889329909,0.003377957058022538,0.0368604459595513,0.002312508271520802,0.07003975648127975,0.00770181670958519,0.07571261825205719,-0.004391218626818134,0.47211797086095264,0.04702636971135145,0.511889256343258,-0.1320690359774659,14.175564771807355,1.5930204068008356,15.369728877876518,3.211441387387996,67.06252746124676,48.53771470506178,102.7642809282258,-4.572734647590572,229.01527133110034,67.6098606889483,268.8499713429207,0.024092005947908945,4.399894737255214,0.048139569901577584,4.704276311978186,92.6407694630087,250.23544053158355,116.79058112055321,293.74073558655147,-21.55915229056683,316.89307096082234,21.095589359407963,339.8256790959126,3.409637104150286,13.472908067754124,6.590791076284283,16.351854985658786,-0.5052998390006436,11.726797964135962,1.087220944251789,12.6574061329992,-0.6927902178490282,29.366833959088265,3.6078682041310266,31.875268223101518,0.0,4.375,0.0,4.677071733467427,-0.018897759413279924,3.7969408627060535,0.05712119121948404,4.05997294461727,452.3645640803063,7800.254196244702,741.3061912890914,8397.596999604333
PPFD,0.599557235942289,0.599557235942289,0.40943114673954456,0.6537131737089124,0.06000271003298882,0.06000271003298882,0.047852526562819284,0.06416744700164131,0.546875,0.546875,0.37714507656908364,0.5846339666834284,0.01073293598323483,0.04074313078582283,0.008662858114495488,0.04394599289452664,0.0016513553211745906,0.08071035150931771,0.006352161655196345,0.08678745508908718,0.1969373690298705,0.5751239152159685,0.17309559748483402,0.6272296698440566,5.91332878269448,17.268379831932076,4.425436687892964,18.832805408249374,99.67870841941615,99.67870841941615,67.25540654411564,111.91616796852149,-53.71021968257669,243.09694932807372,48.68968056821353,263.1184250641161,0.01574649345188528,4.399894737255214,0.05609621912872303,4.704316697272078,-72.77924181576356,233.23120556338932,101.61419174157126,278.5570579228031,-15.24561698825763,316.8719161236072,22.088828765841026,340.1514489724133,-2.219581906290687,14.57579728916593,5.635121383726812,18.25842634173496,4.244728690866994,13.88605878032578,3.556951043968731,14.97327989218558,11.702204677067938,35.42827612142335,8.854365095390254,38.42716556009881,0.0,4.375,0.0,4.677071733467427,0.18266041468644734,3.846359892586441,0.15810274211891495,4.11335910019805,-1619.140084105864,8336.076362644282,1671.0122721003322,9118.908072288239
H,-0.2670409245717033,0.5274216154318309,0.25118272807095543,0.6433493485337153,-0.03100051975758332,0.06068580997065953,0.03665876414412623,0.08520186889964614,-0.2734375,0.546875,0.41943837749443935,0.7733980419227864,-0.004319328515632661,0.03166798670886076,0.005704885918691806,0.03481102840911156,0.0008497455009883227,0.06619012098617837,0.004465419208536545,0.07118375230191241,0.004028595206511457,0.4327732979720793,0.09785527491929785,0.4875495333236804,0.12073627261948472,12.994232832675205,3.0229357860311556,14.638918773349356,-34.188353693858424,82.74981706060356,40.634343363321605,99.48545399368496,76.10398794137612,226.17488390480813,67.42334765880311,250.1595265206837,-0.0018739784283355876,4.399894737255214,0.048310361723788685,4.704346389088608,96.48096886128994,249.92100488519984,98.07379619768732,291.88190119618025,-25.13203686405567,316.8719161236072,19.571190376498862,339.4801770248063,3.8812422103176116,12.753206889800822,4.759708885908027,15.033765216869014,-2.681401729036716,10.95743145881064,2.1716765883426135,11.995033977707807,-3.50725050745939,26.999967401251443,4.394642000486023,29.603902697769925,0.0,4.375,0.0,4.677071733467427,-0.06438115278926254,3.777787076974829,0.09297767115112472,4.040278688410713,-590.203725071205,7842.20284084966,954.0113859989938,8502.755350824818
STRU,1.2418029651301086,1.2418029651301086,0.33559789134709017,0.555058285500071,0.15004258353255098,0.15004258353255098,0.03452984507782268,0.05369197052469794,1.3671875,1.3671875,0.33912155215921164,0.506307867063114,0.015743415082218992,0.02668531586873062,0.013382641201898558,0.031490442235588785,-0.013613891498452473,0.04733183546615102,0.025642976480089515,0.061749866990755325,0.20374940707410436,0.36761408192137557,0.18528373720257954,0.43924888471595375,6.118174267911591,11.038015237297436,6.038109170965092,13.188635148425583,187.0496774453139,187.0496774453139,51.52510309283774,80.4063088026058,-230.6506543972464,232.59182951922452,116.5090330674695,205.2076756384563,-0.016281168084460562,2.2041400310835813,1.416690725180854,3.3327203375208727,-192.64564542903645,273.7578417692455,116.8298529964724,286.9289227383225,-13.073067457702535,158.473310910545,103.45023328189991,240.3342318746143,-12.08659937298097,16.499229158330955,7.243210705696212,15.424415913587653,4.6690842043195495,8.784973282182644,4.466470578863059,10.698412886055577,13.722631225808362,22.99379995540722,15.774228576162617,29.67636742773496,0.0,2.1875,1.5603102287804005,3.307189138830738,0.21714088307432644,1.971469518660958,1.323579634754159,2.85621204381673,-2524.4688968263563,5458.468886524699,2956.497492727585,7625.516504986795
