Index,AMI_A_mu,AMI_A_mu_star,AMI_A__mu_star_conf,AMI_A_sigma,AMI_CQY_mu,AMI_CQY_mu_star,AMI_CQY__mu_star_conf,AMI_CQY_sigma,AMI_CUE_24_mu,AMI_CUE_24_mu_star,AMI_CUE_24__mu_star_conf,AMI_CUE_24_sigma,AMI_ALPHA_mu,AMI_ALPHA_mu_star,AMI_ALPHA__mu_star_conf,AMI_ALPHA_sigma,AMI_BETA_mu,AMI_BETA_mu_star,AMI_BETA__mu_star_conf,AMI_BETA_sigma,AMI_DCG_mu,AMI_DCG_mu_star,AMI_DCG__mu_star_conf,AMI_DCG_sigma,AMI_CGR_mu,AMI_CGR_mu_star,AMI_CGR__mu_star_conf,AMI_CGR_sigma,AMI_TCB_mu,AMI_TCB_mu_star,AMI_TCB__mu_star_conf,AMI_TCB_sigma,AMI_TEB_mu,AMI_TEB_mu_star,AMI_TEB__mu_star_conf,AMI_TEB_sigma,AMI_VP_SAT_mu,AMI_VP_SAT_mu_star,AMI_VP_SAT__mu_star_conf,AMI_VP_SAT_sigma,AMI_VP_AIR_mu,AMI_VP_AIR_mu_star,AMI_VP_AIR__mu_star_conf,AMI_VP_AIR_sigma,AMI_VPD_mu,AMI_VPD_mu_star,AMI_VPD__mu_star_conf,AMI_VPD_sigma,AMI_P_GROSS_mu,AMI_P_GROSS_mu_star,AMI_P_GROSS__mu_star_conf,AMI_P_GROSS_sigma,AMI_P_NET_mu,AMI_P_NET_mu_star,AMI_P_NET__mu_star_conf,AMI_P_NET_sigma,AMI_g_S_mu,AMI_g_S_mu_star,AMI_g_S__mu_star_conf,AMI_g_S_sigma,AMI_g_A_mu,AMI_g_A_mu_star,AMI_g_A__mu_star_conf,AMI_g_A_sigma,AMI_g_C_mu,AMI_g_C_mu_star,AMI_g_C__mu_star_conf,AMI_g_C_sigma,AMI_DTR_mu,AMI_DTR_mu_star,AMI_DTR__mu_star_conf,AMI_DTR_sigma,BOS_A_mu,BOS_A_mu_star,BOS_A__mu_star_conf,BOS_A_sigma,BOS_CQY_mu,BOS_CQY_mu_star,BOS_CQY__mu_star_conf,BOS_CQY_sigma,BOS_CUE_24_mu,BOS_CUE_24_mu_star,BOS_CUE_24__mu_star_conf,BOS_CUE_24_sigma,BOS_ALPHA_mu,BOS_ALPHA_mu_star,BOS_ALPHA__mu_star_conf,BOS_ALPHA_sigma,BOS_BETA_mu,BOS_BETA_mu_star,BOS_BETA__mu_star_conf,BOS_BETA_sigma,BOS_DCG_mu,BOS_DCG_mu_star,BOS_DCG__mu_star_conf,BOS_DCG_sigma,BOS_CGR_mu,BOS_CGR_mu_star,BOS_CGR__mu_star_conf,BOS_CGR_sigma,BOS_TCB_mu,BOS_TCB_mu_star,BOS_TCB__mu_star_conf,BOS_TCB_sigma,BOS_TEB_mu,BOS_TEB_mu_star,BOS_TEB__mu_star_conf,BOS_TEB_sigma,BOS_VP_SAT_mu,BOS_VP_SAT_mu_star,BOS_VP_SAT__mu_star_conf,BOS_VP_SAT_sigma,BOS_VP_AIR_mu,BOS_VP_AIR_mu_star,BOS_VP_AIR__mu_star_conf,BOS_VP_AIR_sigma,BOS_VPD_mu,BOS_VPD_mu_star,BOS_VPD__mu_star_conf,BOS_VPD_sigma,BOS_P_GROSS_mu,BOS_P_GROSS_mu_star,BOS_P_GROSS__mu_star_conf,BOS_P_GROSS_sigma,BOS_P_NET_mu,BOS_P_NET_mu_star,BOS_P_NET__mu_star_conf,BOS_P_NET_sigma,BOS_g_S_mu,BOS_g_S_mu_star,BOS_g_S__mu_star_conf,BOS_g_S_sigma,BOS_g_A_mu,BOS_g_A_mu_star,BOS_g_A__mu_star_conf,BOS_g_A_sigma,BOS_g_C_mu,BOS_g_C_mu_star,BOS_g_C__mu_star_conf,BOS_g_C_sigma,BOS_DTR_mu,BOS_DTR_mu_star,BOS_DTR__mu_star_conf,BOS_DTR_sigma,CAV_A_mu,CAV_A_mu_star,CAV_A__mu_star_conf,CAV_A_sigma,CAV_CQY_mu,CAV_CQY_mu_star,CAV_CQY__mu_star_conf,CAV_CQY_sigma,CAV_CUE_24_mu,CAV_CUE_24_mu_star,CAV_CUE_24__mu_star_conf,CAV_CUE_24_sigma,CAV_ALPHA_mu,CAV_ALPHA_mu_star,CAV_ALPHA__mu_star_conf,CAV_ALPHA_sigma,CAV_BETA_mu,CAV_BETA_mu_star,CAV_BETA__mu_star_conf,CAV_BETA_sigma,CAV_DCG_mu,CAV_DCG_mu_star,CAV_DCG__mu_star_conf,CAV_DCG_sigma,CAV_CGR_mu,CAV_CGR_mu_star,CAV_CGR__mu_star_conf,CAV_CGR_sigma,CAV_TCB_mu,CAV_TCB_mu_star,CAV_TCB__mu_star_conf,CAV_TCB_sigma,CAV_TEB_mu,CAV_TEB_mu_star,CAV_TEB__mu_star_conf,CAV_TEB_sigma,CAV_VP_SAT_mu,CAV_VP_SAT_mu_star,CAV_VP_SAT__mu_star_conf,CAV_VP_SAT_sigma,CAV_VP_AIR_mu,CAV_VP_AIR_mu_star,CAV_VP_AIR__mu_star_conf,CAV_VP_AIR_sigma,CAV_VPD_mu,CAV_VPD_mu_star,CAV_VPD__mu_star_conf,CAV_VPD_sigma,CAV_P_GROSS_mu,CAV_P_GROSS_mu_star,CAV_P_GROSS__mu_star_conf,CAV_P_GROSS_sigma,CAV_P_NET_mu,CAV_P_NET_mu_star,CAV_P_NET__mu_star_conf,CAV_P_NET_sigma,CAV_g_S_mu,CAV_g_S_mu_star,CAV_g_S__mu_star_conf,CAV_g_S_sigma,CAV_g_A_mu,CAV_g_A_mu_star,CAV_g_A__mu_star_conf,CAV_g_A_sigma,CAV_g_C_mu,CAV_g_C_mu_star,CAV_g_C__mu_star_conf,CAV_g_C_sigma,CAV_DTR_mu,CAV_DTR_mu_star,CAV_DTR__mu_star_conf,CAV_DTR_sigma
TEMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.34853438558845e-05,0.017144496054213833,0.0005154845331547827,0.024248915970583033,-8.821394495022526e-05,0.0451655398145155,0.0014048951757527706,0.0638814565482126,-0.0005025155574680936,0.2339961990901282,0.007136721869185358,0.33535765051388566,-0.015088029612979616,7.025735877681112,0.25460816178233436,10.069113456679574,0.0,0.0,0.0,0.0,-0.391203836336978,182.9359492162632,6.015729606995185,261.86818808454893,0.12591223632180273,2.5741253854418638,0.07531137018534227,3.5686370884682423,9.114888062630603,205.37753424426728,4.692774496394037,262.317225909468,-8.988975826308753,202.84734935140062,5.452372986464311,258.8157259885098,-0.0208186002559257,10.702030331376436,0.33101685583272916,15.161207134513127,-0.011312654021430144,6.275589687758532,0.1956583279523764,8.94207944453907,0.7892889165934447,17.869275934878114,0.4345209660545056,23.1649029999121,-0.004881620407104492,2.4993896484375,0.07773415376240585,3.535098924520993,0.011842464426756795,2.1870564921502074,0.05980316134856023,3.039357654223839,-235.49297324501688,4600.832839431519,104.90596865269137,5865.5095172953825,-0.0010950712341104656,0.5725497432680268,0.017500854951679287,0.8176783487119796,-0.00013968004397454982,0.0686572681009316,0.0021510140890415226,0.09714096857026197,-0.001220405101776123,0.624847412109375,0.021048559800683264,0.8837747311302483,-4.959136996527545e-05,0.024604933912763048,0.0008049345490029395,0.035192281772544236,-7.934619194444072e-05,0.03936789426042085,0.001280346384046081,0.056307650836072864,-0.0005361194817558113,0.3426787465170277,0.010871414324184803,0.4996955280507196,-0.016097925648811247,10.289529051980137,0.39854922085442407,15.004232696896798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12591223632180273,2.5741253854418638,0.0723953475775225,3.5686370884682423,0.0,0.0,0.0,0.0,-8.988975826308767,202.8473493514006,5.669236746960623,258.8157259885098,0.0,0.0,0.0,0.0,-0.015143054066804294,9.39251027779775,0.28631372310531833,13.54516147225756,1.2003258342569947,26.46028169614667,0.6968952312963256,34.329769841713436,-0.004881620407104492,2.4993896484375,0.07236509952004005,3.535098924520993,0.00708393021760388,2.278623286481991,0.06828102650616479,3.182234774857243,-234.82683320350722,4757.022793685467,108.884727417506,6095.107051981108,-0.0010509242563306676,0.5494678285883705,0.017363222983503783,0.7847142576398934,-0.00013968004397454982,0.0686572681009316,0.002001179045812023,0.09714096857026197,-0.001220405101776123,0.624847412109375,0.019630295113175444,0.8837747311302483,-4.759213097539816e-05,0.023613004404540082,0.0007668922337935634,0.03377353125382158,-7.61474095606367e-05,0.037780807047264185,0.0012504674463218138,0.05403765000611579,-0.0006096483069353081,0.3245039464910455,0.011456189425607331,0.47343305103033234,-0.0183046904157326,9.743230993393665,0.35788739744748144,14.214827357185943,-0.1609513117625036,85.67125548564152,2.825762737093947,124.98955500772875,-0.15289990653003532,81.38564894329105,2.871885437412985,118.73709551439559,0.12591223632180273,2.5741253854418638,0.08116495673980466,3.5686370884682423,9.114888062630603,205.37753424426728,5.156552940906551,262.317225909468,-8.98897582630876,202.84734935140062,4.804320019256737,258.8157259885098,-0.014532573167862103,9.013858250774726,0.26922356580736945,12.999098418171581,-0.010298904369700268,6.76035862236471,0.21830671413134803,9.761926629168771,0.8573378613934357,19.04382071353048,0.4919849948437043,24.741858231095446,-0.004881620407104492,2.4993896484375,0.07339369450229216,3.535098924520993,0.010649342729648539,2.2026169686328427,0.07233030716676737,3.063744133360202,-233.0348934432204,4593.247522913447,106.90577463889582,5866.4325763378165
RH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428899210842847,0.0,0.03429317854298261,0.0,0.09033107962903471,8.201097805064268e-17,0.09034210839162062,-6.945088197793153e-05,0.4679924408229504,0.002305633069998291,0.47426680899661916,-0.00208526273138738,14.05147303570912,0.07265290688016356,14.239860940123481,0.0,0.0,0.0,0.0,-0.051764907614676864,365.8719302160709,1.7358467602511076,370.33720298240536,-0.00017243737549105936,5.043352584022993,0.002640308325819214,5.044823560217071,69.41115267317493,363.83235070921893,2.8605683314685684,368.8683487346683,-69.41132511055058,358.7889981251961,2.481666249194638,363.89178558232584,0.004116701703275136,21.40399228343449,0.036730515927994326,21.441125087402416,0.005430484610508667,12.551110189538731,0.043401404139943596,12.645960502330379,6.0337007803038025,31.644246055433708,0.2997281568353626,32.58707764407601,0.0,4.998779296875,0.0,4.999389611180049,0.11704223464914476,4.294679543084155,0.005976439859379545,4.29781607795777,-1760.4760636655337,8007.967419699833,72.55169008632512,8237.555942936964,0.0011073460401831183,1.1450910866775148,0.004914291628485212,1.1563633642313857,3.512996470085049e-05,0.13731474211614378,0.00010047119351746687,0.13737843513956693,0.0,1.24969482421875,0.0,1.2498474027950122,5.948946362300831e-05,0.04920951159913028,0.00026238546262519815,0.04976913649539311,9.518314179681284e-05,0.07873521855860864,0.00038673088039204866,0.07963061839262899,0.0007547200580570923,0.6853364381922729,0.005348413286674142,0.7066932103351126,0.0226617905032658,20.57842589548988,0.151044364061884,21.21970035342982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017243737549105958,5.043352584022993,0.0027659982795027863,5.044823560217071,0.0,0.0,0.0,0.0,-69.41132511055058,358.7889981251961,3.2126422717363803,363.89178558232584,0.0,0.0,0.0,0.0,0.02446147788955734,18.784777692318613,0.1124601810480248,19.155629975550347,8.986774639991442,46.84551570608138,0.48124061453948513,48.2889888123113,0.0,4.998779296875,0.0,4.999389611180049,0.08788626299008845,4.498055498267189,0.004572117875038315,4.50009946196374,-1763.8943435366762,8318.8869210648,73.67654659749536,8564.16795940068,0.0010627042127770389,1.0989275959522105,0.004337749682292161,1.1097454400672366,3.512996470085046e-05,0.13731474211614378,0.00010874734505901598,0.13737843513956693,0.0,1.24969482421875,0.0,1.2498474027950122,5.709119039028062e-05,0.04722566694368509,0.00023705339265392932,0.04776273098080858,9.134590462444905e-05,0.07556106710989637,0.00038416907729105454,0.07642036956929357,0.0006080214606149923,0.6490062193439488,0.005177706411774018,0.6695572250427355,0.01825584435496503,19.48641173580199,0.14420187786861435,20.1034556819081,0.1605218132363659,171.34206911939654,1.2685636562700446,176.76767481308943,0.1524918931762932,162.7708781378303,1.2573694513942828,167.92507411393174,-0.00017243737549105936,5.043352584022993,0.002939532586984865,5.044823560217071,69.41115267317493,363.83235070921893,2.776647282050423,368.8683487346683,-69.41132511055055,358.7889981251961,2.951779397333651,363.89178558232584,0.02347533170361663,18.02748342912398,0.10805297586349452,18.38338507992425,0.019252960449345984,13.520495794791014,0.0822711398625667,13.805234823436448,6.473965552487529,33.71760984632628,0.36925038604555493,34.80395110429561,0.0,4.998779296875,0.0,4.999389611180049,0.11291208183339474,4.32916500574374,0.006223235038901118,4.3323413263011075,-1748.652744997198,8001.933130480284,79.49685843172259,8239.536279438207
CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428899210842847,0.0,0.03429317854298261,0.0,0.09033107962903471,8.201097805064268e-17,0.09034210839162062,0.000133855989679674,0.4679920690929248,0.0022118569764029185,0.47426388888878396,0.00401902609013228,14.051461874515038,0.06849830583684553,14.239773263885752,0.0,0.0,0.0,0.0,0.09976896969632802,365.8716531487395,1.7150516316641107,370.33511272616727,0.00045751830963465154,5.043352584022993,0.0027801540003948716,5.04482354241346,0.09610247108175711,363.8350113617172,1.2697276422557424,366.2488653123908,-0.09564495277212481,358.79165877769447,1.3448300627374699,361.2362499673106,0.004702859825985142,21.40399228343449,0.043415339998754916,21.441124966818272,0.0021707435120718677,12.551117221451651,0.04489918661728294,12.64594679531446,-6.46750414588757,31.645756071272707,0.3077064996160194,32.65334061113507,0.0,4.998779296875,0.0,4.999389611180049,-0.12091216753774252,4.294665921952195,0.005209041833394527,4.297757823176659,223.02209341256918,8007.417442202964,50.38677583021046,8157.361362541503,0.12329752830741236,1.1450966596264436,0.006394716123352778,1.1588911386810805,0.005977151435755387,0.13731473451087814,0.00026845031963721263,0.1374329217811582,0.0,1.24969482421875,0.0,1.2498474027950122,0.007406194171810375,0.04920983838993244,0.00033519127005908695,0.04998265692701788,0.011849910674896576,0.07873574142389186,0.0004882008154445128,0.07997225108322853,0.10308061741579513,0.6853256960906685,0.006582767691109798,0.7098328337287466,3.095175928989729,20.578103345090387,0.18934214188259701,21.31397304016461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045751830963465154,5.043352584022993,0.0025321650538282386,5.04482354241346,0.0,0.0,0.0,0.0,-0.09564495277212508,358.7916587776945,1.250288215306202,361.2362499673106,0.0,0.0,0.0,0.0,2.8291396226673413,18.7848991133966,0.15487295582064464,19.23791941336618,-2.375686708361202,46.85112152709538,0.3346532774597361,47.97776002140206,0.0,4.998779296875,0.0,4.999389611180049,-0.022363810357661457,4.498030345062722,0.0030495219941543035,4.4997115737962785,37.90322954029554,8318.554678647917,56.3318145921062,8485.500221336879,0.11832689016025776,1.0989329537220112,0.005495737629073913,1.1121713217149383,0.005977151435755387,0.13731473451087814,0.0002521843386477889,0.1374329217811582,0.0,1.24969482421875,0.0,1.2498474027950122,0.0071076194134739,0.04722598098063536,0.0003238337662906683,0.04796764407887889,0.011372191061558226,0.07556156956901665,0.000503048995422855,0.07674823052620623,0.09765050510673982,0.6489959771141094,0.006269700490419771,0.6725139160964231,2.9319564158298665,19.4861042128511,0.19388539432302207,20.192230330795127,25.780399473607883,171.33936510085147,1.612200587026895,177.54826142040685,24.49076448434339,162.76830938472008,1.493608802177209,168.66661276925876,0.00045751830963465154,5.043352584022993,0.0027304882131323756,5.04482354241346,0.09610247108175711,363.8350113617172,1.1814833925183237,366.2488653123908,-0.09564495277212488,358.7916587776945,1.2306722463532105,361.2362499673106,2.7150851616954506,18.027600142153787,0.143657264243314,18.46235735911799,2.036956654009759,13.520683634416882,0.11566910389304945,13.865347636812686,-1.7078919799835572,33.72181156257591,0.2260300915433452,34.57781982621972,0.0,4.998779296875,0.0,4.999389611180049,-0.028816677818756378,4.329136819242099,0.00396115837655631,4.331696004131596,50.27019310585908,8001.433725340249,50.581364021005754,8159.346299156551
PPFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428899210842847,0.0,0.03429317854298261,0.0,0.09033107962903471,8.201097805064268e-17,0.09034210839162062,0.04516254669722427,0.46799244082295055,0.0027368073595332586,0.4751302126012801,1.3560054645841586,14.051473035709103,0.08064873134556091,14.26578463335343,0.0,0.0,0.0,0.0,33.661704370697635,365.87193021607084,2.1295373434834755,370.95151595601726,4.367829261099935e-05,5.043352584022993,0.0029933544827731636,5.044823562975714,-0.08840475360737755,363.8323507092197,1.2814633709894763,366.24386395479036,0.0884484318999871,358.78899812519666,1.272367216435201,361.2312536513613,2.059298026345069,21.403992283434473,0.0781520764671132,21.480073963303813,1.2049707635638298,12.55111018953869,0.06279769623899054,12.669310490617438,3.058029862401366,31.64299159292162,0.2594798065048627,32.401091798302446,0.0,4.998779296875,0.0,4.999389611180049,0.058422187898332124,4.29469501010906,0.004346939763830155,4.297246771636128,-108.26980929100374,8007.51761846036,43.26530359549554,8156.365703945016,0.24078434498446852,1.1450966596264458,0.010737857660171034,1.1663892117911963,-0.0007651652084512532,0.13731473451087747,0.00013087022314920089,0.13737913252804407,0.0,1.24969482421875,0.0,1.2498474027950122,0.010075052755633682,0.04920983838993241,0.00044926511786603715,0.050180578176750826,0.016120084409013868,0.0787357414238919,0.000716095845483659,0.08028892508280137,0.205671990779238,0.6866341136238784,0.009425093379601816,0.7193035430840323,6.175661449130502,20.617390871255722,0.3093607702306643,21.5983476622985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367829261099957e-05,5.043352584022993,0.0027803523112895114,5.044823562975714,0.0,0.0,0.0,0.0,0.08844843189998687,358.78899812519666,1.1531155880780461,361.2312536513613,0.0,0.0,0.0,0.0,5.624232112336453,18.80433606333003,0.24499030387698711,19.492817615526565,14.051896874615426,46.87419836539808,0.5849638186441767,48.784084467832024,0.0,4.998779296875,0.0,4.999389611180049,0.13668888042697627,4.498050705901638,0.005430199105514062,4.500630252701901,-248.41868052709722,8318.583841789557,47.54445997353925,8487.267052880288,0.23107731369346932,1.0989329537220072,0.009353474939632072,1.119367116755832,-0.0007651652084512532,0.13731473451087747,9.80198070530186e-05,0.13737913252804407,0.0,1.24969482421875,0.0,1.2498474027950122,0.009668884959577417,0.047225980980635414,0.00044530761349324555,0.048157586298762926,0.0154702159353239,0.0755615695690168,0.0007415024817431587,0.07705213807802058,0.19465775105160343,0.6503022976720795,0.00832787697545397,0.6815461488137323,5.844598975324387,19.525326487604158,0.22755767834535484,20.463423118132283,51.390974140471435,171.6842426392544,1.9934845095167346,179.9328324713841,48.82019945360962,163.09593481882493,2.2803142650154395,170.93189838150997,4.367829261099935e-05,5.043352584022993,0.003410377993134121,5.044823562975714,-0.08840475360737755,363.8323507092197,1.0928540048390578,366.24386395479036,0.0884484318999873,358.78899812519666,1.393833414151982,361.2312536513613,5.397495588143202,18.04625350598792,0.22284272080607168,18.706979571950715,4.045705650284845,13.535467813002542,0.1504723552711708,14.049553562574754,10.109381431543477,33.73955576642959,0.40974104921442495,35.16002869707383,0.0,4.998779296875,0.0,4.999389611180049,0.17569236973766558,4.329164317823639,0.007797931786984598,4.333242518148153,-322.2103608669773,8001.484798095126,45.28353347487164,8162.372555999695
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017144496054213833,0.0005004560020911686,0.02424893909618343,-6.776263578034403e-21,0.0451655398145155,0.0014170669751513642,0.06388151747040235,0.10270369466528596,0.2776575041493515,0.0068232195823161295,0.34356921564953663,3.0836784323251956,8.336666562084323,0.21584368453753752,10.31566569987734,0.0,0.0,0.0,0.0,76.54974443267432,215.4787097739354,5.523904829733448,267.71657443208966,3.354627440133365e-05,2.5216761542712147,0.08101091480333875,3.5672286348484765,-0.060298607067355,181.91484274109624,6.084760973563753,258.97345900653886,0.060332153341756956,179.39316658682569,5.346484610969868,255.42903689130037,0.017237134694609333,11.388463006824791,0.281431248943673,15.209888328519206,-1.9255799285049549,7.148681454271926,0.17189922871582236,9.070903910559428,-4.864707872932244,18.02349458763749,0.4325089813756909,23.210064579585342,0.0,2.4993896484375,0.05997723352668472,3.5351022958589895,-0.09394138131240024,2.1896586151227995,0.06044219862357911,3.039407888229882,-1576.654471831089,4636.544033967226,120.20616086948895,5875.150168484165,0.002080371578796883,0.6529071396148584,0.013283330253882005,0.8300246279074663,1.381429855586658e-06,0.06890590061626033,0.0020631989328694076,0.09714234133786932,0.0,0.624847412109375,0.0179292290279753,0.8837755739647474,8.731491001279485e-05,0.02796908011520533,0.0006697597618056878,0.03569677471843067,0.00013970385602047182,0.04475052818432856,0.0010488494922346113,0.057114839549489094,0.14736749773308688,0.4329043912774679,0.010238580364694135,0.5247040282551844,4.424967012556982,12.998711930790712,0.3126414552094774,15.755156680411357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.354627440133365e-05,2.5216761542712147,0.08875525889969457,3.5672286348484765,0.0,0.0,0.0,0.0,0.06033215334175683,179.39316658682569,5.113534581032547,255.42903689130037,0.0,0.0,0.0,0.0,0.04758494809142028,11.26934424685069,0.25846154281592204,13.95260119419656,0.119929643531263,28.11027392975129,0.6030993963668709,34.9118724027542,0.0,2.4993896484375,0.07737387492231267,3.5351022958589895,0.0009817876905190916,2.2945945126235747,0.060113558434710807,3.1828209835078707,-1818.847651977297,4892.820848612514,135.2954303695065,6136.775355782929,0.0019965029545448067,0.6265856766022122,0.015863931903358972,0.7965628058236376,1.381429855586658e-06,0.06890590061626033,0.001933048688924419,0.09714234133786932,0.0,0.624847412109375,0.018348376379896086,0.8837755739647474,8.37948747200118e-05,0.026841527568936024,0.0006276266097869448,0.034257685943913284,0.00013407179955201952,0.042946444110297737,0.0012245942183789075,0.054812297510261385,0.14350559113332906,0.4106636911974165,0.009244993129085829,0.4972144065351496,4.308755373778188,12.33017732820247,0.2805399860096969,14.928862556217876,37.88645498627443,108.4180158290351,2.698469116315224,131.26799508612388,35.99122842007971,102.9945286242343,2.6088670723114173,124.7014638108047,3.354627440133365e-05,2.5216761542712147,0.07636555654332149,3.5672286348484765,-0.060298607067355,181.91484274109624,5.392376513652136,258.97345900653886,0.06033215334175662,179.39316658682569,5.319164385344496,255.42903689130037,0.04566659649874832,10.815029062082994,0.19755718291035362,13.390112512452522,-0.9509000085938095,8.165568441166899,0.20633230650580234,10.083341580085566,-2.371212515524442,20.36766944590499,0.5003604664475061,25.23039798306019,0.0,2.4993896484375,0.07235385408520605,3.5351022958589895,-0.04088548199584054,2.2255005718907013,0.06890793579517562,3.064908530213071,-1674.2829274188723,4680.055084823721,118.80345933480444,5892.097623254055
